Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:2	zx37			Χριστοῦ Ἰησοῦ τοῦ Κυρίου ἡμῶν	1	वैकल्पिक अनुवादः “ख्रीष्‍ट येशू, जो हाम्रा प्रभु हुनुहुन्छ”
1:3	k35a		rc://*/ta/man/translate/figs-you	सामान्य जानकारीः	0	यो पत्रमा, एक अपवाद बाहेक तिमी, **तिम्रो** र **आफेैलाई** भन्‍ने शब्दहरुले तिमोथीलाई जनाउँछ र तिनिहरू एकवचनमा उल्लेखित छन। एउटा टिप्पणीले ६ः२१ मा एक अपवादको बारेमा छलफल गर्नेछ। (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-you]])
1:3	k4tm			जोड्ने कथनः	0	वैकल्पिक अनुवादः "जसै मैले तिमीलाई भने"
1:3	l4br			καθὼς παρεκάλεσά σε	1	
1:3	amp4			προσμεῖναι ἐν Ἐφέσῳ	1	"एफिसस शहरमा त्यहाँ मलाई पर्ख।"
1:3	v4g2		rc://*/ta/man/translate/figs-explicit	ἑτεροδιδασκαλεῖν	1	निहितार्थ यो छ कि यि मानिसहरू पावल र तिमोथीले सिकाएका भन्दा बेग्लै किसिमले मानिसहरूलाई सिकाउँदै थिए। यदि यो तपाईहरूको पाठकहरूलाई मदत हुन्छ भने तपाईहरू यो स्पष्ट रुपले भन्‍न सक्नुहुन्छ।वैकल्पिक अनुवादः “हामीले सिकाएको भन्दा फरक सिद्धान्त” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:4	ecf5		rc://*/ta/man/translate/figs-ellipsis	μηδὲ προσέχειν	1	
1:4	pw2h			μύθοις	1	यि कुनै न कुनै प्रकारका काल्पनिक कथाहरू थिए, साहेद विभिन्‍न आध्यात्मिक प्राणीहरूको अनुमानित शोषणको बारेमा। तर हामीलाई यि कुथाहरू केको बारेमा हुन भन्‍ने कुरा ठ्याक्कै थाहा भएन, सायद तिनिहरूका निम्ति सामान्य शब्द प्रयोग गर्नु उत्तम हुनेछ। वैकल्पिक अनुवादः "बनाइएका कथाहरू"
1:4	qpv9		rc://*/ta/man/translate/figs-hyperbole	γενεαλογίαις ἀπεράντοις	1	यी धेरै लामो छन् भनी जोड दिन पावलले **अनन्त** शब्दलाई अतिरन्जनको रूपमा प्रयोग गर्छन्। वैकल्पिक अनुवाद: "नामहरूको सूची जुन तिनीहरू कहिल्यै समाप्त हुनेछैनन् जस्तो देखिन्छ" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-hyperbole]])
1:4	ft33			γενεαλογίαις	1	प्राय, यो शब्दले कुनै व्यक्तिको पुर्खाहरूको रेकर्डलाई जनाउँछ। यद्यपि, यस अवस्थामा यसको अर्थ आध्यात्मिक प्राणीहरूको कथित पुर्खाहरूको रेकर्ड पनि हुन सक्छ। वैकल्पिक अनुवाद: "नामहरूको सूचीहरू"
1:4	qb9l			αἵτινες ἐκζητήσεις παρέχουσι	1	मानिसहरू यी कथाहरू र नामहरूको सूचीको बारेमा बहस गरिरहेका थिए, तर तिनीहरू साँचो हुन् कि होइनन् भन्‍ने कुरा कसैलाई पनि थाहा थिएन। वैकल्पिक अनुवादः "यसले मानिसहरूलाई रिसाएर असहमत बचाउँछ।"
1:4	eu9f			μᾶλλον ἢ οἰκονομίαν Θεοῦ, τὴν ἐν πίστει	1	यदि यो तपाईको भाषामा स्पष्ट छ भने, तपाई भाववाचक नाम भण्डारेपन पछाडी एउटा ठोस नाम जस्तै "योजना" वा "काम" व्यक्त गर्न सक्नुहुन्छ। वैकल्पिक अनुवादहरू: "हामीलाई बचाउनको लागि परमेश्‍वरको योजना बुझ्‍न मद्दत गर्दै" वा "हामीलाई परमेश्‍वरको काम गर्न मद्दत गर्दै" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])
1:5	myi5			δὲ	1	पावल यो शब्द पृष्ठभूमि जानकारीको निम्ति प्रयोग गर्छन जसले तिमोथीलाई उहाँ के कुरा आज्ञा गर्दैछन भन्‍ने कुरा बुझ्‍न मदत गर्नेछ। तपाई यसलाई आफ्नो भाषामा एक शब्द वा वाक्यांशसँग अनुवाद गर्न सक्नुहुन्छ जसले पृष्ठभूमिको जानकारी परिचय गर्दछ।
1:5	l7un			παραγγελίας	1	यसले पावलले तिमोथीलाई १ः३ र १ः४ मा दिएका निर्देशनहरुलाई जनाउँछ
1:5	i9rs			ἐστὶν ἀγάπη	1	आज्ञाहरूको लक्षय भनेको परमेश्‍वरका जनहरूले **प्रेम** देखाउने भन्‍ने हो। यदि "प्रेम" को वस्तु समावेश गर्न आवश्यक छ भने, तपाईं "एक अर्का" वा "अरूहरू" भनि भन्‍न सक्नुहुन्छ। यसमा परमेश्‍वरप्रतिको प्रेम पनि समावेश हुन सक्छ। ​वैकल्पिक अनुवादः "के यो परमेश्‍वरका मानिसहरूले अरूलाई गरिने प्रेम हो।" (हेर्नुहोसः [[rc://*/ta/man/translate/figs-explicit]])
1:5	mbe6		rc://*/ta/man/translate/figs-metonymy	ἐκ καθαρᾶς καρδίας	1	यहाँ “विशुद्ध” शब्दको अर्थ त्यस व्यक्तिसँग खराबी गर्नलाई लुकेको मनसाय छैन भन्‍ने हुन्छ । यहाँ “हृदय”ले व्‍यक्तिको मन र विचारहरूलाई जनाउँछ । वैकल्पिक अनुवादः “त्यो मनबाट जुन इमान्दार छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:5	ar8t			συνειδήσεως ἀγαθῆς	1	“गलतको साटोमा ठीक कुराहरू छान्‍ने विवेक”
1:5	m53g			πίστεως ἀνυποκρίτου	1	“सच्‍चा विश्‍वास” वा “कपटरहितको विश्‍वास”
1:6	j4z3		rc://*/ta/man/translate/figs-metaphor	τινες ἀστοχήσαντες	1	पावलले ख्रीष्‍टमा गरिने विश्‍वासको विषयमा यसरी कुरा गर्छन् मानौँ त्यो कुनै लक्ष्य राख्‍नुपर्ने निशाना हो । पावलको अर्थ यो हो कि केही मानिसहरूले तिनीहरूको विश्‍वासको उद्देश्यलाई पूरा गरिरहेका छैनन्, जुन चाहिँ उनले १:५ मा व्याख्या गरेको जस्तै प्रेम गर्नु नै हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:6	se38		rc://*/ta/man/translate/figs-idiom	ὧν & ἐξετράπησαν	1	यहाँ “तर्केका छन्” भनेको एउटा वाक्पद्धति हो जसको अर्थ तिनीहरूले परमेश्‍वरले आज्ञा गर्नुभएको कुरा गर्न छाडेका छन् भन्‍ने हुन्छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-idiom]])
1:7	v28u			νομοδιδάσκαλοι	1	यहाँ “व्यवस्था”ले मोशाको व्यवस्थालाई जनाउँछ ।
1:7	kz8x			μὴ νοοῦντες	1	“तिनीहरूले नबुझे तापनि” वा “र अझै पनि तिनीहरूले बुझ्दैनन्”
1:7	j2hc			περὶ τίνων διαβεβαιοῦνται	1	“जुन तिनीहरूले त्यस्तो दृढताका साथ सत्य हो भनी भन्छन्”
1:8	d6dz			οἴδαμεν δὲ ὅτι καλὸς ὁ νόμος	1	“व्यवस्था उपयोगी छ भनी हामी बुझ्‍दछौँ” वा “व्यवस्था फाइदाजनक छ भनी हामी बुझ्‍दछौँ”
1:8	r86g			ἐάν τις αὐτῷ νομίμως χρῆται	1	“यदि कोही व्यक्तिले यसलाई ठीक ढङ्गले प्रयोग गर्छ भने” वा “यदी कोही व्यक्तिले यसलाई परमेश्‍वरले चाहनुभएको अनुसार प्रयोग गर्छ भने”
1:9	xs94			εἰδὼς τοῦτο	1	“किनभने हामी यो चाल पाउँछौँ” वा “हामी यो पनि जान्दछौँ”
1:9	fq4i		rc://*/ta/man/translate/figs-activepassive	ὅτι δικαίῳ νόμος οὐ κεῖται	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “कि परमेश्‍वरले धर्मी मानिसको लागि व्यवस्था बनाउनुभएन” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:9	dl5l		rc://*/ta/man/translate/figs-gendernotations	δικαίῳ	1	यहाँ “मानिस” शब्दले पुरुष र स्‍त्री दुवैलाई समावेश गर्छ । वैकल्पिक अनुवादः “एक धर्मी व्‍यक्ति” वा “एक असल व्‍यक्ति” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-gendernotations]])
1:9	ci94		rc://*/ta/man/translate/figs-activepassive	κεῖται	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “परमेश्‍वरले व्यवस्था बनाउनुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:10	y5dx			πόρνοις	1	यसले त्यस्तो व्यक्तिलाई जनाउँछ जो आफूसँग विवाह नभएको कोही व्यक्तिसँग सुत्छ ।
1:10	v1gh			ἀρσενοκοίταις	1	अरू पुरुषहरूसँग सुत्‍ने पुरुषहरू
1:10	bzw4			ἀνδραποδισταῖς	1	“तिनीहरू जसले मानिसहरूलाई दासहरूको रूपमा बेच्‍नको लागि अपहरण गर्छन्” वा “मानिसहरूलाई दासहरूको रूपमा बेच्‍नको लागि लिने मानिसहरू”
1:10	gg42			εἴ τι ἕτερον τῇ ὑγιαινούσῃ διδασκαλίᾳ ἀντίκειται	1	“साँचो ख्रीष्‍टिएन शिक्षाको विरुद्धमा भएको अन्य कुनै पनि काम गर्नेहरूको निम्ति”
1:11	mg4t			τὸ εὐαγγέλιον τῆς δόξης τοῦ μακαρίου Θεοῦ	1	“धन्यको परमेश्‍वरको महिमाको बारेमा भएको सुसमाचार” वा “महिमामय र धन्यको परमेश्‍वरको सुसमाचार”
1:11	a58d		rc://*/ta/man/translate/figs-activepassive	ὃ ἐπιστεύθην ἐγώ	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “जुन परमेश्‍वरले मलाई दिनुभएको छ र त्यसको निम्ति मलाई जिम्मेवार बनाउनुभएको छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:12	pha5			जोड्ने कथनः	0	पावलले विगतमा कसरी काम गरे भन्‍ने कुरा बताउँछन् र तिमोथीलाई परमेश्‍वरमा भर पर्न उत्साह दिन्छन् ।
1:12	uu6n			πιστόν με ἡγήσατο	1	“उहाँले मलाई भरोसायोग्य ठान्‍नुभयो” वा “उहाँले मलाई भरपर्दो ठान्‍नुभयो”
1:12	ff1n		rc://*/ta/man/translate/figs-metaphor	θέμενος εἰς διακονίαν	1	पावलले परमेश्‍वरको सेवा गर्ने काम चाहिँ कसैलाई राख्‍न सकिने स्थान भएजसरी कुरा गर्छन् । वैकल्पिक अनुवादः “उहाँले मलाई उहाँको सेवा गर्नलाई नियुक्त गर्नुभयो” वा “उहाँले मलाई उहाँको सेवकको रूपमा नियुक्त गर्नुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:13	q75p			ὄντα βλάσφημον	1	“म ख्रीष्‍टको विरुद्धमा दुष्‍ट कुराहरू बोल्‍ने व्यक्ति थिएँ ।” पावलले उनी ख्रीष्‍टिएन हुनुभन्दा अगाडिको समयमा भएको उनको चरित्रलाई जनाइरहेका छन् ।
1:13	gbd4			διώκτην	1	“एक व्यक्ति जसले ख्रीष्‍टमा विश्‍वास गर्नेहरूलाई सतावट दिन्थ्यो”
1:13	k85c			ὑβριστήν	1	“एक व्यक्ति जो अरू मानिसहरूप्रति निर्दयी थियो ।” यो एउटा यस्तो व्यक्ति हो जसले विश्‍वास गर्छ कि उससँग अरूहरूलाई चोट लाउने अधिकार छ ।
1:13	rq2m			ὅτι ἀγνοῶν, ἐποίησα ἐν ἀπιστίᾳ	1	“तर किनभने म येशूमा विश्‍वास गर्दैनथै, र मैले के गरिरहेको थिएँ भनेर मलाई थाहा थिएन, मैले येशूबाट कृपा प्राप्‍त गरेँ”
1:13	nv6k			ἠλεήθην	1	“येशूले मलाई कृपा देखाउनुभयो” वा “येशूले ममाथि कृपा गर्नुभयो”
1:14	zp83			δὲ ἡ χάρις	1	“र अनुग्रह”
1:14	c1lg		rc://*/ta/man/translate/figs-metaphor	ὑπερεπλεόνασεν & ἡ χάρις τοῦ Κυρίου ἡμῶν	1	पावलले परमेश्‍वरको अनुग्रहको विषयमा यसरी बताउँछन् मानौँ त्यो कुनै तरल पदार्थ हो जसले कुनै भाँडोलाई भर्न सक्थ्यो र भाँडो भरिएपछि भाँडोको मुखबाट पोखिन सक्थ्यो । वैकल्पिक अनुवादः “परमेश्‍वरले मलाई धेरै अनुग्रह देखाउनुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:14	z5lv			μετὰ πίστεως καὶ ἀγάπης	1	यो परमेश्‍वरले पावललाई धेरै अनुग्रह देखाउनुभएको प्रतिफल हो । वैकल्पिक अनुवादः “जसले मलाई येशूमा भरोसा गर्ने र उहाँलाई प्रेम गर्ने तुल्यायो”
1:14	d9m7		rc://*/ta/man/translate/figs-metaphor	τῆς ἐν Χριστῷ Ἰησοῦ	1	यसले येशूको विषयमा यसरी बताउँछ कि मानौँ उहाँ तरल पदार्थ राख्‍ने कुनै भाँडो हुनुहुन्छ । यहाँ “येशू ख्रीष्‍टमा” भन्‍ने कुराले येशूसँग सम्बन्ध भएको कुरालाई जनाउँछ । वैकल्पिक अनुवादः “जुन ख्रीष्‍ट येशूले परमेश्‍वरलाई दिनको लागि मलाई सक्षम बनाउनुहुन्छ किनकि म उहाँसँग एक भएको छु” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:15	z48s			πιστὸς ὁ λόγος	1	“यो भनाइ सत्य छ”
1:15	rh2r			πάσης ἀποδοχῆς ἄξιος	1	“हामीले यसलाई बिना कुनै शंका ग्रहण गर्नुपर्छ” वा “हामीले यसलाई पूर्ण निश्‍चयताका साथ ग्रहण गरेको सुहाउँछ”
1:16	z5kg		rc://*/ta/man/translate/figs-activepassive	ἠλεήθην	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “परमेश्‍वरले मलाई दया देखाउनुभयो” वा “मैले परमेश्‍वरबाट दया प्राप्‍त गरेँ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:16	epe2			ἵνα ἐν ἐμοὶ πρώτῳ	1	“ताकि मद्वारा, ... सबैभन्दा खराब पापी”
1:17	k9sc			δὲ & ἀμήν	1	यहाँ “अब” शब्दलाई मुख्य शिक्षामा आएको छोटो रोकावटलाई अङ्कित गर्नको लागि प्रयोग गरिएको छ । यहाँ पावलले परमेश्‍वरलाई प्रशंसा गर्छन् ।
1:17	g4jq			τῷ & Βασιλεῖ τῶν αἰώνων	1	“अनन्तका राजा” वा “सदाको लागि मुख्य शासक”
1:17	ts5z		rc://*/ta/man/translate/figs-abstractnouns	τῷ δὲ Βασιλεῖ τῶν αἰώνων, ἀφθάρτῳ, ἀοράτῳ, μόνῳ Θεῷ, τιμὴ καὶ δόξα, εἰς τοὺς αἰῶνας τῶν αἰώνων	1	“आदर” र “महिमा” जस्ता भाववाचक नामपद शब्दहरूलाई क्रियापदहरूको रूपमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “अब मानिसहरूले युग-युगका राजालाई सदा आदर र महिमा गरून् जो अविनाशी, अदृश्‍य, र एकमात्र परमेश्‍वर हुनुहुन्छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-abstractnouns]])
1:18	ijn8		rc://*/ta/man/translate/figs-metaphor	ταύτην τὴν παραγγελίαν παρατίθεμαί σοι	1	पावलले उनका निर्देशनहरूको विषयमा यसरी बताउँछन् कि मानौँ उनले तिनलाई कुनै भौतिक वस्तु जसरी नै तिमोथीको अगाडि राख्‍न सक्‍थे । वैकल्पिक अनुवादः “म तिमीलाई यो आज्ञा भरोसाका साथ सुम्पदैछु” वा “म तिमीलाई यो आज्ञा दिइरहेको छु” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
