Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:4	unh4			τέλειοι	1	सबै परिस्थितिहरूमा ख्रीष्‍टमा विश्‍वास गर्न र उहाँको आज्ञापालन गर्न सक्षम
1:4	l7ef			ἐν μηδενὶ λειπόμενοι	1	यसलाई सकारात्मक रूपमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “तिमीहरूलाई चाहिने सबैकुराहरू भएर” वा “तिमीहरू हुनुपर्ने सबै कुरा भएर”
1:5	du7z			αἰτείτω παρὰ τοῦ διδόντος, Θεοῦ	1	“परमेश्‍वरसँग त्यसको लागि मागोस् । उहाँ नै हुनुहुन्छ जसले दिनुहुन्छ”
1:5	q2df			τοῦ διδόντος, Θεοῦ, πᾶσιν ἁπλῶς, καὶ μὴ ὀνειδίζοντος	1	“उदारतासँग दिनुहुन्छ र कसैलाई हप्काउनुहुन्‍न”
1:5	xu31			δοθήσεται αὐτῷ	1	“परमेश्‍वरले त्यो गर्नुहुनेछ” वा “परमेश्‍वरले तिमीहरूको प्रार्थनाको उत्तर दिनुहुनेछ”
1:6	y2mk		rc://*/ta/man/translate/figs-doublenegatives	ἐν πίστει, μηδὲν διακρινόμενος	1	यसलाई सकारात्मक रूपमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “परमेश्‍वरले उत्तर दिनुहुन्छ भन्‍ने कुराको पूर्ण निश्‍चयतासाथ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-doublenegatives]])
1:6	p12l		rc://*/ta/man/translate/figs-simile	ὁ γὰρ διακρινόμενος ἔοικεν κλύδωνι θαλάσσης, ἀνεμιζομένῳ καὶ ῥιπιζομένῳ.	1	परमेश्‍वरले उसलाई सहायता गर्नुहुनेछ भन्‍ने कुरामा शङ्का गर्ने कुनै पनि व्यक्ति चाहिँ समुद्र वा ठूलो तालमा भएको पानी जस्तो हो जुन विभिन्‍न दिशामा यताउता गरिरहन्छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-simile]])
1:8	b5t6		rc://*/ta/man/translate/figs-metaphor	δίψυχος	1	“दोहोरो मनको” भन्‍ने वाक्यांशले कुनै व्यक्तिको विचारहरूलाई जनाउँछ जब ऊ निर्णय लिन असक्षमा हुन्छ । वैकल्पिक अनुवादः “येशूलाई पछ्याउने हो वा होइन भनेर निर्णय लिन सक्दैन” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:8	k89p		rc://*/ta/man/translate/figs-metaphor	ἀκατάστατος ἐν πάσαις ταῖς ὁδοῖς αὐτοῦ	1	यहाँ यस व्यक्तिको विषयमा यसरी बताइएको छ कि मानौँ ऊ कुनै एउटा बाटोमा बस्न सक्दैन तर त्यसको साटोमा एउटा बाटोदेखि अर्कोमा गइरहन्छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:9	gc9b			ὁ ἀδελφὸς ὁ ταπεινὸς	1	“त्यस्तो विश्‍वासी जोसँग प्रशस्त रुपियाँ-पैसा छैन”
1:9	yxs5		rc://*/ta/man/translate/figs-metaphor	καυχάσθω & ἐν τῷ ὕψει αὐτοῦ	1	परमेश्‍वरले सम्मान गर्नुभएको कोही व्यक्ति चाहिँ उच्‍च स्थानमा उभिरहेको भए झैँ गरी बताइएको छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:10	uzk7		rc://*/ta/man/translate/figs-ellipsis	ὁ δὲ πλούσιος, ἐν τῇ ταπεινώσει αὐτοῦ	1	“गर्व गरोस्” शब्दहरूलाई अघिल्‍लो वाक्यांशबाट बुझिएको छ । वैकल्‍पिक अनुवादः “तर धनी मानिसले आफ्‍नो दीन अवस्थामा गर्व गरोस्” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-ellipsis]])
1:10	w4ta			ὁ δὲ πλούσιος	1	“तर त्यो मानिस जससँग धेरै पैसा छ ।” सम्भावित अर्थहरू हुन् १) धनी मानिस एक विश्‍वासी हो वा २) धनी मानिस एक अविश्‍वासी हो ।
1:10	ulk4		rc://*/ta/man/translate/figs-ellipsis	ἐν τῇ ταπεινώσει αὐτοῦ	1	यदि परमेश्‍वरले कुनै धनी विश्‍वासीलाई दुःख भोग गर्न लगाउनुहुन्छ भने ऊ खुशी हुनुपर्छ । वैकल्‍पिक अनुवादः “परमेश्‍वरले उसलाई कठिनाइहरू दिनुभएकोमा खुशी हुनुपर्छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-ellipsis]])
1:10	nug7		rc://*/ta/man/translate/figs-simile	ὡς ἄνθος χόρτου παρελεύσεται	1	धनी मानिसहरू जङ्गली फुलहरूसँग समान छन् भनेर बताइएको छ, जुन केवल छोटो समयको लागि मात्र जीवित हुन्छन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-simile]])
1:11	gv7v		rc://*/ta/man/translate/figs-metaphor	ἡ εὐπρέπεια τοῦ προσώπου αὐτοῦ ἀπώλετο	1	कुनै फुल सुन्दर हुन छोड्ने कुराको विषयमा यसरी बताइएको छ मानौँ त्यो भनेको त्यसको सौन्दर्य मरेको हो । वैकल्‍पिक अनुवादः “र त्यो अब अरू बढी सुन्दर छैन” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:11	ng26		rc://*/ta/man/translate/figs-simile	ὁ πλούσιος ἐν ταῖς πορείαις αὐτοῦ μαρανθήσεται	1	यहाँ फुलको उपमालाई नै सम्भवतः निरन्तरता दिइएको छ । जसरी फुलहरू अचानक मर्दैनन् तर त्यसको साटोमा छोटो समय अवधि लगाएर बिलाउँदै जान्छन्, त्यसरी नै धनी मानिसहरू पनि अचानक नमर्न सक्छन् तर त्यसको साटोमा तिनीहरू हराउनलाई छोटो समय लिन्छन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-simile]])
1:11	sdi2		rc://*/ta/man/translate/figs-metaphor	ἐν ταῖς πορείαις αὐτοῦ	1	धनी मानिसको दैनिकी क्रियाकलापहरूको विषयमा यसरी बताइएको छ मानौँ ती भनेका उसले गरिरहेको एक यात्रा हो । यस अलङ्कारले भन्‍न खोजेको छ कि उसले आफ्नो आउँदै गरेको मृत्युलाई कुनै विचार दिइरहेको छैन, र त्यसले उसलाई अचानक आएर लैजानेछ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:12	vcu4			जोड्ने कथनः	0	याकूबले भागेर गएका विश्‍वासीहरूलाई सम्झाउँछन् कि परमेश्‍वरले परीक्षा ल्याउनुहुन्‍न; उनले तिनीहरूलाई परीक्षाबाट कसरी जोगिने भनेर बताउँछन् ।
1:12	m13d			μακάριος ἀνὴρ ὃς ὑπομένει πειρασμόν	1	“परीक्षा स्थिर हुने मानिस भाग्‍यशाली हो” वा “परीक्षमा स्थिर हुने मानिस ठीक हो”
1:12	vr4a			ὑπομένει πειρασμόν	1	कठिनाइहरूको समयमा परमेश्‍वरप्रति विश्‍वासयोग्‍य भइरहन्छ
1:12	vta6			δόκιμος	1	“ऊ परमेश्‍वरद्वारा अनुमोदित भएको छ”
1:12	k3hh		rc://*/ta/man/translate/figs-metaphor	λήμψεται τὸν στέφανον τῆς ζωῆς	1	अनन्त जीवनको विषयमा यसरी बताइएको छ मानौँ त्यो पातहरूले बनेको हार हो जुन विजयी खेलाडिको शिरमा पहिराइन्छ । वैकल्पिक अनुवादः “अनन्त जीवनलाई उसको इनामको रूपमा पाउनु” वैकल्पिक अनुवादः “अनन्त जीवनलाई उसको इनामको रूपमा प्राप्‍त गर्नु” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:12	hx28		rc://*/ta/man/translate/figs-activepassive	ἐπηγγείλατο τοῖς ἀγαπῶσιν αὐτόν	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “परमेश्‍वरले उहाँलाई प्रेम गर्नेहरूलाई प्रतिज्ञा गर्नुभएको छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:13	a77a			πειραζόμενος	1	“जब उसलाई केही दुष्‍ट काम गर्ने अभिलाषा हुन्छ”
1:13	lh7z		rc://*/ta/man/translate/figs-activepassive	ἀπὸ Θεοῦ πειράζομαι	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “परमेश्‍वरले मलाई कुनै दुष्‍ट काम गर्न लगाउन प्रयास गर्दै हुनुहुन्छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:13	p5cp		rc://*/ta/man/translate/figs-activepassive	ὁ & Θεὸς ἀπείραστός ἐστιν κακῶν	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “कसैले परमेश्‍वरलाई दुष्‍ट काम गर्न इच्छा गर्ने बनाउन सक्दैन” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:13	zb13			πειράζει δὲ αὐτὸς οὐδένα	1	“र परमेश्‍वर आफैँले कसैलाई कुनै दुष्‍ट काम गर्न मनाउने प्रयास गर्नुहुन्‍न”
1:14	nj9m		rc://*/ta/man/translate/figs-personification	ἕκαστος & πειράζεται ὑπὸ τῆς ἰδίας ἐπιθυμίας	1	कुनै व्यक्तिको चाहनालाई यसरी बताइएको छ मानौँ त्यो कुनै फाल्टो मानिस हो जसले उसलाई पाप गर्न परीक्षा दिइरहेको थियो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-personification]])
1:14	nle5		rc://*/ta/man/translate/figs-personification	ἐξελκόμενος καὶ δελεαζόμενος	1	खराब चाहनाको विषयमा त्यो कसैलाई बहकाउन सक्ने कुनै व्यक्ति भएको जसरी बताउनलाई निरन्तरता दिइएको छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-personification]])
1:14	z4bd			δελεαζόμενος	1	आकर्षित गर्दछ, खराब गर्न कसैलाई मनाउँछ
1:15	s4cd		rc://*/ta/man/translate/figs-personification	εἶτα ἡ ἐπιθυμία συλλαβοῦσα τίκτει ἁμαρτίαν, ἡ δὲ ἁμαρτία ἀποτελεσθεῖσα, ἀποκύει θάνατον	1	अभिलाषाको विषयमा त्यो कुनै व्यक्ति भएको जसरी बताउनलाई निरन्तरता दिइएको छ, यसपटक चाहिँ प्रस्‍ट रूपमा एक स्‍त्रीको जो एल बालक जन्माउ गर्भवती हुन्छिन् । त्यो बालक चाहिँ पाप हो भनेर चिनिएको छ । पाप फेरि अर्को बालिका हो जो बढ्छिन्, गर्भवती हुन्छिन्, र मृत्युलाई जन्म दिन्छिन् । यो अलङ्कारहरूको साङ्लाले कोही व्यक्तिको चित्रण दिन्छ जो आफ्‍नो दुष्‍ट अभिलाषाहरू र आफ्‍नो पापको कारण शारीरिक र आत्मिक दुवै रूपमा मर्न पुग्छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-personification]] अनि [[rc://ne/ta/man/translate/figs-metaphor]])
1:16	v195			μὴ πλανᾶσθε	1	“कसैले तिमीलाई धोका दिन नदेओ” अथवा “आफैँलाई धोका दिन छोड”
1:17	t2nn		rc://*/ta/man/translate/figs-doublet	πᾶσα δόσις ἀγαθὴ, καὶ πᾶν δώρημα τέλειον	1	यी दुई वाक्यांशहरूको साधारणतया उस्तै अर्थ हुन्छ । कोही व्यक्तिसँग भएको कुनै पनि असल थोक परमेश्‍वरबाट आउँछ भनी जोड दिनलाई याकूबले तिनको प्रयोग गर्छन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-doublet]])
1:17	n7d8		rc://*/ta/man/translate/figs-metaphor	τοῦ Πατρὸς τῶν φώτων	1	परमेश्‍वर, आकाशमा भएका सबै प्रकाशहरूका (सूर्य, चन्द्रमा, र ताराहरू) सृष्‍टिकर्तालाई तिनीहरूका “पिता”को रूपमा बताइएको छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:17	g5ge		rc://*/ta/man/translate/figs-simile	παρ’ ᾧ οὐκ ἔνι παραλλαγὴ ἢ τροπῆς ἀποσκίασμα.	1	यो अभिव्यक्तिले सूर्य, चन्द्रमा, ग्रहहरू, र आकाशमा भएका ताराहरू जस्तै, एक अपरिवर्तनीय प्रकाशको रूपमा परमेश्‍वरलाई चित्रण गर्दछ । यो यहाँ पृथ्वीमा पर्ने छायाँसँग विपरीतमा छ, किनकि यो छायाँ परिवर्तन भइरहन्छ । वैकल्‍पिक अनुवादः “परमेश्‍वर बद्‌लनुहुन्‍न । पृथ्वीमा देखा पर्दै हराउने छायाँ जस्तो नभएर उहाँ आकाशमा भएका सूर्य, चन्द्रमा, र ताराहरू झैँ अटल हुनुहुन्छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-simile]])
