Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:4	u2oj		rc://*/ta/man/translate/figs-explicit	ἀσεβεῖς	1	"यहाँ, **अधर्मीहरू** ले पदको सुरुमा उल्लेख गरिएका ""केही मानिसहरू"" लाई बुझाउँछ। तिनीहरू झूटा शिक्षकहरू हुन् जसको बारेमा यहूदले आफ्ना पाठकहरूलाई चेतावनी दिइरहेका छन्। यदि यो तपाईंको भाषामा उपयोगी छ भने, तपाईंले यो शब्द स्पष्ट रूपमा बताउन सक्नुहुन्छ। वैकल्पिक अनुवाद: ""अधर्मी झूटा शिक्षकहरू"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])"
1:4	c642		rc://*/ta/man/translate/figs-metaphor	τὴν τοῦ Θεοῦ ἡμῶν χάριτα μετατιθέντες εἰς ἀσέλγειαν	1	"यहाँ, परमेश्वरको **कृपा** लाई लाक्षणिक रूपमा भनिएको छ मानौं यो एउटा चीज हो जसलाई परिवर्तन गर्न सकिन्छ।
केहि पापी। यदि यो तपाइँको भाषामा भ्रमित हुन्छ भने, तपाइँ यसलाई गैर-आलंकारिक तरिकामा अनुवाद गर्न सक्नुहुन्छ। झूटा शिक्षकहरूले सिकाउँदै थिए कि विश्वासीहरूले यौन अनैतिक कार्यहरू गर्न सक्छन् किनभने परमेश्वरको अनुग्रहले अनुमति दियो। पावलले यस प्रकारको झूटो शिक्षालाई सम्बोधन गरे जब उनले रोमी 6:1-2a मा लेखे: ""अनुग्रह प्रशस्त होस् भनेर के हामी पापमा लाग्नुपर्छ? यो कहिल्यै नहोस्!"" वैकल्पिक अनुवाद: ""परमेश्वरको अनुग्रहले इजाजतलाई अनुमति दिन्छ भनेर सिकाउनु"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metaphor]])"
1:4	g35s		rc://*/ta/man/translate/figs-exclusive	ἡμῶν & ἡμῶν	1	यस पदमा **हाम्रो** को दुवै घटनाहरूले सबै विश्वासीहरूलाई जनाउँछ। (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-exclusive]])
1:4	esef		rc://*/ta/man/translate/figs-abstractnouns	τὴν τοῦ Θεοῦ ἡμῶν χάριτα	1	"यदि यो तपाईंको भाषामा उपयोगी हुन्छ भने, तपाईंले सार संज्ञा **ग्रेस** पछाडिको विचारलाई समान अभिव्यक्तिको साथ व्यक्त गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: ""हाम्रो परमेश्वरको दयालु कार्यहरू"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])"
1:4	tmju		rc://*/ta/man/translate/figs-abstractnouns	εἰς ἀσέλγειαν	1	"यदि यो तपाईंको भाषामा उपयोगी हुन्छ भने, तपाईंले सार संज्ञा **लाइसेन्सियस** पछाडिको विचारलाई विशेषण वाक्यांशको साथ व्यक्त गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: ""इजाजतपूर्ण व्यवहारमा"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])"
1:4	ws1b			τὸν μόνον Δεσπότην καὶ Κύριον ἡμῶν, Ἰησοῦν Χριστὸν, ἀρνούμενοι	1	"वैकल्पिक अनुवाद: ""येशू ख्रीष्ट हाम्रो मालिक र प्रभु हुनुहुन्न भनेर सिकाउँदै"""
1:4	p7g6		rc://*/ta/man/translate/figs-possession	τὸν μόνον Δεσπότην καὶ Κύριον ἡμῶν	1	"यहाँ, ** प्रभु** को अर्थ ""हामीमाथि प्रभु हुने व्यक्ति"" वा ""हामीमाथि शासन गर्ने व्यक्ति।"" संयोजन **र** ले संकेत गर्दछ कि **हाम्रो** ले **मात्र मास्टर** मा पनि लागू हुन्छ, जसको अर्थ ""हाम्रो स्वामित्व भएको व्यक्ति।"" वैकल्पिक अनुवाद: ""एक मात्र व्यक्ति जसले हाम्रो स्वामित्व लिन्छ र हामीमाथि शासन गर्दछ"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-possession]])"
1:5	pg0e		rc://*/ta/man/translate/figs-infostructure	ὑπομνῆσαι & ὑμᾶς βούλομαι, εἰδότας ὑμᾶς ἅπαξ πάντα	1	"यदि यो तपाईंको भाषामा स्वाभाविक हो भने, तपाईंले पहिलो दुई खण्डहरूको क्रमलाई उल्टाउन सक्नुहुन्छ। वैकल्पिक अनुवाद: ""तपाईंलाई सबै कुराहरू एक पटकको लागि थाहा छ, म तपाईंलाई सम्झाउन चाहन्छु"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-infostructure]])"
1:5	fa5e		rc://*/ta/man/translate/figs-explicit	πάντα	1	"यहाँ, **सबै {थिंग्स}** ले विशेष गरी सबै जानकारीलाई जनाउँछ जसको जुडले आफ्ना पाठकहरूलाई सम्झाउन गइरहेको छ। यसको मतलब यो होइन कि त्यहाँ परमेश्वरको बारेमा वा सामान्य रूपमा सबै कुरा थाहा छ। यदि यो तपाईंको भाषामा उपयोगी हुन्छ भने, तपाईंले यो वाक्यांश स्पष्ट रूपमा भन्न सक्नुहुन्छ। वैकल्पिक अनुवाद: ""यी सबै चीजहरू जुन म तपाईंलाई सम्झाउँदै छु"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])"
1:5	xiss		rc://*/ta/man/translate/translate-textvariants	ὅτι Ἰησοῦς	1	"यहाँ, केही पुरातन पाण्डुलिपिहरूमा ""त्यो प्रभु।"" तपाईंको अनुवादमा कुन वाक्यांश प्रयोग गर्ने भन्ने निर्णय गर्न जुडेको परिचयको अन्त्यमा पाठ्य मुद्दाहरूको छलफल हेर्नुहोस्। (हेर्नुहोस्: [[rc://*/ta/man/translate/translate-textvariants]])"
1:5	z1h9			λαὸν ἐκ γῆς Αἰγύπτου σώσας	1	"यसको मतलब यो हुन सक्छ: (1) जुडले यस खण्डमा वर्णन गरिएको घटनाको समयलाई संकेत गरिरहेको छ, जसमा अर्को खण्डमा ""पछि"" को घटनाबाट समय स्पष्ट हुन्छ। (2) यहूदाले यस खण्डमा येशूले के गर्नुभयो र अर्कोमा के गर्नुभयो बीचमा भिन्नता देखाउँदै हुनुहुन्छ। वैकल्पिक अनुवाद: ""यद्यपि उसले मिश्रको भूमिबाट मानिसहरूलाई बचायो"""
1:5	f4mm		rc://*/ta/man/translate/figs-explicit	λαὸν ἐκ γῆς Αἰγύπτου σώσας	1	"यदि यो तपाईंको पाठकहरूको लागि उपयोगी हुनेछ भने, तपाईंले स्पष्ट रूपमा बताउन सक्नुहुन्छ कि मानिसहरू को थिए जसलाई उहाँले **बचाउनुभयो**। वैकल्पिक अनुवाद: ""इस्राएलका मानिसहरूलाई मिश्रको भूमिबाट बचाएर"" वा ""इस्राएलीहरूलाई मिश्रको भूमिबाट बचाएर"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])"
1:6	g5ld		rc://*/ta/man/translate/figs-distinguish	τοὺς μὴ τηρήσαντας τὴν ἑαυτῶν ἀρχὴν	1	यहाँ, यहूदाले ** स्वर्गदूतहरू ** लाई छुट्याउन यो वाक्यांश प्रयोग गर्दछ जसलाई परमेश्वरले न्यायको लागि राखेका थिएनन्। (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-distinguish]])
1:6	pt1k			τὴν ἑαυτῶν ἀρχὴν	1	"यहाँ, **डोमेन** को रूपमा अनुवाद गरिएको शब्दले आफ्नो प्रभावको क्षेत्र वा अधिकार भएको ठाउँलाई जनाउँछ। वैकल्पिक अनुवाद: ""उनीहरूको प्रभावको उचित क्षेत्र"" वा ""आफ्नै अधिकारको स्थान"""
1:6	s3cn		rc://*/ta/man/translate/writing-pronouns	δεσμοῖς ἀϊδίοις ὑπὸ ζόφον τετήρηκεν	1	"यहाँ, **उसले** भगवानलाई जनाउँछ। यदि यो तपाइँको पाठकहरु को लागी उपयोगी हुनेछ भने, तपाइँ यसलाई स्पष्ट रूपमा व्यक्त गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: ""परमेश्वरले अनन्त साङ्लामा राख्नुभएको छ, अन्धकारमा"" (हेर्नुहोस्: [[rc://*/ta/man/translate/writing-pronouns]])"
1:6	c8gf			δεσμοῖς ἀϊδίοις & τετήρηκεν	1	"यहाँ, **अनन्त साङ्लोमा राखिएको** ले सदाको लागि रहने कारावासलाई जनाउँछ। यदि यो तपाईंको भाषामा उपयोगी छ भने, तपाईंले आफ्नो अनुवादमा कैदको विचार समावेश गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: ""परमेश्वरले अनन्तको लागि कैद गर्नुभएको छ"""
1:6	s1j9		rc://*/ta/man/translate/figs-metonymy	ὑπὸ ζόφον	1	"यहाँ, **अँध्यारो** एक मेटोनिम हो जसले मृत वा नरकको स्थानलाई प्रतिनिधित्व गर्दछ। वैकल्पिक अनुवाद: ""नरकको पूर्ण अन्धकारमा"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metonymy]])"
1:6	jzdj		rc://*/ta/man/translate/grammar-connect-logic-goal	εἰς κρίσιν μεγάλης ἡμέρας	1	"यस वाक्यांशले स्वर्गदूतहरूलाई कैद गरिएको उद्देश्य वा लक्ष्य दिन्छ। वैकल्पिक अनुवाद: ""महान दिनको न्यायको उद्देश्यको लागि"" (हेर्नुहोस्: [[rc://*/ta/man/translate/grammar-connect-logic-goal]])"
1:6	k1c6		rc://*/ta/man/translate/figs-abstractnouns	εἰς κρίσιν μεγάλης ἡμέρας	1	"यदि यो तपाईंको भाषामा उपयोगी छ भने, तपाईंले सार संज्ञा **निर्णय** पछाडिको विचारलाई समान अभिव्यक्तिको साथ व्यक्त गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: ""महान दिनको लागि जब परमेश्वरले न्याय गर्नुहुन्छ"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])"
