Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:3	h37b		rc://*/ta/man/translate/figs-activepassive	τηροῦντες τὰ ἐν αὐτῇ γεγραμμένα	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्‍पिक अनुवादः “यूहन्‍नाले यसमा लेखेका कुराहरू पालन गर्नु” वा “तिनीहरूले यसमा पढ्ने कुराहरूको पालना गर्नु” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:3	dwt8			ὁ & καιρὸς ἐγγύς	1	“हुनैपर्ने कुराहरू चाँडै हुनेछन्”
1:4	vw1t			सामान्य जानकारीः	0	यो यूहन्‍नाको पत्रको सुरुवात हो । यहाँ उनले आफैँलाई लेखकको रूपमा नाम दिन्छन् र ती मानिसहरूलाई अभिवादन गर्छन् जसलाई उनले लेखिरहेका छन् ।
1:4	y9yh		rc://*/ta/man/translate/figs-abstractnouns	χάρις ὑμῖν καὶ εἰρήνη, ἀπὸ ὁ ὢν & καὶ ἀπὸ τῶν ἑπτὰ πνευμάτων	1	यो एउटा इच्छा वा आशिष् हो । हुन त ती कुराहरू वास्तवमा त्यस्ता तरिकाहरू हुन् जसअनुसार परमेश्‍वरले उहाँका मानिसहरूको लागि काम गर्नुभएको होस् भनी उनी चाहन्छन्, यूहन्‍नाले तिनको विषयमा यसरी बताउँछन् मानौँ ती परमेश्‍वरले दिन सक्‍नुहुने कुराहरू हुन् । वैकल्‍पिक अनुवादः “उहाँ जो ... र सात आत्माहरू ... र येशू ख्रीष्‍टले तिमीहरूलाई दयापूर्वक रीतिले व्यवहार गर्नुभएको होस् र तिमीहरूलाई शान्तिपूर्वक तरिकाले र सुरक्षामा जिउन सक्षम तुल्याउनुभएको होस्” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-abstractnouns]])
1:4	hl5c			ἀπὸ ὁ ὢν	1	“परमेश्‍वरबाट, जो ... ”
1:4	qsu6		rc://*/ta/man/translate/figs-metaphor	ὁ ἐρχόμενος	1	भविष्यमा हुने कुरालाई आउँदै गरेको भनेर बताइएको छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:4	x38p		rc://*/ta/man/translate/writing-symlanguage	ἑπτὰ πνευμάτων	1	सङ्ख्या सात चाहिँ पूर्णता र सिद्धताको प्रतीक हो । “सात आत्माहरू”ले कि त परमेश्‍वरको आत्मालाई वा परमेश्‍वरको सेवा गर्ने सात आत्माहरूलाई जनाउँछ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/writing-symlanguage]])
1:5	w24x			καὶ ἀπὸ Ἰησοῦ Χριστοῦ	1	यसले [प्रकाश १:४] (./04.md) बाटको आशिष्‌लाई निरन्तरता दिन्छ । “तिमीहरूलाई येशू ख्रीष्‍टबाट अनुग्रह र शान्ति पनि भएको होस्” वा “र येशू ख्रीष्‍टले तिमीहरूलाई दयापूर्वक व्यवहार गर्नुभएको होस् र तिमीहरूलाई शान्तिपूर्ण रूपमा र सुरक्षित तवरले जिउनलाई सक्षम तुल्याउनुभएको भएको होस्”
1:5	l3h8			ὁ πρωτότοκος τῶν νεκρῶν	1	“मृत्युबाट बिउँताइनमा पहिलो व्यक्ति”
1:5	j1xp			τῶν νεκρῶν	1	ती सबैको माझबाट जो मरेर गएका छन् । यो अभिव्यक्तिले तलको संसारमा (पातालमा) भएका सबै मृत मानिसहरूलाई एकैसाथ वर्णन गर्छ । तिनीहरूको माझबाट फर्केर आउनुले पुनः जीवित हुने कुराको विषयमा बताउँछ ।
1:5	u6v7			λύσαντι ἡμᾶς	1	“हामीलाई स्वतन्‍त्र पार्नुभएको छ”
1:6	a4mq			ἐποίησεν ἡμᾶς βασιλείαν, ἱερεῖς	1	“हामीलाई अलग गर्नुभएको छ र हामीमाथि राज गर्न थाल्‍नुभएको छ र उहाँले हामीलाई पूजाहारीहरू बनाउनुभएको छ”
1:6	ne7x			τῷ Θεῷ καὶ Πατρί αὐτοῦ	1	यो एउटै व्यक्ति हुनुहुन्छ । वैकल्‍पिक अनुवादः “परमेश्‍वर, उहाँको पिता”
1:6	c77q		rc://*/ta/man/translate/guidelines-sonofgodprinciples	Πατρί	1	यो परमेश्‍वरको लागि एउटा महत्त्वपूर्ण उपाधि हो जसले परमेश्‍वर र येशूको बीचमा भएको सम्बन्धलाई वर्णन गर्छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/guidelines-sonofgodprinciples]])
1:6	qd74		rc://*/ta/man/translate/figs-abstractnouns	αὐτῷ ἡ δόξα καὶ τὸ κράτος	1	यो एउटा इच्छा वा प्रार्थना हो । सम्भावित अर्थहरू हुन् १) “मानिसहरूले उहाँको महिमा र शक्तिलाई आदर गरून्” वा २) “उहाँसँग महिमा र शक्ति भएको होस् ।” यूहन्‍नाले प्रार्थना गर्छन् कि येशू ख्रीष्‍ट सम्‍मानित हुनुभएको होस् र सबैजना र सबैथोकमाथि राज गर्न सक्षम हुनुभएको होस् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-abstractnouns]])
1:6	vc5g			τὸ κράτος	1	यसले सम्भवतः राजाको रूपमा शासन गर्ने उहाँको अधिकारलाई जनाउँछ ।
1:7	ldv8			सामान्य जानकारीः	0	पद ७ मा, यूहन्‍नाले दानिएल र जकरियाको पुस्तकबाट उद्धरण गरिरहेका छन् ।
1:7	hb4i		rc://*/ta/man/translate/figs-synecdoche	πᾶς ὀφθαλμὸς	1	किनकि मानिसहरूले तिनीहरूका आँखाहरूद्वारा देख्छन्, “आँखा” शब्द मानिसहरूलाई जनाउन प्रयोग गरिएको छ । वैकल्‍पिक अनुवादः “हरेक व्यक्ति” वा “सबैजना” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-synecdoche]])
1:7	t16v			καὶ οἵτινες αὐτὸν ἐξεκέντησαν	1	“उहाँलाई घोच्‍नेहरूले पनि उहाँलाई देख्‍नेछन्”
1:7	ndf6		rc://*/ta/man/translate/figs-metonymy	αὐτὸν ἐξεκέντησαν	1	येशूलाई क्रूसमा काँटी ठोकिँदा उहाँका हातहरू र पाउहरूलाई घोचिएको थियो । यहाँ मानिसहरूले उहाँलाई मारेको कुरालाई यसले जनाउँछ । वैकल्‍पिक अनुवादः “उहाँलाई मारे” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:7	lqs9			ἐξεκέντησαν	1	... मा प्वाल पारे
1:8	mm9z		rc://*/ta/man/translate/figs-metaphor	τὸ Ἄλφα καὶ τὸ Ὦ	1	यी ग्रीक वर्णमालाको पहिलो र अन्तिम अक्षरहरू हुन् । सम्भावित अर्थहरू हुन् १) “उहाँ जसले सबैकुराहरूलाई थालनी गर्नुभयो र जसले सबै कुराहरूको अन्त गर्नुहुन्छ” वा २) “उहाँ जो सधैँ जीवित रहनुभएको छ र जो सधैँ जीवित रहनुहुनेछ” । यदि पाठकहरूलाई प्रस्‍ट हुँदैन भने तपाईंले तपाईंको वर्णमालाको पहिलो र अन्तिम अक्षरहरूलाई प्रयोग गर्ने विषयमा विचार गर्न सक्‍नुहुन्छ । वैकल्‍पिक अनुवादः “क र ज्ञ” वा “पहिलो र अन्तिम” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]] अनि [[rc://ne/ta/man/translate/figs-merism]])
1:8	in5e		rc://*/ta/man/translate/figs-metaphor	ὁ ἐρχόμενος	1	भविष्यमा हुने कुरालाई आउँदै गरेको भनेर बताइएको छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:8	c96p		rc://*/ta/man/translate/writing-quotations	λέγει Κύριος, ὁ Θεός	1	केही भाषाहरूले सम्पूर्ण वाक्यको सुरु वा अन्तमा “परमप्रभु परमेश्‍वर भन्‍नुहुन्छ” भनेर राख्‍नेछन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/writing-quotations]])
1:9	up7y			सामान्य जानकारीः	0	यूहन्‍नाले उनको दर्शन कसरी सुरू भयो भनेर व्याख्या गर्छन् र आत्माले उनलाई दिनुभएका निर्देशनहरूलाई पनि व्याख्या गर्छन् ।
1:9	mg1k		rc://*/ta/man/translate/figs-you	ὑμῶν	1	यसले सात मण्‍डलीहरूमा भएका विश्‍वासीहरूलाई जनाउँछ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-you]])
