Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:5	b4z8		rc://*/ta/man/translate/writing-background	सामान्य जानकारीः	0	जकरिया र एलीशिबाको परिचय दिइन्छ । यी पदहरूले तिनीहरूको बारेमा पृष्‍ठभूमि जानकारी दिन्छन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/writing-background]])
1:3	h7q1		rc://*/ta/man/translate/translate-names	Θεόφιλε	1	यस नामको अर्थ "परमेश्वरको मित्र" हो। यसले यी मानिसको चरित्रलाई वर्णन गर्न सक्छ, वा यो उनको वास्तविक नाम पनि हुन सक्छ। अधिकांश अनुवादहरूले यसलाई नामको रूपमा व्यवहार गर्छन्। (हेर्नुहोस्: [[rc://*/ta/man/translate/translate-names]])
1:5	kf5y			जोड्ने कथनः	0	स्वर्गदूतले यूहन्‍नाको जन्मको भविष्‍यवाणी गर्छन् ।
1:5	gb16		rc://*/ta/man/translate/writing-newevent	ἐν ταῖς ἡμέραις Ἡρῴδου βασιλέως τῆς Ἰουδαίας	1	यस पटकको सन्दर्भले नयाँ घटनाको परिचय दिन्छ। वैकल्पिक अनुवाद: "राजा हेरोदले यहूदियामा शासन गर्दाको समयमा" (हेर्नुहोस्: [[rc://*/ta/man/translate/writing-newevent]])
1:5	l228		rc://*/ta/man/translate/figs-explicit	ἐφημερίας	1	यसले पूजाहारीहरूलाई जनाउँछ भनेर बुझिएको छ । वैकल्पिक अनुवादः “पूजाहारीहरूको दल” वा “पूजाहारीहरूको समूह” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:5	a4q9		rc://*/ta/man/translate/writing-participants	ἐγένετο & ἱερεύς τις	1	यो वाक्यांशले कथामा नयाँ पात्रको परिचय दिन्छ। यदि तपाईंको भाषाको आफ्नै अभिव्यक्ति छ जुन यो उद्देश्यलाई पूरा गर्दछ, तपाईं यसलाई यहाँ प्रयोग गर्न सक्नुहुन्छ। (हेर्नुहोस्: [[rc://*/ta/man/translate/writing-participants]]
1:5	nnu9		rc://*/ta/man/translate/figs-explicit	καὶ γυνὴ αὐτῷ ἐκ τῶν θυγατέρων Ἀαρών	1	“उनकी पत्‍नी हारूनको सन्तान थिएन ।” यसको अर्थ हो कि तिनी जकरिया जस्तै पूजाहारीहरूको उही वंशबाटकी थिइन् । वैकल्पिक अनुवादः “उनकी पत्‍नी पनि हारूनको वंशबाट आएकी थिइन्” वा “जकरिया र उनकी पत्‍नी एलीशिबा दुवै हारूनको वंशबाट आएका थिए ।” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:5	gzw1			Ἀβιά	1	**अबियाह** एक मानिसको नाम हो। (हेर्नुहोस्: [[rc://*/ta/man/translate/translate-names]])\n“जो अबियाबाट जन्मेका वा अबियाका सन्तान थिए ।” अबिया पूजाहारीहरूको यो समूहको एक पूर्खा थिए र तिनीहरू सबै हारूनका सन्तानहरू थिए, जो इस्राएलीहरूका प्रथम पूजाहारी थिए ।
1:6	uu87			ἐναντίον τοῦ Θεοῦ	1	लूकाले यो अभिव्यक्तिलाई “परमेश्वरले तिनीहरूलाई कहाँ देख्नुहुन्छ” भन्ने अर्थमा प्रयोग गर्नुहुन्छ। हेर्नु, बारीमा, लाक्षणिक अर्थ ध्यान र निर्णय हो। वैकल्पिक अनुवाद: "भगवानको न्यायमा" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metaphor]])
1:5	d3ua			ἐκ τῶν θυγατέρων Ἀαρών	1	यहाँ, **छोरी** शब्दको लाक्षणिक अर्थ "वंशज" हो। वैकल्पिक अनुवाद: "उनकी पत्नी हारूनको वंशज थिइन्" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metaphor]])
1:6	csc9			πάσαις ταῖς ἐντολαῖς καὶ δικαιώμασιν τοῦ Κυρίου	1	**आज्ञा** र **विधान** शब्दहरूले समान कुराहरू बुझाउँछ। लूकाले एक व्यापक कथन बनाउन दुई सर्तहरू सँगै प्रयोग गर्दछ। यदि तपाइँ तपाइँको पाठकहरु को लागी भ्रमित हुन सक्छ भने तपाइँ तपाइँको अनुवाद मा दुबै शब्दहरु दोहोर्याउन आवश्यक छैन। वैकल्पिक अनुवाद: "प्रभुले आज्ञा गर्नुभएको सबै कुरा" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-doublet]])
1:8	jr7f			ἐγένετο δὲ	1	यस वाक्यांशले पृष्ठभूमि जानकारीबाट एक परिवर्तनलाई चिन्ह लगाउँछ जुन लूकाले उनीहरूको कथामा पहिलो घटनामा सहभागीहरूको बारेमा प्रदान गर्दैछ। यदि तपाइँको भाषामा समान अभिव्यक्ति छ जुन यसले घटना परिचय गराउन प्रयोग गर्दछ, तपाइँ यसलाई तपाइँको अनुवादमा यहाँ प्रयोग गर्न सक्नुहुन्छ। (हेर्नुहोस्: [[rc://*/ta/man/translate/writing-newevent]])
1:7	c7cj			καὶ	1	यो शब्दले एक विपरितलाई संकेत गर्दछ, देखाउँछ कि यसपछि आउने कुराहरूचाहिँ अपेक्षा गरिएको भन्दा विपरीत छन् । मानिसहरूले अपेक्षागरे कि यदि तिनीहरूले सही काम गरे भने, परमेश्वरले उनीहरूलाई सन्तान जन्माउने अनुमति दिनुहुनेछ। यद्यपि यो दम्पतीले जे सही थियो त्यही गरे तापनि तिनीहरूको कुनै सन्तान भएन। (हेर्नुहोस्:
8:vyl8	cucl		rc://*/ta/man/translate/ἐν τῷ ἱερατεύειν αὐτὸν…ἔναντι τοῦ Θεοῦ	1	जब जकरिया परमेश्‍वरको सामु उनको पूजाहारीको काम गर्दै थिए	
1:8	wed9			ἐν τῇ τάξει τῆς ἐφημερίας αὐτοῦ	1	यो पृष्ठभूमि जानकारी हो जसले बताउँछ किन जकरिया यस समयमा पुजारीको रूपमा सेवा गर्दै थिए। वैकल्पिक अनुवाद: "किनभने यो उसको समूहको सेवा गर्ने पालो थियो" (हेर्नुहोस्: [[rc://*/ta/man/translate/writing-background]])
1:9	vq5g		rc://*/ta/man/translate/writing-background	κατὰ τὸ ἔθος τῆς ἱερατείας, ἔλαχε τοῦ θυμιᾶσαι	1	लूकाले विशिष्ट कर्तव्यहरू पूरा गर्नका लागि पुजारीहरूले आफ्नो समूहका सदस्यहरूलाई कसरी चयन गरे भन्ने बारे पृष्ठभूमि जानकारी प्रदान गर्दैछ। वैकल्पिक अनुवाद: "पुजारीहरूले उहाँलाई आफ्नो परम्परागत तरिकामा चुने, धेरै कास्ट गरेर" (हेर्नुहोस्: [[rc://*/ta/man/translate/writing-background]])
1:9	s2vv			τὸ ἔθος	1	
1:9	pa9c			ἔλαχε	1	एउटा **चिट्ठा** चिन्ह लगाइएको ढुङ्गा थियो जुन केही निर्णय गर्न मद्दत गर्नको लागि भुइँमा फ्याँकिएको वा लुकाइएको थियो। पुजारीहरूले विश्वास गर्थे कि परमेश्वरले धेरैलाई डोऱ्याउनुहुन्छ र उनीहरूलाई विशेष कर्तव्यको लागि कुन पूजाहारी रोज्न चाहनुहुन्छ भनेर देखाउनुहुनेछ। यदि तपाईंको संस्कृतिसँग समान वस्तु छ भने, तपाईंले यहाँ आफ्नो भाषामा त्यसको लागि शब्द प्रयोग गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: "चिह्नित ढुङ्गा ढाल्दै" (हेर्नुहोस्: [[rc://*/ta/man/translate/translate-unknown]])
1:9	ph9z			τοῦ θυμιᾶσαι	1	**धूप** शब्दले त्यस्तो पदार्थलाई वर्णन गर्दछ जसले यसलाई जलाउँदा मीठो गन्ध दिन्छ। पूजाहारीहरूले हरेक बिहान र साँझ मन्दिर भित्रको एउटा विशेष वेदीमा परमेश्वरलाई भेटीको रूपमा जलाउनुपर्थ्यो। यदि तपाईंको भाषामा यस पदार्थको लागि कुनै शब्द छ भने, तपाईं यसलाई यहाँ प्रयोग गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: "परमेश्वरलाई भेटीको रूपमा मीठो गन्ध सिर्जना गर्ने पदार्थ जलाउन" (हेर्नुहोस्: [[rc://*/ta/man/translate/translate-unknown]])\nहरेक बिहान र साँझ पूजाहारीहरूले परमेश्‍वरलाई भेटी स्वरूप मन्दिरभित्र एउटा विशेष वेदीमा मिठो बास्ना आउने धूप बाल्‍नुपर्थ्यो ।
1:10	bjl6			πᾶν τὸ πλῆθος & τοῦ λαοῦ	1	यो अभिव्यक्ति, यदि शाब्दिक रूपमा लिइयो भने, प्रत्येक यहूदीको अर्थ हुन सक्छ, तर यो वास्तवमा एक सामान्यीकरण हो जुन लुकाले यो भीड कति ठूलो थियो भनेर जोड दिन प्रयोग गरिरहेको छ। वैकल्पिक अनुवाद: "व्यक्तिहरूको ठूलो संख्या" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-hyperbole]])\n“मानिसहरूको एउटा ठूलो सङ्ख्या” वा “धेरै मानिसहरू”
1:10	ntl8		rc://*/ta/man/translate/figs-explicit	ἔξω	1	यो शब्दले मन्दिरको वरिपरि घेरिएको बन्द क्षेत्र वा आँगनलाई स्पष्ट रूपमा बुझाउँछ। वैकल्पिक अनुवाद: "मन्दिर भवन बाहिरको आँगनमा" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])
1:10	uwu7			τῇ ὥρᾳ	1	**घण्टा** शब्दको लाक्षणिक अर्थ "समय" हो। यसको अर्थ धूपबलिको लागि बिहान वा साँझको समय हुन सक्छ। वैकल्पिक अनुवाद: "जब यो धूप प्रस्ताव गर्ने समय थियो" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metaphor]])
1:11	qyk5			जोड्ने कथनः	0	
1:11	b8b7			δὲ	1	यो शब्दले प्रस्तुत गरेको घटना कथाले भर्खरै सम्बन्धित भएको घटनाको रूपमा एकै समयमा भएको हो भनी संकेत गर्छ। यदि तपाइँका पाठकहरूले यसलाई गलत बुझ्दछन् भने, तपाइँ "त्यस समयमा ठीक" जस्ता वाक्यांश प्रयोग गरेर यो सम्बन्ध देखाउन सक्नुहुन्छ। (हेर्नुहोस्: [[rc://*/ta/man/translate/grammar-connect-time-simultaneous]])
1:11	c8ss			ὤφθη & αὐτῷ	1	जब लूकाले स्वर्गदूत ** देखा पर्यो** भन्छन, यसको मतलब जकरियाले स्वर्गदूतलाई दर्शनमा मात्र देखेका थिए भन्ने होइन। बरु, यो अभिव्यक्तिले स्वर्गदूत वास्तवमा जकरियासँग उपस्थित थिए भनेर संकेत गर्छ। वैकल्पिक अनुवाद: "अचानक त्यहाँ जकरियासँग थियो" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-idiom]])\n“उनीकहाँ अचानक आए” वा “त्यहाँ अचानक जकरियासँग थिए ।” यसले व्यक्त गर्छ कि स्वर्गदूत जकरियासँग उपस्थित थिए, र सामान्य रूपमा कनै दर्शन थिएन ।
1:12	r3aa			ἐταράχθη Ζαχαρίας & φόβος ἐπέπεσεν ἐπ’ αὐτόν	1	यी दुई वाक्यांशहरूको अर्थएउटै छन्। जकरिया कति डराएका थियो भनेर जोड दिन लुकाले तिनीहरूलाई एकसाथ प्रयोग गर्दै छन्। यदि तपाइँका पाठकहरूले यसलाई गलत बुझ्छन् भने, तपाइँ यी वाक्यांशहरू संयोजन गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: "जकरिया धेरै डराए" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-parallelism]])
1:12	d1zm			Ζαχαρίας ἰδών	1	तात्पर्य यो हो कि जकरिया डराएका किनभने स्वर्गदूत महिमित र शक्तिशाली रूप देखा परेका थिए। यदि यो तपाइँको पाठकहरु को लागी उपयोगी हुनेछ भने, तपाइँ यसलाई स्पष्ट रूपमा बताउन सक्नुहुन्छ। (लूकाले भर्खरै भनेका छन् कि जकरिया धर्मी र निर्दोष थिए, त्यसैले पाठकहरूलाई उसले केही गल्ती गरेको छ र त्यसको लागि स्वर्गदूतले उसलाई दण्ड दिनेछ भनेर डराएको छाप छोड्नु राम्रो हुनेछ।) वैकल्पिक अनुवाद: " जब उनले स्वर्गदूत कति महिमित र शक्तिशाली थिए देखे" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])
1:12	sfb1		rc://*/ta/man/translate/figs-metaphor	φόβος ἐπέπεσεν ἐπ’ αὐτόν	1	लूकाले जकरियाको **डर** लाई लाक्षणिक रूपमा वर्णन गर्दछ मानौं कि यो त्यस्तो चीज हो जसले सक्रिय रूपमा उसलाई आक्रमण गर्न र पराजित गर्न सक्छ। वैकल्पिक अनुवाद: "यसले उसलाई धेरै डराएको छ" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-personification]])
