Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:3	gc2b		rc://*/ta/man/translate/figs-you	सामान्य जानकारीः	0	अरू किसिमले नभनिएसम्म, “तिमी” र “तिम्रा” जस्ता शब्दहरूले पावलका श्रोताहरूलाई जनाउँछ र त्यसैले ती बहुवचन हुन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-you]])
1:4	pt1r			जोड्ने कथनः	0	पावलले विश्‍वासीहरूले उहाँको आगमनको प्रतीक्षा गर्दा उनीहरूको पद र ख्रीष्‍टमा भएको संगतिको बारेमा वर्णन गर्छन् ।
1:4	t16d		rc://*/ta/man/translate/figs-metaphor	ἐπὶ τῇ χάριτι τοῦ Θεοῦ τῇ δοθείσῃ ὑμῖν ἐν Χριστῷ Ἰησοῦ	1	पावलले अनुग्रहलाई कुनै भौतिक वस्‍तुजस्‍तो भएको कुरा गर्छन् जुन येशूले ख्रीष्‍टिएनहरूलाई वरदानका रूपमा दिनुहुन्‍छ । वैकल्‍पिक अनुवादः “किनभने ख्रीष्‍ट येशूले परमेश्‍वरलाई तिमीहरूप्रति दयालु हुन सम्भव बनाउनुभएको छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:5	js7f			ἐπλουτίσθητε ἐν αὐτῷ	1	सम्भावित अर्थहरू हुन् १) “ख्रीष्‍टले तिमीहरूलाई धनी बनाउनुभएको छ” वा २) “परमेश्‍वरले तिमीहरूलाई धनी बनाउनुभएको छ”
1:5	jw1s		rc://*/ta/man/translate/figs-hyperbole	ἐν παντὶ ἐπλουτίσθητε	1	पावलले साधारण शब्‍दमा कुरा गरेका हुन् । वैकल्‍पिक अनुवादः “सबै प्रकारका आत्मिक आशिष्‌ले धनी बनाउनुभएको छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-hyperbole]])
1:5	j48t			ἐν παντὶ λόγῳ	1	अरूलाई परमेश्‍वरको सन्देश विभिन्‍न तरिकाले बताउनको लागि परमेश्‍वरले तिमीहरूलाई सक्षम बनाउनुभएको छ ।
1:5	qy8c			πάσῃ γνώσει	1	परमेश्‍वरको सन्देश विभिन्‍न तरिकाले बुझ्नको लागि परमेश्‍वरले तिमीहरूलाई सक्षम बनाउनुभएको छ ।
1:6	h9zk			τὸ μαρτύριον τοῦ Χριστοῦ ἐβεβαιώθη ἐν ὑμῖν	1	सम्‍भावित अर्थहरू हुन् १) “तिमीहरूले आफैँंमा देख्‍यौ कि ख्रीष्‍टका बारेमा हामी जे भनेका थियौं, त्‍यो साँचो थियो” अथवा २) “तिमीहरू अहिले कसरी जिउँछौ सो हेरेर अरू मानिसले थाहा पाए कि ख्रीष्‍टका बारेमा हामीहरू र तिमीहरूले जे भन्‍यौ सो सत्‍य हो”
1:7	t2hd			ὥστε	1	“किनभने मैले अहिले भनेको कुरा सत्‍य हो”
1:7	p5y6		rc://*/ta/man/translate/figs-litotes	ὑμᾶς μὴ ὑστερεῖσθαι ἐν μηδενὶ χαρίσματι	1	यसलाई सकारात्मक रूपमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “तिमीसँग हरेक आत्मिक वरदान होस्” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-litotes]])
1:7	fe4q			τὴν ἀποκάλυψιν τοῦ Κυρίου ἡμῶν, Ἰησοῦ Χριστοῦ	1	सम्भावित अर्थहरू हुन् १) “परमेश्‍वरले प्रभु येशू ख्रीष्‍टलाई प्रकट गर्ने समय” वा २) “हाम्रा प्रभु येशू ख्रीष्‍टले आफैँलाई प्रकट गर्ने समय”
1:8	pif5			ἀνεγκλήτους	1	परमेश्‍वरले तिमीहरूलाई दोषी ठहराउने कुनै कारण हुने छैन ।
1:9	u6w6			πιστὸς ὁ Θεὸς	1	“परमेश्‍वरले जे गर्नेछु भन्‍नुभयो ती हरेक कुरा उहाँले गर्नुहुने छ”
1:9	kx3z		rc://*/ta/man/translate/guidelines-sonofgodprinciples	τοῦ Υἱοῦ αὐτοῦ	1	यो येशू, परमेश्‍वरको पुत्रको निम्ति महत्त्वपूर्ण उपाधि हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/guidelines-sonofgodprinciples]])
1:10	spu8			जोड्ने कथनः	0	पावलले कोरिन्थी विश्‍वासीहरूलाई सम्झाउँछन् कि उनीहरू एक अर्कासँग शान्तिमा रहनुपर्छ अनि यो कि ख्रीष्‍टको क्रूसको सन्देशले, न कि मानिसहरूद्वाराको बप्‍तिस्माले, बचाउँछ ।
1:10	k7gw			ἀδελφοί	1	यहाँ यसले दुवै पुरुषहरू र महिलाहरूलाई समावेश गरी सँगी ख्रीष्‍टिएनहरूलाई जनाउँछ ।
1:10	sw54		rc://*/ta/man/translate/figs-metonymy	διὰ τοῦ ὀνόματος τοῦ Κυρίου ἡμῶν, Ἰησοῦ Χριστοῦ	1	यहाँ “नाउँ” शब्‍द येशू येशू ख्रीष्‍ट व्यक्तिका लागि लक्षणार्थ अर्थात् मेटनिम हो । वैकल्‍पिक अनुवादः “हाम्रा प्रभु येशू ख्रीष्‍टको माध्यमद्वारा” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:10	u4y2			ἵνα τὸ αὐτὸ λέγητε πάντες	1	“तिमीहरू एक अर्कासँग मिलापमा बस”
1:10	j75c			καὶ μὴ ᾖ ἐν ὑμῖν σχίσματα	1	“तिमीहरू आपसमा विभिन्‍न समूहमा विभाजित नहोओ”
1:10	emt2			ἦτε & κατηρτισμένοι ἐν τῷ αὐτῷ νοῒ καὶ ἐν τῇ αὐτῇ γνώμῃ	1	“एकतामा रहो”
1:11	e8jb			τῶν Χλόης	1	यसले परिवारका सदस्यहरू, नोकरहरू, र अरूहरूलाई जनाउँछ जो त्यस घरानाका भागहरू हुन्, जसको क्लोए, एक स्‍त्री, शिर हुन् ।
1:11	vbe6			ἔριδες ἐν ὑμῖν εἰσιν	1	“तिमीहरू एक अर्कासँग झगडा गर्ने समूहमा विभाजित भएका छौ”
1:12	a57r			ἕκαστος ὑμῶν λέγει	1	पावलले यहाँ विभाजनको प्रवृत्तिलाई अङ्‌कित गर्दै छन् ।
1:13	wf6r		rc://*/ta/man/translate/figs-rquestion	μεμέρισται ὁ Χριστός?	1	पावल ख्रीष्‍ट विभाजित हुनुभएको छैन तर एक हुनुहुन्छ भन्‍ने सत्यतामा जोड दिन इच्छा गर्छन् । “तिमीहरूले गरिरहे जसरी ख्रीष्‍टलाई विभाजन गर्न सम्भव छैन !” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-rquestion]] अनि [[rc://ne/ta/man/translate/figs-activepassive]])
1:13	g5qh		rc://*/ta/man/translate/figs-rquestion	μὴ Παῦλος ἐσταυρώθη ὑπὲρ ὑμῶν	1	ख्रीष्‍ट क्रूसमा टाँगिनुभएको थियो, पावल वा अपोल्लोस होइन भन्‍ने कुरामा पावल जोड दिन्छन् । वैकल्पिक अनुवादः “तिमीहरूको मुक्तिको लागि उनीहरूले पावललाई क्रूसमा मारेका होइनन् !” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-rquestion]] अनि [[rc://ne/ta/man/translate/figs-activepassive]])
1:13	tb2i		rc://*/ta/man/translate/figs-rquestion	εἰς τὸ ὄνομα Παύλου ἐβαπτίσθητε?	1	हामी सबै जनाले ख्रीष्‍टको नाउँमा बप्‍तिस्मा लिएको हो भन्‍ने कुरामा पावल जोड दिन्छन् । वैकल्पिक अनुवादः “मानिसहरूले तिमीहरूलाई पावलको नाउँमा बप्‍तिस्मा दिएका होइनन् !” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-rquestion]] अनि [[rc://ne/ta/man/translate/figs-activepassive]])
1:13	zi1y		rc://*/ta/man/translate/figs-metonymy	εἰς τὸ ὄνομα Παύλου	1	यहाँको “नाउँमा” शब्‍द “अधिकारद्वारा” का लागि लागि लक्षणार्थ अर्थात् मेटनिम हो । वैकल्‍पिक अनुवादः “पावलको अधिकारद्वारा” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:14	hhh8			οὐδένα ὑμῶν & εἰ μὴ	1	“मात्रै”
1:14	vqq6		rc://*/ta/man/translate/translate-names	Κρίσπον	1	उनी सभाघरका शासक थिए र पछि ख्रीष्‍टिएन भए । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-names]])
1:14	lv4y		rc://*/ta/man/translate/translate-names	Γάϊον	1	उसले प्रेरित पावलसँगै यात्रा गर्‍यो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-names]])
1:15	hv3m		rc://*/ta/man/translate/figs-metonymy	ἵνα μή τις εἴπῃ, ὅτι εἰς τὸ ἐμὸν ὄνομα ἐβαπτίσθητε	1	यहाँ “नाउँ”ले “अधिकार”को प्रतिनिधित्‍व गर्छ । यसको अर्थ मानिसहरूले आफूलाई पावलका चेला भनी दाबी गर्लान् भनेर पावलले अरूलाई बप्‍तिस्‍मा दिएनन् । यसलाई कर्तृ वाच्यमा कथित गर्न सकिन्छ । वैकल्‍पिक अनुवादः “तिमीहरूमध्ये कतिले तिमीहरूलाई मेरो चेला बनाउन मैले बप्‍तिस्मा दिएँ भनेर दाबी गर्न सक्छन्” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]] अनि [[rc://ne/ta/man/translate/figs-activepassive]])
1:16	ed59		rc://*/ta/man/translate/translate-names	τὸν Στεφανᾶ οἶκον	1	यसले स्‍तिफनास, अर्थात् एक जना मानिस मुखिया रहेका घरका परिवारका सदस्‍य तथा दासहरूलाई जनाउँछ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-names]])
