Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:5	bca2			ἐπὶ τῇ κοινωνίᾳ ὑμῶν εἰς τὸ εὐαγγέλιον, ἀπὸ τῆς πρώτης ἡμέρας ἄχρι τοῦ νῦν	1	"यहाँ, **किनभने** लाई सन्दर्भ गर्न सकिन्छ: (1) पावलले परमेश्वरलाई धन्यवाद दिनुको कारण। वैकल्पिक अनुवाद: ""पहिलो दिनदेखि अहिलेसम्म सुसमाचारमा तपाईंको साझेदारीको कारण म परमेश्वरलाई धन्यवाद दिन्छु"" (2) पावलको आनन्दको कारण।"
1:5	fdqe		rc://*/ta/man/translate/figs-yousingular	ὑμῶν	1	"यहाँ, **तपाईंको** शब्द बहुवचन हो र यसले फिलिप्पी क्रिस्चियनहरूलाई जनाउँछ। यस पत्रमा, एउटा अपवादको साथ, शब्दहरू ""तपाईं"" र ""तपाईंको"" सधैं बहुवचन हुन् र सधैं फिलिप्पी ईसाईहरूलाई जनाउँछन्। यदि तपाइँको भाषाले ""तपाई"" र ""तपाईँ"" ले एक व्यक्तिलाई जनाउँछ र जब तिनीहरूले एक भन्दा बढी व्यक्तिलाई संकेत गर्दछ देखाउनको लागि विभिन्न रूपहरू प्रयोग गर्दछ भने, यो घटना र अन्य सबै घटनाहरूमा तपाइँको भाषामा उपयुक्त हुने बहुवचन रूप प्रयोग गर्नुहोस्। तपाईं"" र ""तपाईंको"" यस पत्रमा,
 [4:3] (../04/03.md) बाहेक। एउटा टिप्पणीले [4:3](../04/03.md) मा एउटा अपवादबारे छलफल गर्नेछ। (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-yousingular]])"
1:5	yi9l		rc://*/ta/man/translate/figs-explicit	τῇ κοινωνίᾳ ὑμῶν εἰς τὸ εὐαγγέλιον	1	"यहाँ, **सुसमाचारमा तपाइँको सङ्गति** ले सुसमाचार फैलाउनमा संलग्न विभिन्न कुराहरूमा फिलिप्पीहरूले पावलसँगको साझेदारीलाई जनाउँछ। यसमा तिनीहरूले पावललाई पठाएको पैसाका उपहारहरू समावेश छन् (हेर्नुहोस् [4:15-18](../04/15.md))। यदि यो तपाइँको भाषामा स्पष्ट छ भने, तपाइँ यसलाई अझ स्पष्ट रूपमा बताउन सक्नुहुन्छ। वैकल्पिक अनुवाद: ""सुसमाचारलाई अगाडि बढाउन मसँग तपाईंको सहभागिता"" वा ""येशूको बारेमा सुसमाचार फैलाउने काममा मसँग तपाईंको साझेदारी"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])"
1:5	vi1r		rc://*/ta/man/translate/figs-explicit	ἀπὸ τῆς πρώτης ἡμέρας	1	"**पहिलो दिनबाट** वाक्यांशले फिलिप्पीका विश्वासीहरूले पावलले उनीहरूलाई प्रचार गरेको सुसमाचारलाई पहिलो पटक विश्वास गरेको समयलाई जनाउँछ। पावलले फिलिप्पीमा प्रचार गरेको यो पहिलो दिन पनि हुन सक्छ। वैकल्पिक अनुवाद: ""मैले प्रचार गरेको सुसमाचार तपाईंले पहिलो पटक सुन्नुभयो र विश्वास गर्नुभयो"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])"
1:5	d8hi		rc://*/ta/man/translate/figs-explicit	ἄχρι τοῦ νῦν	1	"**अहिले सम्म** वाक्यांशको अर्थ फिलिप्पीका विश्वासीहरूले पावलसँग साझेदारी गर्न छोडेका छन् भन्ने होइन। बरु, यसको मतलब तिनीहरू अझै पनि पावलसँग साझेदारी गरिरहेका छन्। वैकल्पिक अनुवाद: ""हामी अझै साझा गर्दैछौं"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])"
1:6	s1l8		rc://*/ta/man/translate/figs-explicit	πεποιθὼς αὐτὸ τοῦτο	1	"**निश्चित भएको** वाक्यांशले पावलले परमेश्वरलाई धन्यवाद दिने कारणलाई संकेत गर्छ। यदि यो तपाईंको भाषामा स्पष्ट छ भने, तपाईंले स्पष्ट रूपमा बताउन सक्नुहुन्छ। वैकल्पिक अनुवाद: ""म भगवानलाई धन्यवाद दिन्छु किनभने म यो कुरामा विश्वस्त छु"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])"
1:6	jf4x		rc://*/ta/man/translate/figs-explicit	ὁ ἐναρξάμενος ἐν ὑμῖν ἔργον ἀγαθὸν, ἐπιτελέσει	1	"यहाँ, **एक** ले भगवानलाई जनाउँछ। यदि यो तपाईंको भाषामा स्पष्ट छ भने, तपाईंले स्पष्ट रूपमा बताउन सक्नुहुन्छ। वैकल्पिक अनुवाद: ""तपाईमा राम्रो काम सुरु गरिसकेपछि, त्यसलाई सिद्ध गर्नुहुनेछ"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])"
1:6	u80a		rc://*/ta/man/translate/figs-explicit	ὅτι ὁ ἐναρξάμενος ἐν ὑμῖν ἔργον ἀγαθὸν	1	"**तपाईमा असल काम** भन्ने वाक्यांशले फिलिप्पी क्रिस्चियनहरूको प्रारम्भिक रूपान्तरण र पवित्र आत्माद्वारा तिनीहरूको जीवनमा परमेश्वरको निरन्तर कामलाई जनाउँछ। यदि यो तपाईंको भाषामा स्पष्ट छ भने, तपाईंले स्पष्ट रूपमा बताउन सक्नुहुन्छ। वैकल्पिक अनुवाद: ""त्यो परमेश्वरले, तपाइँको रूपान्तरण मार्फत तपाइँमा उहाँको असल काम सुरु गर्नुभयो र यसलाई पवित्र आत्माको काम मार्फत जारी राख्नुभयो"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])"
1:6	qhmh			ὑμῖν	1	हेर्नुहोस् तपाईंले [फिलिप्पी 1:2] (../01/02.md) मा **तपाईं** शब्दलाई कसरी अनुवाद गर्नुभयो।
1:6	p2a5		rc://*/ta/man/translate/figs-explicit	ἐπιτελέσει	1	यहाँ, **यसलाई सिद्ध गर्नुहुनेछ** भन्नुको अर्थ परमेश्वरले फिलिप्पीका विश्वासीहरूको जीवनमा सुरु गर्नुभएको कामलाई तिनीहरूको रूपान्तरणमा पूरा गर्नुहुनेछ र जुन काम उहाँले निरन्तर गरिरहनुभएको थियो। यदि यो तपाईंको भाषामा स्पष्ट हुन्थ्यो भने, तपाईंले यसलाई स्पष्ट रूपमा व्यक्त गर्न सक्नुहुन्छ। (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])
1:6	p5pu		rc://*/ta/man/translate/figs-explicit	ἡμέρας Χριστοῦ Ἰησοῦ	1	"**येशू ख्रीष्टको दिन** वाक्यांशले भविष्यको समयलाई जनाउँछ जब येशू ख्रीष्ट संसारको न्याय गर्न र उहाँमा विश्वास गर्नेहरूलाई बचाउन फर्कनुहुनेछ। यदि यो तपाईंको भाषामा स्पष्ट छ भने, तपाईंले स्पष्ट रूपमा बताउन सक्नुहुन्छ। वैकल्पिक अनुवाद: ""येशू ख्रीष्ट फर्कने समय"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])"
1:7	sowf		rc://*/ta/man/translate/figs-idiom	τὸ ἔχειν με ἐν τῇ καρδίᾳ ὑμᾶς	1	"वाक्यांश, **मेरो मुटुमा तिमी छौ** एक मुहावरा हो जसले बलियो स्नेह व्यक्त गर्दछ। यदि तपाईंसँग समानार्थी अभिव्यक्ति छ जसले पर्याप्त रूपमा अर्थलाई सञ्चार गर्छ, तपाईंले यसलाई यहाँ प्रयोग गर्न सक्नुहुन्छ। यदि होइन भने, तपाइँ यसलाई सादा भाषा प्रयोग गरेर बताउन सक्नुहुन्छ। वैकल्पिक अनुवाद: ""म तिमीलाई धेरै माया गर्छु"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-idiom]])"
1:7	jn2s			συνκοινωνούς μου τῆς χάριτος & ὄντας	1	"वैकल्पिक अनुवाद: ""मसँग अनुग्रहमा साझेदारी"""
1:7	df00		rc://*/ta/man/translate/figs-abstractnouns	χάριτος	1	"यहाँ, **अनुग्रह** ले परमेश्‍वरले हामीलाई असल कुराहरू दिनुहुने तरिकालाई जनाउँछ जुन हामी योग्य छैनौँ। यदि यो तपाईंको भाषामा स्पष्ट हुन्छ भने, तपाईंले क्रिया वा विशेषणको साथ अमूर्त संज्ञा **अनुग्रह** पछाडिको विचार व्यक्त गर्न सक्नुहुन्छ। यस सन्दर्भमा, पावलले आफ्नो कारावास र सुसमाचारको रक्षा गर्ने र पुष्टि गर्ने आफ्नो सेवकाई दुवैलाई परमेश्वरको वरदान हो भनी ठान्छन्। वैकल्पिक अनुवाद: ""परमेश्वरको अनुग्रही उपहार"" वा ""परमेश्वर कति दयालु हुनुहुन्छ"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])"
1:7	o7ef		rc://*/ta/man/translate/figs-metonymy	δεσμοῖς μου	1	"पावलले **मेरो चेन** भन्ने वाक्यांश प्रयोग गरेर रोममा आफ्नो कैदमा परेको कुरालाई जनाउँछ।
 पावललाई गार्डमा बाँधिएको थियो र फिलिप्पी क्रिस्चियनहरूले बुझेका थिए कि पावलले आफ्नो कैदलाई संकेत गर्दै थिए जब उनले **मेरो चेनहरू** वाक्यांश प्रयोग गरे किनभने **सङ्लोहरू** र जेलमा रहेको घनिष्ठ सम्बन्धको कारण। यदि यो सम्बद्धता तपाईंको भाषामा स्पष्ट छैन भने, तपाईंले समान अभिव्यक्ति वा सादा भाषा प्रयोग गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: ""मेरो कैद"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metonymy]])"
1:7	wey7		rc://*/ta/man/translate/figs-doublet	καὶ ἐν τῇ ἀπολογίᾳ καὶ βεβαιώσει τοῦ εὐαγγελίου	1	"**प्रतिरक्षा** र **पुष्टि** अनुवाद गरिएका शब्दहरूलाई अदालतमा आरोप लगाइएको कुनै कुराको सत्यताको प्रतिरक्षा र पुष्टि गर्ने सन्दर्भमा प्रयोग गर्न सकिन्छ। यी दुई शब्दहरू धेरै समान चीजहरूको अर्थ हो। यो कडा परिश्रम हो भनी जोड दिन दोहोरिने प्रयोग गरिन्छ। यदि तपाईंको भाषामा यी विचारहरूको लागि एउटा शब्द छ भने, त्यो यहाँ प्रयोग गर्नुहोस् र अर्को तरिकामा जोड दिनुहोस्। यदि त्यहाँ कुनै शब्द वा वाक्यांश छ जुन यो कानुनी अर्थमा प्रयोग गर्न सकिन्छ तर सुसमाचारको रक्षा गर्ने सन्दर्भमा पनि प्रयोग गर्न सकिन्छ, यहाँ प्रयोग गर्ने विचार गर्नुहोस्। वैकल्पिक अनुवाद: ""र म सुसमाचारको सत्यताको लागि लडिरहेको छु"" वा ""र मैले मानिसहरूलाई सुसमाचार सत्य हो भनेर देखाउनको लागि परिश्रम गरिरहेको छु"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-doublet]])"
1:8	xun1		rc://*/ta/man/translate/figs-idiom	ἐν σπλάγχνοις Χριστοῦ Ἰησοῦ	1	"** भित्री भागहरू ** भनेर अनुवाद गरिएको ग्रीक शब्दले शरीरका अंगहरू, विशेष गरी आन्द्रा, कलेजो, फोक्सो र मुटुलाई जनाउँछ। पावलले प्रेम वा स्नेहलाई संकेत गर्न लाक्षणिक रूपमा ** भित्री भागहरू ** प्रयोग गर्दैछन्। तपाईंले आफ्नो भाषामा स्नेहको सीट प्रतिनिधित्व गर्ने शरीरको भाग प्रयोग गर्न सक्नुहुन्छ, वा सादा अर्थ अनुवाद गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: ""ख्रीष्ट येशूको हृदयसँग"" वा ""ख्रीष्ट येशूको स्नेहको साथ"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-idiom]])"
1:8	bo0r			ἐν σπλάγχνοις Χριστοῦ Ἰησοῦ	1	"यहाँ, ** ख्रीष्ट येशूको भित्री भागहरू ** को अर्थ हुन सक्छ: (1) ख्रीष्ट येशूले मानिसहरूलाई दिनुभएको जस्तै प्रेम। (2) प्रेम जुन ख्रीष्ट येशूबाट उत्पन्न हुन्छ। वैकल्पिक अनुवाद: ""ख्रीष्ट येशूबाट आएको प्रेमको साथ"""
1:9	jlyu		rc://*/ta/man/translate/figs-abstractnouns	ἵνα ἡ ἀγάπη ὑμῶν ἔτι μᾶλλον καὶ μᾶλλον περισσεύῃ	1	"यदि यो तपाइँको भाषामा स्पष्ट छ भने, तपाइँ क्रिया फारम संग सार संज्ञा **प्रेम** पछि विचार व्यक्त गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: ""तपाईले अरूलाई अझ धेरै माया गर्न सक्षम हुनुहुनेछ"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])"
1:9	f4q5			ὑμῶν	1	हेर्नुहोस् तपाईंले [फिलिप्पी 1:5] (../01/05.md) मा **तपाईंको** शब्दलाई कसरी अनुवाद गर्नुभयो।
1:9	tbtt		rc://*/ta/man/translate/figs-abstractnouns	ἐν ἐπιγνώσει καὶ πάσῃ αἰσθήσει	1	"यदि यो तपाईंको भाषामा स्पष्ट हुन्छ भने, तपाईंले अमूर्त संज्ञाहरू **ज्ञान** र **बुझाइ** क्रिया वाक्यांशहरूका पछाडिको विचार व्यक्त गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: ""र त्यो परमेश्वरले तपाईंलाई उहाँको बारेमा सत्य देख्न सक्षम पार्नुहुनेछ र तपाईंलाई बुद्धिमानी प्रेम गर्न सिकाउनुहुनेछ"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])"
1:10	e17g		rc://*/ta/man/translate/figs-explicit	εἰς τὸ δοκιμάζειν ὑμᾶς τὰ διαφέροντα	1	"यहाँ **के**शब्दले व्यक्तिले गर्ने कुरालाई जनाउँछ, र यहाँ **excels** शब्दले परमेश्वरको अनुसार सबैभन्दा राम्रो कुरालाई जनाउँछ। यदि यो तपाईंको भाषामा स्पष्ट छ भने, तपाईंले यी कुराहरू स्पष्ट रूपमा बताउन सक्नुहुन्छ। वैकल्पिक अनुवाद: ""तपाईले अनुमोदन गर्न सक्नुहुन्छ र परमेश्वरलाई सबैभन्दा मनपर्ने कुरा गर्न छनौट गर्नुहोस्"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])"
1:10	ybw6		rc://*/ta/man/translate/grammar-connect-logic-result	εἰς	1	यहाँ, वाक्यांश **यसले** ले देखाउँछ कि यस वाक्यांशलाई पछ्याउने कुरा पद नौमा पावलको प्रार्थनाको इच्छित परिणाम हो। जोड्ने शब्द वा वाक्यांश प्रयोग गर्ने विचार गर्नुहोस् जसले स्पष्ट रूपमा देखाउनेछ कि पावलले पद नौ मा गरेको प्रार्थनाको इच्छित परिणाम हो। (हेर्नुहोस्: [[rc://*/ta/man/translate/grammar-connect-logic-result]])
1:10	siv8		rc://*/ta/man/translate/figs-doublet	εἰλικρινεῖς καὶ ἀπρόσκοποι	1	"**शुद्ध** र **दोषरहित** शब्दहरूको धेरै समान अर्थ छ। नैतिक शुद्धताको विचारलाई जोड दिन पावलले यी दुई शब्दहरू एकसाथ प्रयोग गर्छन्। यदि यो तपाईंको भाषामा स्पष्ट छ भने, तपाईंले यी दुई शब्दहरू संयोजन गर्न र तिनीहरूलाई एक विचारको रूपमा अनुवाद गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: ""पूर्ण रूपमा निर्दोष"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-doublet]])"
