Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:4	vb7g			καὶ συναλιζόμενος	1	“येशूले उहाँका चेलाहरूसँग भेटघाट गरिरहँदा”
1:4	sg4h		rc://*/ta/man/translate/figs-metonymy	τὴν ἐπαγγελίαν τοῦ Πατρὸς	1	यो पवित्र आत्मालाई गरिएको उल्‍लेख हो । वैकल्पिक अनुवादः “पवित्र आत्मा, जसलाई पिताले पठाउने प्रतिज्ञा गर्नुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:4	tj6r			ἣν	1	यदि तपार्इंले अगिल्लो वाक्यमा “पवित्र आत्मा” शब्द पनि राखेर अनुवाद गर्नुभएको छ भने, तपार्इंले “त्यस” शब्दलाई “जस”मा परिवर्तन गर्न सक्‍नुहुन्छ । वैकल्पिक अनुवादः “जसको बारेमा येशूले भन्‍नुभयो”
1:5	uu4k			Ἰωάννης μὲν ἐβάπτισεν ὕδατι; & ἐν Πνεύματι βαπτισθήσεσθε Ἁγίῳ	1	येशूले यूहन्‍नाले कसरी मानिसहरूलाई पानीको बप्‍तिस्मा दिए र परमेश्‍वरले कसरी विश्‍वासीहरूलाई पवित्र आत्मामा बप्‍तिस्मा दिनुहुने थियो भन्‍ने कुराको बीचमा भएको भिन्‍नतालाई देखाउनुहुन्छ ।
1:5	fnq5			Ἰωάννης μὲν ἐβάπτισεν ὕδατι	1	“यूहन्‍नाले वास्तवमा मानिसहरूलाई पानीको बप्‍तिस्मा दिए”
1:5	dzj1		rc://*/ta/man/translate/figs-activepassive	ὑμεῖς & βαπτισθήσεσθε	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्‍पिक अनुवादः “परमेश्‍वरले तिमीहरूलाई बप्‍तिस्मा दिनुहुनेछ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:6	n9wt			सामान्य जानकारीः	0	यहाँ “तिनीहरू” शब्दले प्रेरितहरूलाई जनाउँछ ।
1:6	f7uj			εἰ ἐν τῷ χρόνῳ τούτῳ, ἀποκαθιστάνεις τὴν βασιλείαν τῷ Ἰσραήλ	1	“के तपार्इंले इस्राएललाई फेरि एउटा बलियो राज्य बनाउनुहुनेछ”
1:7	y1fu		rc://*/ta/man/translate/figs-doublet	χρόνους ἢ καιροὺς	1	सम्‍भावित अर्थहरू हुन् १) “समयहरू” र “ऋतुहरू” शब्‍दले विभिन्‍न प्रकारका समयहरूलाई जनाउँछन् । वैकल्पिक अनुवादः “सामान्‍य समय अवधि वा खास मिति” वा २) यी दुई शब्‍द मूल रूपमा पर्यायवाची शब्दहरू हुन् । वैकल्पिक अनुवादः “ठीक समय” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-doublet]])
1:8	ld4k			λήμψεσθε δύναμιν, & καὶ ἔσεσθέ μου μάρτυρες,	1	प्रेरितहरूले शक्ति प्राप्‍त गर्नेछन् र त्यसले तिनीहरूलाई येशूका साक्षीहरू हुनलाई सक्षम तुल्याउनेछ । वैकल्पिक अनुवादः “परमेश्‍वरले तिमीहरूलाई शक्ति दिनुहुनेछ ... मेरो साक्षी हुनलाई ... ”
1:8	vb4m		rc://*/ta/man/translate/figs-idiom	ἕως ἐσχάτου τῆς γῆς	1	सम्भावित अर्थहरू हुन् १) “सारा संसारभरी” वा २) “पृथ्वीका सबैभन्दा टाढाका ठाउँहरूसम्‍म” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-idiom]])
1:9	e1q1		rc://*/ta/man/translate/figs-explicit	βλεπόντων αὐτῶν	1	“जसै तिनीहरूले हेरिरहे ।” प्रेरितहरूले येशूलाई “माथि हेरिरहेका थिए” किनकि येशू आकाशमा उक्‍लिनुभयो । वैकल्पिक अनुवादः “जब तिनीहरूले माथि आकाशमा हेरिरहेका थिए” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:9	l1cq		rc://*/ta/man/translate/figs-activepassive	ἐπήρθη	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्‍पिक अनुवादः “उहाँ आकाशमा उचालिनुभयो” वा “परमेश्‍वरले उहाँलाई आकाशमा उठाउनुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:9	ug58			νεφέλη ὑπέλαβεν αὐτὸν ἀπὸ τῶν ὀφθαλμῶν αὐτῶν	1	“एउटा बादलले तिनीहरूको दृष्‍टि छेकिदियो अनि तिनीहरूले उहाँलाई देख्‍न सकेनन्”
1:10	enu1			ἀτενίζοντες & εἰς τὸν οὐρανὸν	1	“एकोहोरो आकाशमा हेरिरहेका” वा “लगातार आकाशमा हेरिरहेका”
1:11	gpg3			ἄνδρες, Γαλιλαῖοι	1	स्वर्गदूतहरूले प्रेरितहरूलाई गालीलबाट आएका मानिसहरूको रूपमा सम्बोधन गर्छन् ।
1:11	cue7			ἐλεύσεται ὃν τρόπον	1	येशू स्वर्गमा जाँदा जसरी बादलले उहाँलाई ढाक्यो, उहाँ त्यसरी नै आकाशमा फर्कनुहुनेछ ।
1:12	x2nk			τότε ὑπέστρεψαν	1	“प्रेरितहरू फर्किए”
1:12	p19g		rc://*/ta/man/translate/figs-explicit	Σαββάτου ἔχον ὁδόν	1	यसले रब्‍बीहरूको परम्परामा मानिसलाई विश्रामको दिनमा हिँड्न अनुमति दिइएको दूरीलाई जनाउँछ । वैकल्पिक अनुवादः “लगभग एक किलो मिटर” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:13	vis2			καὶ ὅτε εἰσῆλθον	1	“जब तिनीहरू आफ्नो गन्तव्य यरूशलेममा पुगे ।” पद १२ ले तिनीहरू यरूशलेममा फर्किरहेका थिए भनेको छ ।
1:13	zt12			τὸ ὑπερῷον	1	“घरको माथिल्लो तल्‍लामा रहेको एउटा कोठा”
1:14	z6cf			οὗτοι πάντες ἦσαν & ὁμοθυμαδὸ	1	यसको अर्थ हो कि त्यहाँ भएका प्रेरितहरू र विश्‍वासीहरूको सबैको प्रतिबद्धता र उद्देश्य साझा थिए अनि तिनीहरूका बीचमा कुनै कलह थिएन ।
1:14	u4pr			προσκαρτεροῦντες & τῇ προσευχῇ	1	यसको अर्थ चाहिँ चेलाहरूले नियमित रूपमा र बारम्बार एकसाथ प्रार्थना गरे भन्‍ने हुन्छ ।
1:15	cup2			जोड्ने कथनः	0	यो घटना पत्रुस र अन्य विश्‍वासीहरू माथिल्लो कोठामा एकसाथ बसिरहेको बेला घटेको हो ।
1:15	il8w		rc://*/ta/man/translate/writing-newevent	ἐν ταῖς ἡμέραις	1	यी शब्दहरूले कथाको नयाँ भागको सुरुवातलाई सङ्केत गर्छन् । तिनीहरूले येशू स्वर्गमा चढ्नुभएपछि चेलाहरू माथिल्लो कोठामा बसेको समयावधिलाई जनाउँछन् । वैकल्पिक अनुवादः “त्यस समयमा” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/writing-newevent]])
1:15	tl5m		rc://*/ta/man/translate/translate-numbers	ἑκατὸν εἴκοσι	1	“एकसय बीस जना मानिसहरू” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-numbers]])
1:15	liz1			ἐν μέσῳ τῶν ἀδελφῶν	1	यहाँ “भाइहरू” शब्दले सङ्गी विश्‍वासीहरू, पुरुष र स्‍त्री दुवैलाई जनाउँछ ।
1:16	i8tl		rc://*/ta/man/translate/figs-activepassive	ἔδει πληρωθῆναι τὴν Γραφὴν	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्‍पिक अनुवादः “धर्मशास्‍त्रबाट पढिएका कुराहरू पूरा हुनै पर्थ्यो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:16	f3um		rc://*/ta/man/translate/figs-metonymy	διὰ στόματος Δαυεὶδ	1	“मुख” शब्दले दाऊदले लेखेका वचनहरूलाई जनाउँछ । वैकल्पिक अनुवादः “दाऊदका वचनहरूबाट” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:17	tmv1		rc://*/ta/man/translate/writing-background	सामान्य जानकारीः	0	पदहरू १८-१९ मा यहूदा कसरी मर्‍यो र ऊ मरेको खेतलाई मानिसहरूले के भने भन्‍ने कुराको बारेमा लेखक जानकारी दिन्छन् । यो पत्रुसका वचनहरूको अंश होइन । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/writing-background]])
1:17	tmv1		rc://*/ta/man/translate/figs-exclusive	सामान्य जानकारीः	0	पत्रुसले सारा समूहलाई सम्बोधन गरिरहेको भए तापनि यहाँ “हामीलाई” शब्दले प्रेरितहरूलाई मात्रै जनाउँछ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-exclusive]])
1:17	q73y			जोड्ने कथनः	0	पद १७ मा पत्रुसले [प्रेरितहरू १:१६](./15.md) मा विश्‍वासीहरूलाई भन्‍न सुरु गरेका वचनलाई निरन्तरता दिन्छन् ।
1:18	dd58			οὗτος & οὖν	1	“यस मानिस” भन्‍ने शब्दहरूले यहूदा इस्करियोतलाई जनाउँछ ।
1:18	w83j		rc://*/ta/man/translate/figs-explicit	μισθοῦ τῆς ἀδικίας	1	“उसले दुष्‍ट काम गरेर कमाएको पैसा ।” “दुष्‍ट काम”ले यहूदा इस्करियोतले येशूलाई मार्ने मानिसहरूकहाँ उहाँलाई सुम्पिएर धोका दिएको कुरालाई जनाउँछ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:18	kg3q		rc://*/ta/man/translate/figs-explicit	πρηνὴς γενόμενος, ἐλάκησεν μέσος, καὶ ἐξεχύθη πάντα τὰ σπλάγχνα αὐτοῦ	1	यसले यहूदा खसेको मात्र नभइ अग्लो ठाउँबाट खसेको कुरालाई जनाउँछ । त्यो खसाइ त्यसको शरीर फाटिने खालको गम्भीर थियो । धर्मशास्‍त्रका अरू खण्डहरूले ऊ झुण्डिएर मर्‍यो भनेर देखाउँछन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:19	mxf3			Χωρίον Αἵματος	1	जब यरूशलेममा बस्‍ने मानिसहरूले यहूदा कसरी मरेको थियो भन्‍ने कुरा थाहा पाए, तिनीहरूले त्यस खेतलाई नयाँ नाम दिए ।
1:20	d7pk			सामान्य जानकारीः	0	पत्रुसले भर्खर वर्णन गरेका यहूदाको अवस्थाको आधारमा, उनले दाऊदका दुई भजनहरूलाई सम्झन्छन् जुन यस घटनासँग सम्बन्धित छ । पदको अन्तमा उद्धरणन समाप्‍त हुन्छ ।
1:20	mz13			जोड्ने कथनः	0	पत्रुसले [प्रेरितहरू १:१६](./15.md) मा विश्‍वासीहरूलाई भन्‍न सुरु गरेका वचनलाई निरन्तरता दिन्छन् ।
1:20	ip5w		rc://*/ta/man/translate/figs-activepassive	γέγραπται γὰρ ἐν βίβλῳ Ψαλμῶν	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्‍पिक अनुवादः “किनभने दाऊदले भजनसंग्रहको पुस्तकमा लेखे” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:20	mc45		rc://*/ta/man/translate/figs-parallelism	γενηθήτω ἡ ἔπαυλις αὐτοῦ ἔρημος, καὶ μὴ ἔστω ὁ κατοικῶν ἐν αὐτῇ	1	यी दुईवटा वाक्यांशहरूले एउटै कुरालाई जनाउँछन् । दोस्रोले पहिलोको विचारलाई दोहोर्‍याएर फरक शब्दहरूमा त्यही अर्थलाई जोड दिएको छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-parallelism]])
1:20	chq4		rc://*/ta/man/translate/figs-metaphor	γενηθήτω ἡ ἔπαυλις αὐτοῦ ἔρημος	1	सम्भावित अर्थहरू हुन् १) “खेत” शब्दले यहूदा मरेको खेतलाई जनाउँछ वा २) “खेत”ले यहूदाको बस्‍ने ठाउँलाई जनाउँछ र उसको परिवारलाई आलङ्कारिक रूपमा व्यक्त गर्छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:20	lsm2			γενηθήτω & ἔρημος	1	“रित्तो बनोस्”
1:21	xz69		rc://*/ta/man/translate/figs-exclusive	सामान्य जानकारीः	0	यहाँ “हामीलाई” शब्‍दले प्रेरितहरूलाई जनाउँछ र पत्रुस बोल्‍दै गरेको श्रोतालाई समावेश गर्दैन । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-exclusive]])
1:21	t916			जोड्ने कथनः	0	पत्रुसले [प्रेरितहरू १:१६](./15.md) मा विश्‍वासीहरूलाई भन्‍न सुरु गरेका वचनलाई समापन गर्छन् ।
1:21	c5k2			δεῖ οὖν	1	उनले उद्धृत गरेको पवित्रशास्‍त्र र यहूदाले गरेको कुराको आधारमा पत्रुसले समूहले के गर्नुपर्छ भनेर बताउँछन् ।
1:21	zuf7		rc://*/ta/man/translate/figs-idiom	εἰσῆλθεν καὶ ἐξῆλθεν ἐφ’ ἡμᾶς ὁ Κύριος Ἰησοῦς	1	मानिसका समूहको बीचमा रहेर भित्र बाहिर गर्ने भनेको उक्त समूहसँग खुल्‍ला रूपमा सहभागिता जनाउने अलङ्कार हो । वैकल्‍पिक अनुवादः “प्रभु येशू हाम्रा माझमा बस्‍नुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-idiom]])
1:22	mrx7			ἀρξάμενος ἀπὸ τοῦ βαπτίσματος Ἰωάννου ἕως τῆς ἡμέρας ἧς ἀνελήμφθη ἀφ’ ἡμῶν, μάρτυρα τῆς ἀναστάσεως αὐτοῦ σὺν ἡμῖν, γενέσθαι ἕνα τούτων	1	पद २१ मा “यसकारण यो आवश्‍यक छ ... मानिसहरूमध्येको एकजना जो हाम्रो साथमा थियो” भन्‍ने शब्दहरूसँग सुरु भएको नयाँ प्रेरितको लागि चाहिएको योग्‍यताको विवरण यहाँ अन्त हुन्छ । त्यसैले “हुनुपर्छ” भन्‍ने क्रियापदको कर्ता चाहिँ “मानिहरूमध्ये एकजना” भन्‍ने हुन्छ । यहाँ वाक्यको छोटो रूप छः “यो आवश्यक छ ... मानिसहरूमध्ये एकजना जो हाम्रो साथमा थियो ... यूहन्‍नाको बप्‍तिस्मादेखि सुरु गरेर ... हामीसँग एक गवाही हुनुपर्छ ।”
