Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:1	wmlj		rc://*/ta/man/translate/figs-extrainfo	Θεοῦ Πατρὸς	1	"यहाँ, **द फादर** वाक्यांश (1) ईश्वरको लागि सामान्य उपाधि हुन सक्छ जसले उहाँलाई क्रिश्चियन ट्रिनिटीमा पहिलो व्यक्तिको रूपमा चिनाउँछ। यदि तपाइँ यो विकल्प रोज्नुहुन्छ भने, तपाइँले तपाइँको अनुवादमा कसको **पिता** भगवान हुनुहुन्छ भनेर परिभाषित गर्नुहुँदैन, बरु, तपाइँले ULT ले जस्तै सामान्य अभिव्यक्ति प्रयोग गर्नुपर्छ। (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-extrainfo]]) (2) ख्रीष्टमा विश्वास गर्नेहरूलाई परमेश्वरको सम्बन्धलाई संकेत गर्दै। वैकल्पिक अनुवाद: ""परमेश्वर हाम्रा पिता"""
1:1	w3gr		rc://*/ta/man/translate/figs-nominaladj	ἐκ νεκρῶν	1	"पावलले मानिसहरूको समूहलाई संकेत गर्न विशेषण **मृत**लाई संज्ञाको रूपमा प्रयोग गर्दैछन्। तपाईंको भाषाले पनि विशेषण प्रयोग गर्न सक्छ। यदि होइन भने, तपाइँ यसलाई समान अभिव्यक्तिको साथ अनुवाद गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: ""मरेका मानिसहरू मध्येबाट"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-nominaladj]])"
1:1	g5as		rc://*/ta/man/translate/figs-metonymy	ἐκ νεκρῶν	1	"यहाँ, **मृतक** भन्ने वाक्यांशले कुनै ठाउँलाई जनाउने लाक्षणिक तरिका हुन सक्छ, जसमा यसले ""मृतकको स्थान"" वा ""मृतकहरूको राज्य"" लाई जनाउँछ। यदि यो तपाईंको भाषामा उपयोगी हुन्छ भने, तपाईंले समान अभिव्यक्ति वा सादा भाषा प्रयोग गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: ""मृतकको ठाउँबाट"" वा ""मृतकको क्षेत्रबाट"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metonymy]])"
1:2	d737		rc://*/ta/man/translate/figs-gendernotations	ἀδελφοί	1	"यहाँ, **भाइहरू** शब्द पुरुषार्थ भए तापनि, पावलले पुरुष र महिला दुबै सँगी ख्रीष्टियनहरूलाई सन्दर्भ गर्न सामान्य अर्थमा यसलाई प्रयोग गरिरहेका छन्। पावलले येशूमा विश्वास गर्ने सबैलाई एउटै आत्मिक परिवारको सदस्यको रूपमा परमेश्वरलाई आफ्नो स्वर्गीय पिताको रूपमा हेर्नुहुन्छ। यदि यो तपाईंको भाषामा उपयोगी छ भने, तपाईंले स्पष्ट रूपमा यसको अर्थ के संकेत गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: ""भाइहरू र बहिनीहरू"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-gendernotations]])"
1:2	wmd2		rc://*/ta/man/translate/figs-explicit	Γαλατίας	1	"यहाँ, **गलाटिया** शब्दले सन्दर्भ गर्न सक्छ: (1) रोमन राजनैतिक प्रान्त जसलाई **गलाटिया** भनिन्छ। वैकल्पिक अनुवाद: ""गलाटिया प्रान्तमा"" वा (2) **गलाटिया** भनेर चिनिने भौगोलिक क्षेत्र। वैकल्पिक अनुवाद: ""गलाटियाको क्षेत्रमा"" यदि यसले तपाइँका पाठकहरूलाई मद्दत गर्छ भने, तपाइँ स्पष्ट रूपमा बताउन सक्नुहुन्छ कि **Galatia** शब्दले यहाँ के बुझाउँछ। (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])"
1:2	aa9v		rc://*/ta/man/translate/figs-possession	τῆς Γαλατίας	1	"पावलले यहाँ **गलातिया ** भनिने रोमन राजनैतिक प्रान्त वा **गलाटिया** भनेर चिनिने भौगोलिक क्षेत्रमा रहेका मण्डलीहरूलाई वर्णन गर्नको लागि यहाँ स्वामित्वको रूप प्रयोग गर्दछ। यदि तपाईंको भाषामा स्वामित्वको यो प्रयोग स्पष्ट छैन भने, तपाईंले आफ्नो भाषामा प्राकृतिक रूप प्रयोग गरेर अर्थ स्पष्ट गर्न सक्नुहुन्छ। वैकल्पिक अनुवाद: ""गलातियाको प्रान्तमा"" वा ""गलातियाको क्षेत्रमा"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-possession]])"
1:3	nxtz		rc://*/ta/man/translate/translate-blessing	χάρις ὑμῖν καὶ εἰρήνη	1	"यो एक सामान्य आशिष् हो जुन पावलले प्रायः आफ्नो पत्रको सुरुमा प्रयोग गर्दछ। एक फारम प्रयोग गर्नुहोस् जुन मानिसहरूले तपाईंको भाषामा आशिष्को रूपमा चिन्छन्। वैकल्पिक अनुवाद: ""परमेश्वर हाम्रा पिता र प्रभु येशू ख्रीष्टले तपाईंलाई अनुग्रह र शान्ति प्रदान गरून्"" (हेर्नुहोस्: [[rc://*/ta/man/translate/translate-blessing]])"
1:3	psjz		rc://*/ta/man/translate/figs-abstractnouns	χάρις ὑμῖν καὶ εἰρήνη ἀπὸ Θεοῦ Πατρὸς καὶ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ	1	"यदि तपाईंको भाषाले **अनुग्रह** र **शान्ति** को विचारको लागि अमूर्त संज्ञा प्रयोग गर्दैन भने, तपाईंले सार संज्ञाहरू **कृपा** र **शान्ति** पछाडिको विचारलाई विशेषणहरू जस्तै व्यक्त गर्न सक्नुहुन्छ। दयालु"" र ""शान्तिपूर्ण।"" वैकल्पिक अनुवाद: ""परमेश्वर हाम्रा पिता र हाम्रा प्रभु येशू ख्रीष्टले तपाईलाई अनुग्रह गरून् र तपाईलाई शान्तिमय बनाउनुहोस्"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])"
1:3	nykr		rc://*/ta/man/translate/figs-you	ὑμῖν	1	"यहाँ, **तपाईं** शब्द बहुवचन हो र यसले गलातीहरूलाई जनाउँछ। अन्यथा उल्लेख नगरेसम्म, यस पत्रमा ""तपाईं"" र ""तपाईंको"" को सबै उदाहरणहरू गलाटियनहरूलाई जनाउँछन् र बहुवचन हुन्। (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-you]])"
1:3	c1xf			Θεοῦ Πατρὸς	1	हेर्नुहोस् कसरी तपाईंले [1:1](../01/01.md) मा **भगवान पिता** वाक्यांश अनुवाद गर्न रोज्नुभयो।
1:3	eivd		rc://*/ta/man/translate/figs-exclusive	ἡμῶν	1	"यहाँ, **हाम्रो** शब्दले पावल, गलातियाका विश्वासीहरू, र येशूमा भएका सबै विश्वासीहरूलाई जनाउँछ, र यसैले समावेशी छ। तपाईंको भाषाले तपाईंलाई यो फारम चिन्ह लगाउन आवश्यक हुन सक्छ। यस पुस्तकमा, अन्यथा उल्लेख नगरेसम्म, ""हाम्रो"" शब्दले पावल, गलातियाका विश्वासीहरू र सबै विश्वासीहरूलाई जनाउँछ, र समावेशी छ। (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-exclusive]])"
1:4	onj6		rc://*/ta/man/translate/figs-distinguish	τοῦ δόντος ἑαυτὸν περὶ τῶν ἁμαρτιῶν ἡμῶν, ὅπως ἐξέληται ἡμᾶς ἐκ τοῦ αἰῶνος τοῦ ἐνεστῶτος πονηροῦ	1	"यो वाक्यांश **जसले हाम्रा पापहरूका लागि आफूलाई अर्पण गर्नुभयो ताकि उहाँले हामीलाई वर्तमान दुष्ट युगबाट छुटकारा दिनुहुन्छ** ले हामीलाई [१:३] (../ 01/03.एमडी)। यसले विभेद गर्दैन । यदि यो तपाईंको भाषामा उपयोगी हुन्छ भने, तपाईंले यी वाक्यांशहरू बीचको सम्बन्धलाई स्पष्ट बनाउन सक्नुहुन्छ। वैकल्पिक अनुवाद: ""हाम्रा पापहरूको लागि आफूलाई अर्पण गर्ने को हो जसले हामीलाई वर्तमान दुष्ट युगबाट छुटकारा दिन सकोस्"" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-distinguish]])"
