Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:2	bb1s		rc://*/ta/man/translate/figs-exclusive	τῇ ἀδελφῇ	1	यहाँ, मौलिक भाषामा **हाम्रो** शब्द छैन, तर तर अंग्रेजीमा आवश्यक छ जुन सम्बन्धवाचक शब्दले को व्यक्तिसँग सम्बन्धित छ भन्‍ने देखाउनु आवश्यक हुन्छ । यस अवस्थामा, **हाम्रो** समावेशी शब्द हो, जुन अप्‍फियादेखि पावलसम्म ख्रीष्टमा पाठकको रूपमा बहिनीको रूपमा सम्बन्धित छ । यदि तपाईंको भाषामा यो आवश्यक पर्छ भने, तपाईंले पनि त्यसै गर्न सक्‍नुहुन्छ । होइन भने, तपाईंले मौलिक भाषामा भइजस्तै गर्न सक्‍नुहुन्छ जसले “बहिनी” भनी उल्लेख गर्छ । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-exclusive]])
1:2	hhpc		rc://*/ta/man/translate/figs-metaphor	τῇ ἀδελφῇ	1	पावलले उही विश्‍वासका महिलालाई जनाउन **बहिनी** शब्दलाई आलङ्कारिक रूपमा प्रयोग गरिरहेका छन् । वैकल्पिक अनुवादः “हाम्रो सङ्गी ख्रीष्टियन” वा “हाम्रो आत्मिक बहिनी” (हेर्नुहोस्: rc://*/ta/man/translate/figs-metaphor)
1:2	e8su		rc://*/ta/man/translate/figs-exclusive	ἡμῶν	1	यहाँ **हाम्रो** शब्दले पावल र तिनीसँग भएकाहरूलाई जनाउँछ । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-exclusive]])
1:2	kyzo			Ἀπφίᾳ & Ἀρχίππῳ & τῇ & ἐκκλησίᾳ	1	यो पत्रले खास गरी फिलेमोनलाई सम्बोधन गर्छ । पावलले फिलेमोनलाई लेखेकै स्तरमा **अप्फिया**, **अर्खिप्‍पस** र फिलेमोनको घरको **मण्डली**लाई लेखिरहेका छन् भन्‍नु भ्रमपूर्ण हुन्छ ।
1:2	sq44		rc://*/ta/man/translate/translate-names	Ἀρχίππῳ	1	यो मण्डलीका एक जना मानिसको नाउँ हो । (हेर्नुहोस्: [[rc://*/ta/man/translate/translate-names]])
1:2	mnn5		rc://*/ta/man/translate/figs-metaphor	τῷ συνστρατιώτῃ ἡμῶν	1	यहाँ पावलले अर्खिप्‍पस र उनी सिपाही थिए झेँ गरी उल्लेख गर्छन् । जसको आशय पावलले सुसमाचार फैलाउन जति कडा परिश्रम गर्छन् अर्खिप्‍पसले पनि उत्तिकै कडा परिश्रम गर्छन् भन्‍ने हो । वैकल्पिक अनुवादः “हाम्रा आत्मिक योद्धा” वा “जसले हामीसँगै आत्मिक युद्ध लड्छन्” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metaphor]])
1:2	uof9			καὶ τῇ κατ’ οἶκόν σου ἐκκλησίᾳ	1	सम्भवतः अप्फिया र अर्खिप्‍पस पनि फिलेमोनको घरको मण्डलीका सदस्यहरू थिए होलान् । यदि उनीहरूलाई छुट्टै किसिमले उल्लेख गर्दा उनीहरू मण्डलीका हिस्सा थिएनन् भन्‍ने जनाउँछ भने, तपाईंले “अरू”जस्तो शब्द राख्‍न सक्‍नुहुन्छ । वैकल्पिक अनुवादः “तिम्रो घरको मण्डलीका अरू सदस्यहरूलाई”
1:3	r4nq		rc://*/ta/man/translate/translate-blessing	χάρις ὑμῖν καὶ εἰρήνη, ἀπὸ Θεοῦ Πατρὸς ἡμῶν καὶ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ	1	पत्र पठाउने र पाउने व्यक्तिहरूलाई चिनाइसकेपछि, पावलले आशिष्‌ दिन्छन् । तपाईंको भाषामा मानिसहरूले आशिष्‌को रूपमा महसुस गर्न सक्‍ने स्वरूप प्रयोग गर्नुहोस् । वैकल्पिक अनुवादः “हाम्रो परमेश्‍वर पिता र प्रभु येशू ख्रीष्टले तिमीहरूलाई अनुग्रह गरून् र शान्‍ति देऊन् । वैकल्पिक अनुवादः “हाम्रो परमेश्‍वर पिता र” (हेर्नुहोस्: [[rc://*/ta/man/translate/translate-blessing]])
1:3	iv7e		rc://*/ta/man/translate/figs-abstractnouns	χάρις ὑμῖν καὶ εἰρήνη, ἀπὸ Θεοῦ Πατρὸς ἡμῶν καὶ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ.	1	यदि तपाईंको भाषामा उपयुक्त हुन्छ भने, तपाईंले **अनुग्रह** र **शान्‍ति** पछाडीका भववचाक संज्ञालाई “अनुग्रहकारी” र “शान्‍तिपूर्ण” जस्ता विशेषणहरूमा व्यक्त गर्न सक्‍नुहुन्छ । वैकल्पिक अनुवादः “हाम्रो परमेश्‍वर पिता र हाम्रो प्रभु येशू ख्रीष्ट तिमीहरूप्रति अनुग्रही होऊन् र तिमीहरूलाई शान्‍तिपूर्ण तुल्याऊन्” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])
1:3	e5z8		rc://*/ta/man/translate/figs-exclusive	ἡμῶν & ἡμῶν	1	यहाँ **हाम्रो** शब्द पावल, तिनीसँग भएका मानिसहरू र पाठकलाई जनाउने समावेशी शब्द हो । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-exclusive]])
1:3	qglx		rc://*/ta/man/translate/figs-yousingular	ὑμῖν	1	यहाँ, **तिमीहरू**ले पद १-२ मा उल्लेख गरिएका प्रापकहरू सबैलाई जनाउँछ । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-yousingular]])
1:3	lh8a		rc://*/ta/man/translate/guidelines-sonofgodprinciples	Πατρὸς	1	यो परमेश्‍वरको निम्ति महत्त्वपूर्ण पदवी हो । (हेर्नुहोस्: [[rc://*/ta/man/translate/guidelines-sonofgodprinciples]])
1:4	puh8		rc://*/ta/man/translate/figs-yousingular	σου	1	यहाव, **तिमी** शब्द एकवचन जसले फिलेमोनलाई जनाउँछ । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-yousingular]])
1:5	l3i2		rc://*/ta/man/translate/figs-abstractnouns	ἀκούων σου τὴν ἀγάπην καὶ τὴν πίστιν, ἣν ἔχεις πρὸς τὸν Κύριον Ἰησοῦν, καὶ εἰς πάντας τοὺς ἁγίους	1	यदि तपाईंको भाषामा यो उपयुक्त हुन्छ भने, तपाईंले भाववचाक संज्ञा **प्रेम** र **विश्‍वास** पछाडी विचारलाई क्रिया शब्द प्रयोग गरेर व्यक्त गर्न सक्‍नुहुन्छ । वैकल्पिक अनुवादः “तिमीले प्रभुलाई कति धेरै प्रेम गर्छौ र विश्‍वास गर्छौ भन्‍ने सुनेर” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])
1:5	ojcu		rc://*/ta/man/translate/writing-poetry	ἀκούων σου τὴν ἀγάπην καὶ τὴν πίστιν, ἣν ἔχεις πρὸς τὸν Κύριον Ἰησοῦν, καὶ εἰς πάντας τοὺς ἁγίους	1	पावलले यहाँ कवितात्मक संरचना प्रयोग गरिरहेका छन् जसमा पहिलो र अन्तिम भाग तथा दोस्रो र तेस्रो भाग सम्बन्धित छन् । यसकारण यसको अर्थचाहिँ, “प्रभु येशूमा रहेको तिम्रो विश्‍वास र सबै सन्तहरूप्रतिको तिम्रो प्रेमबारे सुनेर” पावल उही कुरा कवितात्मक संरचनाविना नै कलस्‍सी १:४ मा उल्लेख गर्छन् । (हेर्नुहोस्: [[rc://*/ta/man/translate/writing-poetry]])
1:5	pf1y		rc://*/ta/man/translate/figs-yousingular	σου & ἔχεις	1	यहाँ, **तिम्रो** र **तिमी** फिलेमोनलाई जनाउने एकवचन शब्दहरू हुन्छ । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-yousingular]])
1:6	mfrp		rc://*/ta/man/translate/figs-explicit	ὅπως	1	यहाँ, **कि** शब्दले पावलले पद ४ मा उल्लेख गरेका प्रार्थनाको विषयवस्तुलाई चिनाउँछ । यदि तपाईंको भाषामा यो उपयुक्त हुन्छ भने, तपाईंले यहाँ प्रार्थनाको धारणालाई दोहोर्‍याउन सक्‍नुहुन्छ । वैकल्पिक अनुवादः “म प्रार्थना गर्छु कि” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])
1:6	t54l		rc://*/ta/man/translate/figs-abstractnouns	ἡ κοινωνία τῆς πίστεώς σου	1	**संगति** भनी अनुवाद गरिएको शब्दको अर्थ कुनै कुराको साझेदारी वा बाँडचुँड हो । सम्भवतः पावलले दुईटै अर्थ दिन चाहन्छन्, तर यदि तपाईंले चुन्‍नु नै पर्छ भने, यसको अर्थ यी हुन सक्‍छन् (१) फिलेमोनको विश्‍वास पावल र अरूहरूका उही हो । वैकल्पिक अनुवादः “हामीसँगै सहभागी भएको विश्‍वास” (२) फिलेमोन ख्रीष्टको निम्ति काम गर्न पावल र अरूहरूसँगै एउटा साझेदार हुन् । वैकल्पिक अनुवादः “विश्‍वासीको रूपमा हामीसँगै गरेको तिम्रो काम” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])
1:6	hcwp		rc://*/ta/man/translate/figs-abstractnouns	ἡ κοινωνία τῆς πίστεώς σου, ἐνεργὴς γένηται ἐν ἐπιγνώσει παντὸς ἀγαθοῦ τοῦ ἐν ἡμῖν εἰς Χριστόν.	1	यदि तपाईंको भाषामा यो उपयुक्त हुन्छ भने, तपाईंले भाववाचक संज्ञा **विश्‍वास** र **ज्ञान** पछाडी रहेको विचारलाई **विश्‍वास**लाई “भरोसा गर्नु” वा “विश्‍वास गर्नु” र **ज्ञान**लाई “जान्‍नु” वा “सिक्‍नु” क्रिया शब्द प्रयोग गरी व्यक्त गर्न सक्‍नुहुन्छ । वैकल्पिक अनुवादः “तिमीले हामीसँगै मसीहमा विश्‍वास गरेजस्तै, उहाँले उहाँको नम्ति प्रयोग गर्न हामीलाई दिनुभएका असल थोकहरूबारे सिक्‍ने क्रममा तिमी मसीहको सेवामा झन-झन राम्रो हुँदै जान सक्छौ” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])
1:6	pxw1		rc://*/ta/man/translate/figs-abstractnouns	ἐν ἐπιγνώσει παντὸς ἀγαθοῦ	1	यसको अर्थ यस्तो हुन सक्छः (१) “र तिमीले हरेक कुरा जानेको देखिने छ” (२) “ताकि तिम्रोजस्तै विश्‍वास भएकाहरूले हरेक कुरा जान्‍ने छन्” वैकल्पिक अनुवादः “सबै असल थोक जानेर” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])
1:6	n25e		rc://*/ta/man/translate/figs-explicit	εἰς Χριστόν	1	यदि तपाईंको भाषा यो उपयुक्त हुन्छ भने, तपाईंले **ख्रीष्टको निम्ति** “सबै असल थोक” भनी स्‍पष्ट रूपमा उल्‍लेख गर्न सक्‍नुहुन्छ । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])
1:7	vyc7		rc://*/ta/man/translate/figs-abstractnouns	χαρὰν γὰρ πολλὴν ἔσχον καὶ παράκλησιν	1	यदि तपाईंको भाषामा यो उपयुक्त हुन्छ भने, भाववाचक संज्ञा **आनन्द** र **सान्त्वना**को पछाडीका विचारहरूलाई व्यक्त गर्न विशेषणहरू प्रयोग गर्न सक्‍नुहुन्छ । वैकल्पिक अनुवादः “किनकि तिमीले मलाई अत्यन्त आनन्दित र सहज बनाएका छौ” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])
1:7	xlp6		rc://*/ta/man/translate/figs-abstractnouns	ἐπὶ τῇ ἀγάπῃ σου	1	यदि तपाईंको भाषामा यो उपयुक्त हुन्छ भने, भावचाक संज्ञा **प्रेम** पछाडीको विचारलाई क्रिया शब्दहरूमा व्यक्त गर्न सक्‍नुहुन्छ । वैकल्पिक अनुवादः “किनभने तिमीले मानिसहरू मन पराउँछौ” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])
1:7	shpv		rc://*/ta/man/translate/figs-activepassive	τὰ σπλάγχνα τῶν ἁγίων ἀναπέπαυται διὰ σοῦ	1	यदि तपाईंको भाषामा कर्मवाच्‍य प्रयोग गरिँदैन भने, तपाईंले यसलाई कर्तृवाच्यमा उल्लेख गर्न सक्‍नुहुन्छ । वैकल्पिक अनुवादः “तिमीले मेरो भित्री अङ्गहरूलाई पुर्नताजगी बनाएका छौ” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-activepassive]])
1:7	aq4g		rc://*/ta/man/translate/figs-metonymy	τὰ σπλάγχνα τῶν ἁγίων	1	यहाँ, **भित्री अङ्गहरू**ले आलङ्कारिक रूपमा व्यक्तिका संवेगहरू वा भित्री मनुष्यत्वलाई जनाउँछ । तपाईं आफ्नो भाषामा स्वभाविक देखिने “हृदय” वा “कलेजो” जस्ता अलङ्कार प्रयोग गर्नुहोस् । वैकल्पिक अनुवादः सन्तहरूका विचारहरू र भावनाहरू” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metonymy]])
1:7	z0ne		rc://*/ta/man/translate/figs-metaphor	τὰ σπλάγχνα τῶν ἁγίων ἀναπέπαυται διὰ σοῦ	1	यहाँ, **पुनर्ताजगी बनाएर** शब्दले उत्साह वा मुक्त भएको महसुस गर्ने कुरालाई जनाउँछ । वैकल्पिक अनुवादः “तिमीले सन्तहरूलाई उत्साह दिएका छौ” वा “तिमीले विश्‍वासीहरूलाई सहायता गरेका छौ” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metaphor]])
1:7	m5ip		rc://*/ta/man/translate/figs-metaphor	σοῦ, ἀδελφέ	1	पावलले फिलेमोनलाई **भाइ** भने, किनभने उनीहरू दुवै विश्‍वासी थिए र उनले उनीहरूको मित्रतालाई जोड दिन चाहे । वैकल्पिक अनुवादः “तिमी, प्रिय भाइ” वा “तिमी, प्रिय मित्र” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metaphor]])
1:8	ayy1			Connecting Statement:	0	# संयोजक कथन:\n\nपावल उनको अनुरोध र आफ्नो पत्र लेख्‍नुको कारण उल्लेख गर्न सुरु गर्छन् ।
1:8	fd84			πολλὴν ἐν Χριστῷ παρρησίαν	1	यसको अर्थ यस्तो हुन सक्छः (१) “ख्रीष्टको कारण सबै अधिकार” (२) “ख्रीष्टको कारण सबै साहस”
1:8	x3nc		rc://*/ta/man/translate/grammar-connect-logic-result	διό	1	**यसकारण**ले पावलले पद ४-७ मा भनेका कुरा नै उनले भन्‍न लागेका कारण हो भन्‍ने देखाउँछ । संयोजक शब्द वा आफ्नो भाषामा यस्तो सम्बन्धलाई जनाउने अर्को तरिका प्रयोग गर्नुहोस् । वैकल्पिक अनुवादः “यसले गर्दा” (हेर्नुहोस्: [[rc://*/ta/man/translate/grammar-connect-logic-result]])
1:9	l9fh		rc://*/ta/man/translate/figs-abstractnouns	διὰ τὴν ἀγάπην	1	यो प्रेम कसको निम्ति भनी पावलले उल्लेख गर्दैनन् । यदि तपाईंले यहाँ क्रिया प्रयोग गर्नुपर्छ र कसले कसलाई प्रेम गर्छ भनी बताउनुपर्छ भने यसको अर्थ यस्तो हुन सक्छः (१) उनी र फिलेमोन बिचको पारस्पारिक सम्बन्ध । यूएसटी हेर्नु होला । (२) फिलेमोनको निम्ति पावलको प्रेम । वैकल्पिक अनुवादः “किनभने मैले तिमीलाई प्रेम गर्छु” (३) आफ्नो सङ्गी विश्‍वासीप्रति फिलेमोनको प्रेम” वैकल्पिक अनुवादः “किनभने म जान्दछु कि तिमीले परमेश्‍वरका जनहरूलाई प्रेम गर्छौ” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])
1:9	sb31			δέσμιος Χριστοῦ Ἰησοῦ	1	अधाकारीहरूले येशूको बारे प्रचार गरेको नचाहेका हुनाले पावल कैदमा थिए । उनीहरूले उसलाई रोक्‍न र दण्ड दिन कैदमा राखे । येशूले पावललाई कैदमा राख्‍नुभयो भन्‍ने होइन । वैकल्पिक अनुवादः “ख्रीष्ट येशूको खातिर कैदी”
1:10	lsr6		rc://*/ta/man/translate/translate-names	Ὀνήσιμον	1	**अनेसिमस** एक जना मानिसको नाउँ हो । (हेर्नुहोस्: [[rc://*/ta/man/translate/translate-names]])
1:10	hnhz		rc://*/ta/man/translate/figs-explicit	Ὀνήσιμον	1	**अनेसिमसक**को अर्थ “लाभदायक” वा “उपयोगी” हुन्छ । यदि तपाईंका पाठकहरूका निम्ति उपयुक्त हुन्छ भने, तपाईंले यस सम्बन्धी जानकारीलाई पाठ्यांशमा वा पादटिप्‍पणीमा उल्लेख गर्न सक्‍नुहुन्छ । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])
1:10	mui3		rc://*/ta/man/translate/figs-metaphor	τέκνου, ὃν ἐγέννησα	1	यहाँ **पिता बने** एउटा अलङ्कार हो जसको अर्थ पावलले ओनेसिमसलाई ख्रीष्टबारे सिकाएबमोजिम उनी विश्‍वासी भए भन्‍ने हुन्छ । वैकल्पिक अनुवादः “जसले मैले ख्रीष्टबारे सिकाउँदा नयाँ जीवन प्राप्‍त गरे र मेरो आत्मिक छोरा बने” वा “जो मेरा आत्मिक छोरा बने” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metaphor]])
1:10	nx1p		rc://*/ta/man/translate/figs-metonymy	ἐν τοῖς δεσμοῖς	1	प्रायः कैदीहरूलाई **साङ्लाहरू**ले बाँधिन्थ्यो । पावलले ओनेसिमसलाई सिकाउँदा र उनले यो पत्र लेख्‍दा पनि उनी झ्यालखानमा नै थिए । वैकल्पिक अनुवादः “यहाँ कैदमा” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metonymy]])
1:12	t1kp			ὃν ἀνέπεμψά σοι	1	सम्भवतः पावलले ओनेसिमसलाई यो पत्र बोक्‍ने अर्को विश्‍वासीसँग पठाइरहेका थिए ।
1:12	fdwn		rc://*/ta/man/translate/figs-metaphor	τὰ ἐμὰ σπλάγχνα	1	“यिनी मेरो भित्री अङ्गहरू हुन् (हृदयको टुक्रा)” भन्‍ने वाक्यांश कसैको बारे गहन भावनालाई जनाउने अलङ्कार हो । पावलले यो ओनेसिमसको बारे बताइरहेका थिए । वैकल्पिक अनुवादः “यिनी मलाई साह्रै मनपर्ने व्यक्ति हुन्” वा “यिनी मेरो निम्ति खास हुन्” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metaphor]])
1:12	yn1d		rc://*/ta/man/translate/figs-metonymy	τὰ ἐμὰ σπλάγχνα	1	यहाँ, **हृदयको टुक्रा** भनेको कुनै व्यक्तिका संवेगहरू हुने ठाउँको निम्ति अलङ्कार हो । यदि तपाईंको भाषा उस्तै अलङ्कारहरू छन् भने यहाँ प्रयोग गर्नुहोस् । छैन भने यसलाई स्पष्ट रूपमा उल्लेख गर्न सक्‍नुहुन्छ । वैकल्पिक अनुवादः “मेरो मुटु” वा “मेरो कलेजो” वा “मेरो भित्री भावना” (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metonymy]])
1:13	t4xl			ἵνα ὑπὲρ σοῦ μοι διακονῇ	1	फिलेमोनले पावललाई सहायता गर्न चाहन्छन् भन्‍ने पावललाई थाहा छ त्यसैले यसो गर्ने एउटा तरिकाचाहिँ ओनेसिमसलाई कैदमा उनको सेवा गर्नलाई दिनु पनि होस भन्‍ने सुझाव दिन्छन् । वैकल्पिक अनुवादः “त्यसैले, तिमी यहाँ हुन सक्‍ने हुनाले, तिनले मलाई सहायता गर्न सक्छन्” वा “ताकि तिनले तिम्रो सट्टामा मलाई सहायता गर्न सकून्”
