Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:5	jtc6			सामान्य जानकारीः	0	
1:5	vl13			जोड्ने कथनः	0	यूहन्‍नाले यो पत्र लेख्‍नुको उद्देश्‍य यात्रा गरिरहेका बाइबलका शिक्षकहरूको वास्ता गरेकोमा गायसको प्रशंसा गर्नु हो; त्यसपछि तिनी अरू दुई जना मानिसहरू अर्थात् एउटा असल र अर्को खराब मानिसको बारेमा कुरा गर्छन् ।
1:5	tmh1			ἀγαπητέ	1	यहाँ, **प्रिय**लाई एक सँगी विश्‍वासीको रूपमा गायसको लागि मायाको शब्दको रूपमा प्रयोग गरिएको छ। आफ्नो भाषामा प्रिय मित्रको लागि यहाँ शब्द प्रयोग गर्नुहोस्।
1:5	gs6x			πιστὸν ποιεῖς	1	वैकल्पिक अनुवादः “परमेश्‍वरप्रति जे विश्‍वासयोग्य छ तिमीले त्यही गरिरहेका छौ” वा “तिमी परमेश्‍वरप्रति बफादार भइरहेका छौ”
1:5	g4gz			ὃ, ἐὰν ἐργάσῃ εἰς τοὺς ἀδελφοὺς καὶ τοῦτο ξένους	1	वैकल्पिक अनुवाद: "जब तिमी सँगी विश्‍वासीहरुलाई मद्दत गर्छाै, विशेष गरी जसलाई तिमी चिन्‍दैनाै"
1:6	wzf6			οἳ ἐμαρτύρησάν σου τῇ ἀγάπῃ ἐνώπιον ἐκκλησίας	1	यी शब्दहरूले “अपरिचित व्यक्तिहरू”को वर्णन गर्दछ (पद ५)। “अपरिचित व्यक्तिहरू, जसले तिमीले तिनीहरूलाई कसरी प्रेम गर्‍यौ भनी मण्डलीमा विश्‍वासीहरूलाई बताए”
1:6	pb64			καλῶς ποιήσεις, προπέμψας	1	यूहन्‍नाले यात्रा गरिरहेका विश्‍वासीहरूलाई मद्दत गर्ने आफ्नो सामान्य अभ्यासको लागि गायसको प्रशंसा गर्दैछन्। यसलाई गायसले निरन्तर गरिरहने कुरा हो भनी देखाउने तरिकामा यसलाई अनुवाद गर्नुहोस्।
1:7	d8y1		rc://*/ta/man/translate/figs-metonymy	γὰρ τοῦ ὀνόματος ἐξῆλθον	1	यहाँ **नाउँ**ले येशूलाई जनाउँछ। यसको मतलब यो हुन सक्छ: (१) तिनीहरूले येशूको बारेमा अरूलाई बताउनको लागि आफू जहाँ थिए, त्यहीँ छाडे। (२) तिनीहरू जहाँ थिए त्यहाँ छोडे किनभने अरूले उनीहरूलाई येशूमा विश्‍वासको कारण छोड्न बाध्य तुल्याए। (३) यी दुवै कुरा। वैकल्पिक अनुवाद: "उनीहरू येशूको बारेमा मानिसहरूलाई बताउन बाहिर गएका कारण" (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-metonymy]])
1:7	yzc8			μηδὲν λαμβάνοντες	1	यसको अर्थ हुन सक्छ: (१) अविश्‍वासीहरूले तिनीहरूलाई केही दिएर मद्दत गरेका छैनन्। (२) तिनीहरूले अविश्‍वासीहबाट कुनै सहयोग वा उपहार स्वीकार गरेनन्।
1:7	hk3p			τῶν ἐθνικῶν	1	यहाँ **अन्यजाति** ले गैरयहूदीहरूलाई मात्र जनाउँदैन । यसले येशूमा भरोसा नगर्ने मानिसहरूलाई पनि जनाउँछ ।
1:8	d2l7			ἵνα συνεργοὶ γινώμεθα τῇ ἀληθείᾳ	1	वैकल्पिक अनुवाद: “ताकि हामी पनि मानिसहरूलाई परमेश्‍वरको सत्यता घोषणा गर्नमा तिनीहरूसँगै सहकार्य गर्न सकौँ ।”
1:9	dp1v		rc://*/ta/man/translate/figs-exclusive	ἡμᾶς	1	शब्द **हामी** अनन्य छ; यसले यूहन्‍ना र ऊ सँग भएकाहरूलाई जनाउँछ र गायसलाई समावेश गर्दैन। यूहन्‍नाले आफूलाई सन्दर्भ गर्ने यो एउटा विनम्र तरिका पनि हुन सक्छ। UST हेर्नुहोस्। (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-exclusive]])
1:9	tm9q			τῇ ἐκκλησίᾳ	1	यहाँ, **मण्डली**ले गायस र परमेश्‍वरको आराधना गर्न एकसाथ भेला भएका विश्‍वासीहरूको समूहलाई जनाउँछ।
1:9	cz9d		rc://*/ta/man/translate/translate-names	Διοτρέφης	1	त्यो मण्डलीका एक जना सदस्य थियो । (हेर्नुहोस्ः [[rc://*/ta/man/translate/translate-names]])
1:9	s82w			ὁ φιλοπρωτεύων αὐτῶν	1	वैकल्पिक अनुवाद: “जसले तिनीहरूमा सबैभन्दा बढी महत्त्वपूर्ण हुन रुचाउँछन्” वा “जसले तिनीहरूका अगुवा भएजस्तै गर्न रुचाउँछ”
1:10	f6qj			λόγοις πονηροῖς φλυαρῶν ἡμᾶς	1	वैकल्पिक अनुवाद: "अर्थात, त्यसले हाम्रो बारेमा नराम्रो कुराहरू भन्यो जुन निश्‍चित रूपमा सत्य होइन"
1:10	wi6a			αὐτὸς ἐπιδέχεται τοὺς ἀδελφοὺς	1	वैकल्पिक अनुवाद: “त्यसले सङ्गी विश्‍वासीहरूलाई स्वागत गर्दैनन्”
1:10	it7p			τοὺς βουλομένους κωλύει	1	त्यहाँ शब्दहरू बाँकी छन् तर तिनीहरू अघिल्लो खण्डबाट बुझिन्छन्। वैकल्पिक अनुवाद: "त्यसले विश्‍वासीहरूलाई स्वागत गर्न चाहनेहरूलाई रोक्दछ" UST हेर्नुहोस्। (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-ellipsis]])
1:10	g98b			ἐκ τῆς ἐκκλησίας ἐκβάλλει	1	वैकल्पिक अनुवादः “र त्यसले तिनीहरूलाई बलजफ्ती मण्डली छोड्न लगाउँदछ”
1:12	a16a		rc://*/ta/man/translate/figs-exclusive	ἡμεῖς	1	यहाँ **हामी**ले यूहन्‍ना र तिनीसँग भएकाहरूलाई जनाउँछ र गायस यसमा पर्दैनन् । (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-exclusive]])
1:11	a3z8			ἀγαπητέ	1	यहाँ **प्रिय**लाई सङ्गी विश्‍वासीहरूलाई मायाले बोलाउने शब्दको रूपमा प्रयोग भएको छ । तपाईंले <u>३ यूहन्‍ना १ः५</u> मा यसलाई कसरी अनुवाद गर्नुभयो, सो हेर्नुहोस् ।
1:11	pv24			μὴ μιμοῦ τὸ κακὸν	1	वैकल्पिक अनुवाद: "मानिसहरूले गर्ने खराब कामहरूको नक्कल नगर"
1:11	sz2h		rc://*/ta/man/translate/figs-ellipsis	ἀλλὰ τὸ ἀγαθόν	1	त्यहाँ शब्दहरू बाँकी छन् तर तिनीहरू अघिल्लो खण्डबाट बुझिन्छन्। वैकल्पिक अनुवाद: "तर मानिसहरूले गर्ने असल कुराहरूको अनुकरण गर" UST हेर्नुहोस्। (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-ellipsis]])
1:11	cm8t			ἐκ τοῦ Θεοῦ ἐστιν	1	वैकल्पिक अनुवाद: "परमेश्‍वरबाट आउँदछ"
1:11	zan2			οὐχ ἑώρακεν τὸν Θεόν	1	यहाँ "हेर्नु" एउटा रूपक हो जुन जान्‍न वा बुझ्‍नको लागि खडा हुन्छ। वैकल्पिक अनुवाद: "परमेश्‍वरलाई अनुभव गरेको छैन" वा "परमेश्‍वरमा विश्‍वास गरेको छैन" UST पनि हेर्नुहोस्। (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-metaphor]]
1:12	pl7i		rc://*/ta/man/translate/figs-activepassive	Δημητρίῳ μεμαρτύρηται ὑπὸ πάντων	1	यसलाई कर्तृवाच्यमा अनुवाद गर्न सकिन्छ । वैकल्पिक अनुवादः “डेमेत्रियसलाई चिन्‍ने सबैले तिनको बारेमा गवाही दिन्छन्” वा “डेमेत्रियसलाई चिन्‍ने हरेक विश्‍वासीहरूले तिनको बारेमा राम्रा कुरा गर्छन्” (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-activepassive]])
1:12	m22h		rc://*/ta/man/translate/translate-names	Δημητρίῳ	1	सम्भवतः यूहन्‍नाले गायस र मण्डलीले स्वागत गरून् भनी चाहेका मानिस यिनी नै हुन सक्छन् । यो पत्र पठाउने व्यक्ति उनी हुन सक्छन्।(हेर्नुहोस्ः [[rc://*/ta/man/translate/translate-names]])
1:12	rad4		rc://*/ta/man/translate/figs-personification	ὑπὸ αὐτῆς τῆς ἀληθείας	1	“र सत्यता आफैँले पनि तिनको बारेमा राम्रो बोल्छ”। यहाँ, **सत्यता**ले व्यक्तिको रूपमा बोलिरहेको छ । यहाँ, **सत्यता**ले “परमेश्‍वरको साँचो सन्देश” लाई जनाउँछ। वैकल्पिक अनुवादः “र सत्यता जान्‍ने हरेकले तिनी असल मानिस हुन् भनी जान्दछन्” UST पनि हेर्नुहोस्। (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-personification]])
1:12	s712		rc://*/ta/man/translate/figs-explicit	καὶ ἡμεῖς δὲ μαρτυροῦμεν	1	यूहन्‍नाले कसलाई जनाइरहेका छन् भन्‍ने आशय दिइएको छ र यहाँ स्पष्‍ट पार्न सकिन्छ । वैकल्पिक अनुवादः “हामी पनि डेमेत्रियसको बारेमा राम्रो बोल्छौँ” (हेर्नुहोस्ः  [[rc://*/ta/man/translate/figs-explicit]])
1:13	v27c			सामान्य जानकारीः	0	यो यूहन्‍नाले गायसलाई लेखेको पत्रको अन्तिम खण्ड हो । यस खण्डमा, उनले गायसलाई भेट्न आएको उल्लेख गर्दछन् र अभिवादन संग बन्द गर्दछन्।
1:13	am6k			οὐ θέλω διὰ μέλανος καὶ καλάμου σοι γράφειν	1	यो एक दोहोरो हो, किनकि **मसी र कलम** लेख्‍ने प्रक्रियाको लागि खडा छ जुन पहिले नै उल्लेख गरिएको थियो। यूहन्‍नाले मसी र कलम बाहेक अरू कुनै कुराले लेख्‍ने हो भनी भन्दैनन्। यी अरु कुरा लेख्‍न मन नलाग्‍ने उनको भनाइ छ । वैकल्पिक अनुवाद: "म तिनीहरुको बारेमा तपाईलाई लेख्‍न चाहन्‍न" (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-doublet]])
1:14	r8i4		rc://*/ta/man/translate/figs-idiom	στόμα πρὸς στόμα	1	यहाँ **आमनेसामने** एउटा मुहावरा हो जसको अर्थ “व्यक्तिमा” भन्‍ने हुन्छ । वैकल्पिक अनुवादः “व्यक्तिमा” (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-idiom]])
1:15	v8yj			εἰρήνη σοι	1	वैकल्पिक अनुवादः “परमेश्‍वरले तिमीलाई शान्ति दिऊन्”
1:15	mhs1			ἀσπάζονταί σε οἱ φίλοι	1	वैकल्पिक अनुवादः “यहाँ मित्रहरूले तिमीलाई अभिवादन गरेका छन्”
1:15	lq8r			ἀσπάζου τοὺς φίλους κατ’ ὄνομα	1	वैकल्पिक अनुवादः “त्यहाँका विश्‍वासीहरू हरेकलाई मेरो तर्फबाट व्यक्तिगत रूपमा अभिवादन देऊ”
1:8	ab01		rc://*/ta/man/translate/figs-personification	τῇ ἀληθείᾳ	1	यहाँ, सत्य यहाँ बोलिएको छ कि यो एक व्यक्ति हो जसको लागि यूहन्‍ना, गायस र अरूले काम गरे। यसले सन्दर्भ गर्न सक्छ: (1) "परमेश्‍वरबाट साँचो सन्देश" UST मा जस्तै। (२) "परमेश्‍वर, जो सत्य हुनुहुन्छ।" (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-personification]])
1:9	rrgg		rc://*/ta/man/translate/figs-metonymy	Διοτρέφης, οὐκ ἐπιδέχεται ἡμᾶς	1	डियोत्रिफस  … हामीलाई स्वीकार गर्दैन भन्‍नुको मतलब यो होइन कि उसले यूहन्‍ना र यूहन्‍नासँग भएकाहरूलाई शारीरिक रूपमा अस्वीकार गरेको छ, तर यो भन्‍नुको छोटो तरिका हो कि उसले यूहन्‍नाको अधिकार वा यूहन्‍नाले दिने निर्देशनहरू स्वीकार गर्दैन। UST हेर्नुहोस्। (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-metonymy]])
1:12	mftm		rc://*/ta/man/translate/figs-ellipsis	ὑπὸ αὐτῆς τῆς ἀληθείας	1	यस खण्डमा शब्दहरू बाँकी छन् तर तिनीहरू अघिल्लो खण्डबाट बुझिन्छन्। वैकल्पिक अनुवाद: "उनी सत्य आफैले साक्षी दिएका छन्" (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-ellipsis]])
