Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:4	at5s		rc://*/ta/man/translate/figs-activepassive	τοῦ ὁρισθέντος Υἱοῦ Θεοῦ ἐν δυνάμει	1	“उहाँ” शब्दले येशू ख्रीष्‍टलाई जनाउँछ । तपाईंले यसलाई कर्तृ वाच्यमा अनुवाद गर्न सक्‍नुहुन्छ । वैकल्पिक अनुवादः “परमेश्‍वरले उहाँलाई परमेश्‍वरको पुत्र हुनुहुन्छ भनी शक्तिसहित घोषणा गर्नुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:4	h97z			ἐξ ἀναστάσεως νεκρῶν	1	“मृत मानिसहरूको माझबाट उहाँलाई बिउँताउनुभएर ।” यो अभिव्यक्तिले तल्‍लो संसारमा एकसाथ भएका ती सबै मृत मानिसहरूको विषयमा बताउँछ, र जीवित भएर फेरि फर्किआउने कुरा चाहिँ तिनीहरूको माझबाट पुनरुत्थान भएर आउने कुराको रूपमा बताइएको छ ।
1:4	m89w			Πνεῦμα ἁγιωσύνης	1	यसले पवित्र आत्मालाई जनाउँछ ।
1:5	ww9a		rc://*/ta/man/translate/figs-activepassive	ἐλάβομεν χάριν καὶ ἀποστολὴν	1	परमेश्‍वरले पावललाई एक प्रेरित हुने वरदान दिनुभएको छ । तपाईंले यसलाई कर्तृ वाच्यमा अनुवाद गर्न सक्‍नुहुन्छ । वैकल्‍पिक अनुवादः “परमेश्‍वरले मलाई एक प्रेरित तुल्याउनुभयो । यो एक विषेशाधिकार हो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:5	sxc7		rc://*/ta/man/translate/figs-metonymy	εἰς ὑπακοὴν πίστεως ἐν πᾶσιν τοῖς ἔθνεσιν ὑπὲρ τοῦ ὀνόματος αὐτοῦ	1	पावलले “नाउँ” भन्‍ने शब्दलाई येशूलाई जनाउनको लागि एक प्रतिस्थापन शब्दको रूपमा प्रयोग गर्छन् । वैकल्पिक अनुवादः “उहाँमा भएको तिनीहरूको विश्‍वासको कारण सबै जातिहरूलाई आज्ञापालन गर्नका लागि सिकाउनका निमित्त” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:7	z85a		rc://*/ta/man/translate/figs-activepassive	πᾶσιν τοῖς οὖσιν ἐν Ῥώμῃ, ἀγαπητοῖς Θεοῦ, κλητοῖς ἁγίοις	1	तपाईंले यसलाई कर्तृ वाच्यमा अनुवाद गर्न सक्‍नुहुन्छ । वैकल्पिक अनुवादः “म तिमीहरू सबै रोममा हुनेहरूलाई यो पत्र लेखिरहेको छु जसलाई परमेश्‍वरले प्रेम गर्नुहुन्छ र उहाँका मानिसहरू हुनलाई चुन्‍नुभएको छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:7	v8bl		rc://*/ta/man/translate/figs-activepassive	χάρις ὑμῖν καὶ εἰρήνη	1	तपाईंले यसलाई कर्तृ वाच्यमा अनुवाद गर्न सक्‍नुहुन्छ । वैकल्‍पिक अनुवादः “परमेश्‍वरले तिमीहरूलाई अनुग्रह र शान्ति दिनुभएको होस्” वा “परमेश्‍वरले तिमीहरूलाई आशिष् दिनुभएको होस् र तिमीहरूलाई भित्री शान्ति दिनुभएको होस्” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:7	d8pa		rc://*/ta/man/translate/guidelines-sonofgodprinciples	Θεοῦ Πατρὸς ἡμῶν	1	“पिता” शब्द परमेश्‍वरको लागि एउटा महत्त्वपूर्ण उपाधि हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/guidelines-sonofgodprinciples]])
1:8	e6el			ὅλῳ τῷ κόσμῳ	1	पावल र उनका पाठकहरूले जानेको संसार र जसमा उनीहरूले यात्रा गर्न सक्थे, जुन चाहिँ रोमी साम्राज्य थियो
1:9	c7pa			μάρτυς γάρ μού ἐστιν ὁ Θεός	1	पावलले तिनीहरूको लागि व्यग्रताको साथ प्रार्थना गर्छन् र उनले प्रार्थना गरिरहेको परमेश्‍वरले देख्‍नुभएको छ भनेर पावलले जोड दिन्छन् । “किनकि” भन्‍ने शब्दलाई धेरैपटक अनुवाद नगरी त्यसै छोडिन्छ ।
1:9	dx6p			ἐν τῷ πνεύματί μου	1	एक व्यक्तिको आत्मा भनेको उसको त्यो भाग हो जसले परमेश्‍वरलाई चिन्‍न सक्छ र उहाँमा विश्‍वास गर्न सक्‍छ ।
1:9	rnp6			τῷ εὐαγγελίῳ τοῦ Υἱοῦ αὐτοῦ	1	बाइबलको सुसन्देश (सुसमाचार) यो हो कि परमेश्‍वरको पुत्रले संसारको मुक्तिदाताको रूपमा आफैँलाई दिनुभएको छ ।
1:9	r2l5		rc://*/ta/man/translate/guidelines-sonofgodprinciples	Υἱοῦ	1	यो येशू, परमेश्‍वरको पुत्रको लागि एउटा महत्त्वपूर्ण उपाधि हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/guidelines-sonofgodprinciples]])
1:9	f9p2			μνείαν ὑμῶν ποιοῦμαι	1	“म तिमीहरूको बारेमा परमेश्‍वरसँग कुरा गर्छु”
1:10	mdc8			πάντοτε ἐπὶ τῶν προσευχῶν μου, δεόμενος εἴ & ποτὲ εὐοδωθήσομαι & ἐλθεῖν πρὸς ὑμᾶς.	1	“हरेक पटक जब म प्रार्थना गर्छु, म परमेश्‍वरसँग बिन्ती गर्छु कि ... तिमीहरूलाई भेट्न आउनमा ... मैले सफलता पाऊँ”
