Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:4	fe3u		rc://*/ta/man/translate/figs-ellipsis	Ἀμιναδὰβ & ἐγέννησεν & Ναασσὼν & ἐγέννησεν	1	यहाँ “थिए” भन्‍ने बुझिएको छ । वैकल्‍पिक अनुवादः “अम्‍मीनादाब ... का पिता थिए, नहशोन ... का पिता थिए” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-ellipsis]])
1:5	yr52			Σαλμὼν & ἐγέννησεν τὸν Βόες ἐκ τῆς Ῥαχάβ	1	“सल्मोन बोअजका पिता थिए, र बोअजकी आमा राहाब थिइन्” वा “सल्‍मोन र राहाब बोअजका बाबुआमा थिए”
1:5	lj86		rc://*/ta/man/translate/figs-ellipsis	Βόες & ἐγέννησεν & Ἰωβὴδ & ἐγέννησεν	1	यहाँ “थिए” भन्‍ने बुझिएको छ । वैकल्‍पिक अनुवादः “बोअज ... का पिता थिए, ओबेद ... का पिता थिए” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-ellipsis]])
1:5	q5bd			Βόες & ἐγέννησεν τὸν Ἰωβὴδ ἐκ τῆς Ῥούθ	1	“बोअज ओबेदका पिता थिए, र ओबेदकी आमा रूथ थिइन्” वा “बोअज र रूथ ओबेदका बाबुआमा थिए”
1:6	r84m		rc://*/ta/man/translate/figs-ellipsis	Δαυεὶδ & ἐγέννησεν τὸν Σολομῶνα ἐκ τῆς τοῦ Οὐρίου	1	यहाँ “थिए” भन्‍ने बुझिएको छ । “दाऊद सोलोमनका पिता थिए, र सोलोमनकी आमा उरियाहकी पत्‍नी थिइन्” वा “दाऊद र उरियाहकी पत्‍नी सोलोमनका बाबुआमा थिए” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-ellipsis]])
1:6	bp35			τῆς τοῦ Οὐρίου	1	“उरियाहकी विधवा ।” सोलोमन उरियाहको मृत्यु भएपछि जन्मेका थिए ।
1:7	r881		rc://*/ta/man/translate/figs-ellipsis	Ῥοβοὰμ & ἐγέννησεν τὸν Ἀβιά, Ἀβιὰ & ἐγέννησεν τὸν Ἀσάφ	1	यी दुवै वाक्यांशहरूमा “थिए” शब्दलाई बुझिएको छ । वैकल्‍पिक अनुवादः “रहबाम अबियाका पिता थिए, र अबिया आसाका पिता थिए” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-ellipsis]])
1:10	bh7r			τὸν Ἀμώς	1	कहिलेकाहीँ यसलाई “आमोस” भनेर अनुवाद गरिन्छ ।
1:11	dk1j			Ἰωσίας & ἐγέννησεν τὸν Ἰεχονίαν	1	“पूर्खा”को लागि अझ बढी खास शब्दलाई प्रयोग गर्न सकिन्छ, खासगरी तब जब “पूर्खा” शब्द कोही व्यक्तिको हजुरबुबा वा हजुरआमाभन्दा अगाडिका कोही व्यक्तिको लागि मात्र प्रयोग गरिन्छ । वैकल्‍पिक अनुवादः “योशियाह यकोनियासका हजुरबुबा थिए”
1:11	rj7p			ἐπὶ τῆς μετοικεσίας Βαβυλῶνος	1	“जब तिनीहरूलाई बेबिलोनमा सर्नलाई कर लगाइएको थियो” वा “जब बेबिलोनीहरूले तिनीहरूलाई पराजित गरे र तिनीहरूलाई बेबिलोनमा गएर बस्न लगाए ।” यदि तपाईंको भाषामा को बेबिलोनमा गयो भनेर खुलाउनुपर्छ भने, तपाईंले “इस्राएलीहरू” वा “इस्राएलीहरू जो यहूदामा बस्थे” भनेर भन्‍न सक्‍नुहुन्छ ।
1:11	v2im			Βαβυλῶνος	1	यहाँ यसको अर्थ बेबिलोनको मुलुक भन्‍ने हुन्छ, बेबिलोनको सहर मात्रै होइन ।
1:12	y7cx			μετὰ & τὴν μετοικεσίαν Βαβυλῶνος	1	तपाईंले [मत्ती १:११](../01/11.md) मा प्रयोग गर्नुभएका शब्दहरूलाई नै प्रयोग गर्नुहोस् ।
1:12	tx6g			Σαλαθιὴλ & ἐγέννησεν τὸν Ζοροβαβέλ	1	शालतिएल यरुबाबेलका हजुरबुबा थिए ।
1:15	lqk9			जोड्ने कथनः	0	लेखकले येशूको वंशावलीलाई टुङ्ग्याउँछन्, जुन [मत्ती १:१](../01/01.md) मा सुरु भयो ।
1:16	b3bm		rc://*/ta/man/translate/figs-activepassive	Μαρίας, ἐξ ἧς ἐγεννήθη Ἰησοῦς	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्‍पिक अनुवादः “मरियम, जसले येशूलाई जन्म दिइन्” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:16	z2rg		rc://*/ta/man/translate/figs-activepassive	ὁ λεγόμενος Χριστός	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्‍पिक अनुवादः “जसलाई मानिसहरूले ख्रीष्‍ट भन्छन्” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:17	jzq4		rc://*/ta/man/translate/translate-numbers	δεκατέσσαρες	1	“१४” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-numbers]])
1:17	z5xw			τῆς μετοικεσίας Βαβυλῶνος	1	तपाईंले [मत्ती १:११](../01/11.md) मा प्रयोग गर्नुभएका शब्दहरूलाई नै प्रयोग गर्नुहोस् ।
1:18	gnl6			सामान्य जानकारीः	0	यहाँबाट कथाको नयाँ भागको सुरु हुन्‍छ, जसमा लेखकले येशूको जन्‍मसम्‍मका घटनाहरूका बारेमा वर्णन गर्दछन् ।
1:18	cqt1		rc://*/ta/man/translate/figs-explicit	μνηστευθείσης τῆς μητρὸς αὐτοῦ Μαρίας τῷ Ἰωσήφ	1	“उहाँकी आमा मरियमले योसेफसँग विवाह गर्न लागेकी थिइन् ।” सामान्यतया बाबुआमाले छोराछोरीका विवाहको प्रबन्ध मिलाइदिन्थे । वैकल्‍पिक अनुवादः “येशूकी आमा मरियमका बाबुआमाले तिनलाई विवाहमा योसेफलाई दिने प्रतिज्ञा गरेका थिए” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:18	e4ur		rc://*/ta/man/translate/figs-explicit	μνηστευθείσης τῆς μητρὸς αὐτοῦ Μαρίας	1	योसेफसँग मरियमको मगनी भएको समयमा येशूको अघि नै जन्म भइसकेको थिएन भन्‍ने कुरा प्रस्‍ट बनाउने गरेर अनुवाद गर्नुहोस् । वैकल्‍पिक अनुवादः “मरियम, जो येशूकी आमा हुने थिइन्, तिनको मगनी भएको थियो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:18	xvk1		rc://*/ta/man/translate/figs-euphemism	πρὶν & συνελθεῖν αὐτοὺς	1	“तिनीहरू विवाहित हुनभन्दा अगाडि ।” यसले मरियम र योसेफको सहवासलाई जनाएको हुन सक्‍छ । वैकल्‍पिक अनुवादः “तिनीहरू सहवास गर्नभन्दा अगाडि” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-euphemism]])
1:18	in4a		rc://*/ta/man/translate/figs-activepassive	εὑρέθη ἐν γαστρὶ ἔχουσα	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्‍पिक अनुवादः “तिनीहरूले चाल पाए कि तिनले एउटा बालकलाई जन्म दिन लागेकी थिइन्” वा “तिनी गर्भवती भइन्” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:18	a71d			ἐκ Πνεύματος Ἁγίου	1	पवित्र आत्माको शक्तिले मरियमलाई कुनै पुरुषसँग सुत्‍नु अगावै गर्भवती हुन सक्षम बनाएको थियो ।
1:19	j8eb		rc://*/ta/man/translate/figs-explicit	Ἰωσὴφ & ὁ ἀνὴρ αὐτῆς	1	योसेफले अझैसम्‍म मरियमलाई विवाह गरेका थिएनन्, तर जब एक जना पुरुष र स्‍त्रीले एकआपसमा विवाह गर्ने प्रतिज्ञा गर्दथे, तब तिनीहरू सँगसँगै नबसे तापनि यहूदीहरूले तिनीहरूलाई पति र पत्‍नी ठान्‍दथे । वैकल्‍पिक अनुवादः “योसेफ, जसले मरियमलाई विवाह गर्नुपर्दथ्‍यो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:19	pu3p			ἀπολῦσαι αὐτήν	1	“तिनीहरूको विवाह गर्ने योजनालाई रद्द गर्न”
1:20	iip4			αὐτοῦ ἐνθυμηθέντος	1	“जसै योसेफले विचार गरे”
1:20	fb7e			κατ’ ὄναρ ἐφάνη αὐτῷ	1	“योसेफले सपना देखिरहँदा उनीकहाँ आए”
1:20	lc8r			υἱὸς Δαυείδ	1	यहाँ “पुत्र”को अर्थ “सन्तान” हुन्छ ।
1:20	va5e		rc://*/ta/man/translate/figs-activepassive	τὸ & ἐν αὐτῇ γεννηθὲν ἐκ Πνεύματός ἐστιν Ἁγίου	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्‍पिक अनुवादः “पवित्र आत्माले मरियमलाई यस बालकसँग गर्भवती हुने तुल्याउनुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:21	j38f			τέξεται & υἱὸν	1	किनभने परमेश्‍वरले नै स्वर्गदूतलाई पठाउनुभएको थियो, शिशु चाहिँ एउटा छोरा हुने थियो भनेर स्वर्गदूतलाई थाहा थियो ।
1:21	glq8			καλέσεις τὸ ὄνομα αὐτοῦ	1	“तिमीले उहाँको नाउँ ... राख्‍नुपर्छ” वा “तिमीले उहाँलाई ... नाउँ दिनुपर्छ ।” यो एउटा आज्ञा हो ।
1:21	bf5z			αὐτὸς γὰρ σώσει	1	अनुवादकले एउटा पादटिप्‍पणी थप्‍न सक्‍छन् जसले भन्‍दछ, “‘येशू’ नाउँको अर्थ ‘परमप्रभुले बचाउनुहुन्‍छ’ भन्‍ने हुन्छ ।”
1:21	em9q			τὸν λαὸν αὐτοῦ	1	यसले यहूदीहरूलाई जनाउँछ ।
1:22	p47i		rc://*/ta/man/translate/writing-background	सामान्य जानकारीः	0	येशूको जन्‍म धर्मशास्‍त्रअनुसार थियो भनी दर्शाउनका लागि लेखकले यशैया अगमवक्ताको खण्‍डलाई उद्‌धृत गर्दछन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/writing-background]])
1:22	p9la			τοῦτο & ὅλον γέγονεν	1	अब स्‍वर्गदूत बोलिरहेका छैनन् । ती स्‍वर्गदूतले भनेका कुराको महत्त्‍वको बारेमा अब मत्तीले व्याख्या गर्दै छन् ।
1:22	c1vw		rc://*/ta/man/translate/figs-activepassive	τὸ ῥηθὲν ὑπὸ Κυρίου διὰ τοῦ προφήτου	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्‍पिक अनुवादः “जे परमप्रभुले अगमवक्तालाई लामो समयअघि लेख्‍न भन्‍नुभएको थियो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:22	p39k		rc://*/ta/man/translate/figs-explicit	τοῦ προφήτου	1	त्‍यहाँ थुप्रै अगमवक्ताहरू थिए । मत्तीले यशैयाको विषयमा कुरा गरिरहेका थिए । वैकल्‍पिक अनुवादः “यशैया अगमवक्ता” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:23	q19h			ἰδοὺ & Ἐμμανουήλ	1	यहाँ मत्तीले यशैया अगमवक्तालाई उद्‌धृत गर्छन् ।
1:23	dw7z			ἰδοὺ, ἡ παρθένος	1	“ध्यान देऊ, किनभने मैले तिमीहरूलाई भन्‍न लागेको कुरा सत्य र महत्त्‍वपूर्ण दुवै छः कन्या”
1:23	sln1		rc://*/ta/man/translate/translate-names	Ἐμμανουήλ	1	यो एक पुरुषको नाम हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-names]])
1:23	lm6t			ὅ ἐστιν μεθερμηνευόμενον, μεθ’ ἡμῶν ὁ Θεός	1	यो यशैयाको पुस्तकमा छैन । मत्तीले “इम्‍मानुएल” नामको अर्थलाई व्याख्या गर्दै छन् । तपाईंले यसलाई एउटा अलग वाक्‍यको रूपमा अनुवाद गर्न सक्‍नुहुन्छ । वैकल्‍पिक अनुवादः “यो नाउँको अर्थ ‘परमेश्‍वर हामीहरूसँग’ भन्‍ने हुन्छ ।”
1:24	iue3			जोड्ने कथनः	0	लेखकले येशूको जन्‍मसम्‍मका घटनाहरूका उनको विवरणलाई टुङ्ग्याउँछन् ।
1:24	iz4r			ὡς προσέταξεν & ὁ ἄγγελος Κυρίου	1	मरियमलाई उनकी पत्‍नीको रूपमा ल्याउन र बालकको नाम येशू राख्‍नलाई स्वर्गदूतले योसेफलाई भनेका थिए ।
1:24	nr5e			παρέλαβεν τὴν γυναῖκα αὐτοῦ	1	“उनले मरियमलाई विवाह गरे”
1:25	i7p5		rc://*/ta/man/translate/figs-euphemism	οὐκ ἐγίνωσκεν αὐτὴν	1	यो मृदुभाषा हो । वैकल्‍पिक अनुवादः “उनले तिनीसँग यौन सम्‍बन्‍ध राखेनन्” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-euphemism]])
1:25	dlm9			υἱόν	1	“एउटा पुरुष बालकलाई” वा “तिनको छोरालाई ।” यो पक्‍का गर्नुहोस् कि योसेफलाई वास्तविक बाबुको रूपमा चित्रण गरिएको छैन भनेर प्रस्‍ट छ ।
1:25	jtz8			καὶ ἐκάλεσεν τὸ ὄνομα αὐτοῦ, Ἰησοῦν	1	“योसेफले बालकलाई येशू नाउँ दिए”
