Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:3	m41u		rc://*/ta/man/translate/figs-activepassive	ὃ ἐπιστεύθην ἐγὼ	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्‍पिक अनुवादः “उहाँले मलाई सुम्पनुभयो” वा “उहाँले मलाई प्रचार गर्ने जिम्‍मेवारी दिनुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:3	dpn4			τοῦ Σωτῆρος ἡμῶν, Θεοῦ	1	“परमेश्‍वरको, जसले हामीलाई बचाउनुहुन्छ”
1:3	xy18		rc://*/ta/man/translate/figs-inclusive	ἡμῶν	1	यसले पावल, तीतस,र सारा ख्रीष्टीयनहरुलाई समावेश गर्छ। (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-inclusive]])
1:4	gu55		rc://*/ta/man/translate/figs-metaphor	γνησίῳ τέκνῳ	1	यद्यपि तीतस पावलका शारीरिक छोरा थिएनन्, तिनिहरूको ख्रीष्टमा साझाँ विश्‍वास थियो। पावल विश्‍वासद्दारा कायम भएको ख्रीष्टसँगको सम्बन्धलाई शारीरिक सम्बन्ध भन्दा बढी महत्वपुर्ण ठान्दछन्। यसकारण, तिनिहरूको उमेरको हिसाबले र ख्रीष्टमा भएको साझाँ विश्‍वासको कारण पावल तीतसलाई आफ्नो छोरा ठान्छन्। यो पनि हुन सक्छ कि पावलले तीतसलाई ख्रीष्टमा विश्‍वासमा डोहोर्‍याएका थिए, र त्यसैले आत्मिक रूपले तीतस एक छोरा हुन। वैकल्‍पिक अनुवादः “तिमी मेरा निम्ति छोराजस्तै हौ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:4	wx6c			κοινὴν πίστιν	1	पावल र तीतस दुवैसँग ख्रीष्‍टमा एउटै विश्‍वास छ। वैकल्‍पिक अनुवादः “किनभने हामी दुवै ख्रीष्‍टमा विश्‍वास गर्छौँ”
1:4	h93t		rc://*/ta/man/translate/figs-ellipsis	χάρις καὶ εἰρήνη	1	यो पावलले प्रयोग गर्ने प्रचलित अभिवादन थियो। बुझिएको जानकारीलाई तपाईंले स्‍पष्‍टसँग उल्‍लेख गर्न सक्‍नुहुन्छ। वैकल्‍पिक अनुवादः “तिमीहरूले दया र भित्री शान्ति अनुभव गरेका होओ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-ellipsis]])
1:4	s3yr			Χριστοῦ Ἰησοῦ τοῦ Σωτῆρος ἡμῶν	1	“ख्रीष्‍ट येशू जो हाम्रा मुक्तिदाता हुनुहुन्छ”
1:4	xy17		rc://*/ta/man/translate/figs-inclusive	ἡμῶν	1	यसले पावल, तीतस, र सारा ख्रीष्‍टियनहरूलाई समावेश गर्छ। (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-inclusive]])
1:5	ew8h		rc://*/ta/man/translate/grammar-connect-logic-goal	τούτου χάριν	1	संयोजक वाक्यांश “यस उद्देश्यको लागि” भन्‍ने कुराले पावलले तीतसलाई क्रेटमा छोड्दा उनले पूरा गर्न चाहेको लक्ष्यलाई (मण्‍डलीमा एल्डरहरूको अभिषेक गर्न) परिचय गराउँछ। वैकल्‍पिक अनुवादः “यही कारण हो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/grammar-connect-logic-goal]])
1:5	lh9b			ἀπέλιπόν σε ἐν Κρήτῃ	1	“मैले तिमीलाई क्रेटमा बस्‍नलाई भनेँ”
1:5	ga62			ἵνα τὰ λείποντα ἐπιδιορθώσῃ	1	“ताकि गर्न आवश्‍यक रहेका कुराहरू तिमीले प्रबन्ध गरेर सिद्ध्याऊ”
1:5	b52u			καταστήσῃς & πρεσβυτέρους	1	“एल्डरहरूलाई नियुक्त गर” वा “एल्डरहरू छान”
1:5	p56w			πρεσβυτέρους	1	सुरुका मण्‍डलीहरूमा, ख्रीष्‍टियन एल्‍डरहरूले विश्‍वासीहरूको सभालाई आत्‍मिक अगुवाइ प्रदान गर्थे। यो शब्दले विश्‍वासमा परिपक्क मानिसहरूलाई बुझाउँछ।
1:6	wja4			जोड्ने कथनः	0	तीतसलाई क्रेटको टापूमा भएका प्रत्येक सहरमा एल्डरहरू अभिषेक गर्नलाई बताए पश्‍चात, पावलले एल्डरहरूमा हुनुपर्ने आवश्‍यकताहरू बताउँछन्।
1:6	jen8			εἴ τίς ἐστιν ἀνέγκλητος	1	यो एल्डरको चरित्रको वर्णनको शुरूवात हो। तीतसले यी निम्‍न विवरणहरू भएका मानिसहरू छान्‍नुपर्नेछ।“दोषरहित” हुनु भनेको खराब काम नगर्ने व्यक्तिको रूपमा चिनिनु हो। वैकल्‍पिक अनुवादः “एक एल्डर दोष नभएको व्यक्ति हुनुपर्छ” वा “एक एल्डर खराब पहिचान भएको व्यक्ति हुनुहुँदैन”
1:6	q6uy		rc://*/ta/man/translate/figs-explicit	μιᾶς γυναικὸς ἀνήρ	1	यसको अर्थ हो कि उसको एउटै मात्र पत्‍नी छ, अर्थात, उसका अन्य पत्‍नीहरू वा उपपत्‍नीहरू छैनन् । यसको अर्थ यो पनि हुन्छ कि उसले व्यभिचार गर्दैन र यसो पनि अर्थ दिन सक्छ कि उसले पहिलेको पत्‍नीसँग विवाहविच्‍छेद गरेको छैन । वैकल्‍पिक अनुवादः “एक मानिस जसको एउटै मात्र स्‍त्री छ” वा “एक मानिस जो आफ्‍नी पत्‍नीप्रति विश्‍वासयोग्य छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:6	wd6q			τέκνα & πιστά	1	सम्भावित अर्थहरू हुन् १) येशूमा विश्‍वास गर्ने छोराछोरीहरू वा २) भर पर्न मिल्‍ने छोराछोरीहरू ।
1:7	lz7x			τὸν ἐπίσκοπον	1	यो आत्मिक अगुवाइको त्यही ओहदाको लागि भएको अर्को नाम हो जुन पावलले १:६ मा उल्‍लेख गरे । यो नामले एल्डरको कार्यमा ध्यानकेन्द्रित गर्छः उनले मण्‍डलीका क्रियाकलापहरू र मानिसहरूको निरीक्षण गर्छन् ।
1:7	g2zf		rc://*/ta/man/translate/figs-metaphor	Θεοῦ οἰκονόμον	1	पावल मण्‍डलीको बारेमा यसरी कुरा गर्छन् मानौँ त्यो परमेश्‍वरको घराना हो र निरीक्षकको विषयमा यसरी बताउँछन् मानौँ त्यो व्यक्ति चाहिँ त्यस घरानाको प्रबन्ध मिलाउने जिम्‍मा पाएका सेवक हुन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:7	d6l1			μὴ πάροινον	1	“जँडुवा होइन” वा “धेरै मद्य पिउने व्यक्ति हुनुहुँदैन”
1:7	j1qq			μὴ πλήκτην	1	“हिंस्रक व्यक्ति हुनुहुँदैन” वा “झगडा गर्न रुचाउने व्यक्ति हुनुहुँदैन”
1:8	i549		rc://*/ta/man/translate/grammar-connect-logic-contrast	ἀλλὰ	1	संयोजक शब्द “बरु”ले एक एल्‍डर नहुन पर्ने कुराहरू (जुन पावलले अघि नै उल्‍लेख गरिसकेका छन्) र एक एल्‍डर हुन पर्ने कुराहरूको (जुन पावलले अब भन्‍न लागेका छन्) बीचमा भएको अन्तरलाई परिचय गराउँछ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/grammar-connect-logic-contrast]])
1:8	vkq1			φιλάγαθον	1	“असल कुरा गर्न मन पराउने व्यक्ति”
1:8	xy11		rc://*/ta/man/translate/figs-doublet	σώφρονα & ἐγκρατῆ	1	यी दुई शब्दहरूको एकदमै समान अर्थ हुन्छ र यदि लक्षित भाषामा दुई समान शब्दहरू छैन भने एउटै शब्दले पनि अनुवाद गर्न सकिन्छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-doublet]])
1:8	xy12		rc://*/ta/man/translate/figs-doublet	δίκαιον, ὅσιον	1	यी दुई शब्दहरूको एकदमै समान अर्थ हुन्छ र यदि लक्षित भाषामा दुई समान शब्दहरू छैन भने एउटै शब्दले पनि अनुवाद गर्न सकिन्छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-doublet]])
1:9	xwy6		rc://*/ta/man/translate/figs-metaphor	ἀντεχόμενον	1	ख्रीष्‍टिएन विश्‍वासप्रतिको भक्तिको विषयमा पावलले यसरी बताउँछन् मानौँ त्यो भनेको कोही व्यक्तिले विश्‍वासलाई आफ्‍ना हातहरूले पक्रने कुरा जस्तै हो । वैकल्‍पिक अनुवादः “ऊ ... प्रति समर्पित हुनुपर्छ” वा “उसले राम्ररी जान्‍नुपर्छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:9	xy10			κατὰ τὴν διδαχὴν	1	“जुन हामीले उसलाई सिकाएको कुरासँग सहमत हुन्छ”
1:9	abcj		rc://*/ta/man/translate/grammar-connect-logic-result	ἵνα	1	संयोजक शब्द “बरु”ले कारण-परिणामको सम्बन्धलाई परिचय गराउँछ । कारण चाहिँ एल्डरले विश्‍वासयोग्य सन्देशलाई बलियो गरी पक्रनु हो, र परिणाम चाहिँ एल्डर अरूहरूलाई उत्साहित गर्न र उनको विरोध गर्नेहरूलाई हप्‍काउन सक्षम हुँदैनन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/grammar-connect-logic-result]])
1:9	pzi1			τῇ διδασκαλίᾳ τῇ ὑγιαινούσῃ	1	“असल”ला लागि ग्रीकमा भएको शब्दले सामान्यतया शारीरिक स्वास्थ्यलाई जनाउँछ । पावलले यो शिक्षाको विषयमा यसरी बताउँछन् मानौँ यसलाई विश्‍वास गर्नेहरूलाई यसले आत्मिक रूपमा बिरामी बनाउनुको साटोमा आत्मिक रूपमा स्वस्थ बनाउँछ ।
1:10	xsq9			जोड्ने कथनः	0	परमेश्‍वरको वचनको विरोध गर्नेहरूका कारण, पावलले तीतसलाई परमेश्‍वरको वचन प्रचार गर्नको लागि कारणहरू दिन्छन् र उनलाई झूटा शिक्षकहरूको बारेमा चेतावनी दिन्छन् ।
1:10	w9kk			ἀνυπότακτοι, ματαιολόγοι	1	यिनीहरू विद्रोही मानिसहरू हुन् जसले सुसमाचारको सन्देशको पालना गर्दैनन् । यहाँ “खोक्रो” भनेको बेकारको कुराको लागि एउटा अलङ्कार हो, र “खोक्रा कुरा गर्नेहरू” भनेको ती मानिसहरूको लागि अलङ्कार हो जसले व्यर्थको र मूर्ख कुराहरू गर्छन् । वैकल्‍पिक अनुवादः “ती मानिसहरू जसले आज्ञापालन गर्न मान्दैनन् र जसले व्यर्थका कुराहरू भन्छन्” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:10	ga6n			φρεναπάται	1	यसले ती मानिसहरूको वर्णन गर्छ जसले पावलले प्रचार गर्ने साँचो सुसमाचारभन्दा बाहेकको केही फरक कुरामा मानिसहरूलाई विश्‍वास गर्नलाई मनाउन सक्रिय रूपमा कोसिस गरिरहेका छन् । वैकल्‍पिक अनुवादः “ती मानिसहरू जसले अरूहरूलाई असत्य कुराहरूमा विश्‍वास गर्नलाई मनाउँछन्”
1:10	abcd		rc://*/ta/man/translate/figs-hendiadys	ματαιολόγοι, καὶ φρεναπάται	1	“खोक्रा कुरा गर्नेहरू” र “छलीहरू” दुवैले एउटै मानिसहरूलाई जनाउँछ । तिनीहरूले झूटा, व्यर्थका कुराहरू सिकाए र मानिसहरूले ती विश्‍वास गरेको चाहे । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-hendiadys]])
1:10	pu74		rc://*/ta/man/translate/figs-metonymy	οἱ ἐκ τῆς περιτομῆς	1	यसले यहूदी ख्रीष्‍टियनहरूलाई जनाउँछ जसले ख्रीष्‍टलाई पछ्याउनलाई मानिसहरूले खतना गर्नु पर्छ भनेर सिकाउँथे । यो शिक्षा झूटो हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:11	f4iy			οὓς δεῖ ἐπιστομίζειν	1	“तिमीले तिनीहरूलाई तिनीहरूका शिक्षा फैलाउनबाट रोक्‍न नै पर्छ” वा “कसैले तिनीहरूका वचनहरूद्वारा अरूहरूलाई प्रभाव पार्नबाट तिनीहरूलाई रोक्‍न नै पर्छ”
1:11	aqi5			ὅλους οἴκους ἀνατρέπουσιν	1	“तिनीहरूले सम्पूर्ण परिवारहरूलाई बर्बाद गरिरहेका छन् ।” विषय यो थियो कि तिनीहरूले परिवारहरूलाई सत्यताबाट अन्यत्र भड्काइरहेका थिए र तिनीहरूको विश्‍वासलाई नष्‍ट पारिरहेका थिए ।
1:11	tw4e			διδάσκοντες ἃ μὴ δεῖ	1	यी ती कुराहरू हुन् ख्रीष्‍ट र व्यवस्थाको विषयलाई लिएर सिकाउन हुँदैन किनभने ती सत्य होइनन् ।
1:11	at7c			αἰσχροῦ κέρδους χάριν	1	यसले मानिसहरूले आदरणीय नहुने थोकहरू गरेर बनाएको लाभलाई जनाउँछ ।
1:12	tr1j			τις ἐξ αὐτῶν, ἴδιος αὐτῶν προφήτης	1	“एक क्रेटवासीले आफैँलाई एक अगमवक्ताको रूपमा मानेको हुन सक्छ”
1:12	y3zb		rc://*/ta/man/translate/figs-hyperbole	Κρῆτες ἀεὶ ψεῦσται	1	“क्रेटवासीहरू हर समय झूट बोलिरहन्छन् ।” यो एउटा अतिशयोक्ति हो जसको अर्थ क्रेटवासीहरू झूटाहरू हुन् भनी सुपरिचित थिए भन्‍ने हुन्छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-hyperbole]])
1:12	h3jb		rc://*/ta/man/translate/figs-metaphor	κακὰ θηρία	1	यो अलङ्कारले क्रेटवासीहरूलाई खतरनाक जङ्गली पशुहरूसँग तुलना गर्छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:12	xyz1		rc://*/ta/man/translate/figs-synecdoche	γαστέρες ἀργαί	1	जतिबेला पनि खाइरहने मानिसको प्रतिनिधित्व गर्नलाई खानेकुराको सञ्‍चय गर्ने शरीरको भागलाई प्रयोग गरिएको छ । वैकल्‍पिक अनुवादः “अल्छे घिचुवाहरू” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-synecdoche]])
1:13	fif8			δι’ ἣν αἰτίαν ἔλεγχε αὐτοὺς ἀποτόμως	1	“त्यसैकारण, तिनीले कडा भाषाको प्रयोग गर्नुपर्छ ताकि तिमीले तिनीहरूलाई सच्याउँदा क्रेटवासीहरूले बुझून्”
1:13	abck		rc://*/ta/man/translate/grammar-connect-logic-result	δι’ ἣν αἰτίαν	1	संयोजक शब्दहरू “त्यसैकारण”ले कारण-परिणामको सम्बन्धलाई परिचय गराउँछ । कारण चाहिँ यो हो कि क्रेटका अगमवक्ताले उनका मानिसहरूको बारेमा भनेको कुरा सत्य हो (तिनीहरू झूटाहरू, दुष्‍ट, र अल्छे हुन्), र परिणाम चाहिँ यो हो कि तीतसले तिनीहरूलाई कडा तवरले हप्‍काउनुपर्छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/grammar-connect-logic-result]])
1:13	je3r			ἵνα ὑγιαίνωσιν ἐν τῇ πίστει	1	“असल”को बारेमा [तीतस १:९](../01/09/pzi1) मा भएको टिप्‍पणीलाई हेर्नुहोस् । वैकल्‍पिक अनुवादः “ताकि तिनीहरूसँग स्वस्थ विश्‍वास हुन सकोस्” वा “ताकि तिनीहरूको विश्‍वास साँचो हुन सकोस्” वा “ताकि तिनीहरूले परमेश्‍वरको बारेमा सत्य रहेको कुरालाई मात्र विश्‍वास गरून्”
1:13	abcl		rc://*/ta/man/translate/grammar-connect-logic-result	ἵνα	1	संयोजक शब्द “ताकि”ले कारण-परिणामको सम्बन्धलाई परिचय गराउँछ । कारण चाहिँ यो हो कि एल्डरले क्रेटवासीहरूलाई कडा तवरमा गाली गर्छन्, र परिणाम चाहिँ यो हो कि क्रेटवासीहरूसँग असल विश्‍वास हुनेछ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/grammar-connect-logic-result]])
1:13	xyz2		rc://*/ta/man/translate/figs-abstractnouns	ἐν τῇ πίστει	1	यहाँ भाववाचक नामपद शब्द “विश्‍वास”ले मानिसहरूले परमेश्‍वरको बारेमा विश्‍वास गर्ने कुराहरूलाई प्रतिनिधित्व गर्छ । वैकल्‍पिक अनुवादः “तिनीहरूले परमेश्‍वरको बारेमा विश्‍वास गर्ने कुरामा” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-abstractnouns]])
1:14	abcm		rc://*/ta/man/translate/grammar-connect-exceptions	μὴ	1	संयोजक शब्द “हुँदैन”ले अपवादको वाक्यांशलाई परिचय गराउँछ । तीतसले यहूदी दन्त्य कथाहरू वा सत्यतालाई नपछ्याउने मानिसहरूको आज्ञाहरूलाई ध्यान दिन हुँदैन । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/grammar-connect-exceptions]])
1:14	p28i			Ἰουδαϊκοῖς μύθοις	1	यसले यहूदीहरूका झूटा शिक्षाहरूलाई जनाउँछ ।
1:14	m4a5		rc://*/ta/man/translate/figs-metaphor	ἀποστρεφομένων τὴν ἀλήθειαν	1	पावलले सत्यताको विषयमा यसरी कुरा गर्छन् मानौँ त्यो कुनै वस्तु हो जसबाट कोही व्यक्ति तर्किन सक्छ वा त्यसलाई छल्न सक्छ । वैकल्‍पिक अनुवादः “सत्यतालाई इन्कार गर्नु” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:15	qtb9			πάντα καθαρὰ τοῖς καθαροῖς	1	“यदि मानिसहरू भित्रबाट शुद्ध छन् भने, तिनीहरूले गर्ने सबै थोक शुद्ध नै हुन्छन्” वा “जब मानिसहरूसँग असल विचारहरू मात्रै हुन्छ, तिनीहरूले गर्ने कुनै पनि कुराले परमेश्‍वरलाई नराम्रो लाग्‍ने बनाउँदैन”
1:15	nx42			τοῖς καθαροῖς	1	“तिनीहरूलाई जो परमेश्‍वरको निम्ति स्वीकारयोग्‍य छन्”
1:15	abcn		rc://*/ta/man/translate/grammar-connect-logic-contrast	δὲ	1	संयोजक शब्द “तर”ले शुद्ध मानिसहरू अनि भ्रष्‍ट र अविश्‍वासी मानिसहरूको बीचमा भएको अन्तरलाई परिचय गराउँछ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/grammar-connect-logic-contrast]])
1:15	n3wk		rc://*/ta/man/translate/figs-metaphor	τοῖς & μεμιαμμένοις καὶ ἀπίστοις, οὐδὲν καθαρόν	1	पावलले पापीहरूको विषयमा यसरी बताउँछन् मानौँ तिनीहरू शारीरिक रूपमा नै फोहोरी थिए । वैकल्‍पिक अनुवादः “यदि मानिसहरू नैतिक रूपमा दूषित भएका छन् र विश्‍वास गर्दैनन् भने, तिनीहरूले कुनै पनि शुद्ध कुरा गर्न सक्दैनन्” वा “जब मानिसहरू पाप र अविश्‍वासले भरिएका हुन्छन्, तिनीहरूले गर्ने कुनै पनि कुरा परमेश्‍वरलाई स्वीकारयोग्‍य हुँदैन” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:16	abco		rc://*/ta/man/translate/grammar-connect-logic-contrast	δὲ	1	संयोजक शब्द “तर”ले ती भ्रष्‍ट मानिसहरूले भन्‍ने कुरा (तिनीहरूले परमेश्‍वरलाई जान्दछन्) र तिनीहरूका कार्यहरूले देखाएका कुराको (तिनीहरूले परमेश्‍वरलाई जान्दैनन्) बीचमा भएको अन्तरलाई परिचय गराउँछ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/grammar-connect-logic-contrast]])
