Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:3	m8qh			πάσῃ εὐλογίᾳ πνευματικῇ	1	वैकल्पिक अनुवाद: “परमेश्‍वरका आत्माबाट आउने हर किसिमका आशिष्”
1:3	j2lk			ἐν τοῖς ἐπουρανίοις	1	“अलौकिक संसारमा।” **स्वर्गीय** भन्‍ने शब्दले परमेश्‍वर रहनुहुने स्थानलाई जनाउँछ।
1:3	v9qz		rc://*/ta/man/translate/figs-metaphor	ἐν Χριστῷ	1	यहाँ, **ख्रीष्‍टमा** भन्‍ने वाक्यांशको अर्थः (१) ख्रीष्टसँगको हाम्रो घनिष्ठ सम्बन्धलाई संकेत गर्ने रूपक।वैकल्पिक अनुवाद: "हामीलाई ख्रीष्टसँग एकता गरेर" वा "किनकि हामी ख्रीष्टसँग एकताबद्ध छौं" (२) ख्रीष्टले जे गर्नुभएको छ। वैकल्पिक अनुवाद: "ख्रीष्टद्वारा" वा "त्योद्वारा जे ख्रीष्टले गर्नुभएको छ।" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metaphor]])
1:4	ibv6		rc://*/ta/man/translate/figs-doublet	ἁγίους καὶ ἀμώμους	1	नैतिक भलाइलाई जोड दिन पावलले यी दुई समान शब्दहरू प्रयोग गर्छन्। यदि तपाइँको भाषामा दुई समान शब्दहरू छैनन् भने, तपाइँ युएसटिमा जस्तै, दुवैको लागि एक शब्द प्रयोग गर्न सक्नुहुन्छ। (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-doublet]])
1:5	fp7l			सामान्य जानकारीः	0	“उहाँको”, “उहाँ” र “उहाँ” भन्‍ने शब्दहरूले परमेश्‍वरलाई जनाउँछन् ।
1:5	h7pn		rc://*/ta/man/translate/figs-inclusive	προορίσας ἡμᾶς εἰς υἱοθεσίαν	1	**हामी**लाई शब्दले पावल, एफिसी मण्डली र ख्रीष्‍टमा भएका सबै विश्‍वासीहरूलाई जनाउँछ। वैकल्पिक अनुवादः “परमेश्‍वरले धेरै अगाडि नै हामीलाई ग्रहण गर्ने योजना बनाउनुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-inclusive]])
1:5	pq1x			προορίσας ἡμᾶς	1	वैकल्पिक अनुवाद: "परमेश्‍वरले हामीलाई समय भन्दा पहिले नै चुन्‍नुभयो" वा "परमेश्‍वरले हामीलाई धेरै पहिले नै चुन्‍नुभयो"
1:5	e6f6		rc://*/ta/man/translate/figs-metaphor	εἰς υἱοθεσίαν	1	यहाँ, **नियुक्त्त**ले परमेश्‍वरको परिवारको हिस्‍सा बन्‍ने कुरालाई जनाउँछ। वैकल्पिक अनुवाद: "उहाँका छोराछोरीहरू बन्‍न" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metaphor]])
1:5	ciu3			διὰ Ἰησοῦ Χριστοῦ	1	परमेश्‍वरले येशू ख्रीष्‍टको कार्यद्वारा विश्‍वासीहरूलाई आफ्नो परिवारमा ल्याउनुभयो।
1:6	s9qk			ἐχαρίτωσεν ἡμᾶς ἐν τῷ ἠγαπημένῳ	1	वैकल्पिक अनुवाद: "उहाँले माया गर्नुहुनेको माध्यमबाट हामीलाई दयालु रूपमा दिनुभएको छ"
1:6	x7jp			τῷ ἠγαπημένῳ	1	“उहाँ जसलाई उहाँले प्रेम गर्नुहुन्छ, येशू ख्रीष्‍ट” वा “उहाँको पुत्र, जसलाई उहाँले प्रेम गर्नुहुन्छ”
1:7	m9l4		rc://*/ta/man/translate/figs-metaphor	τὸ πλοῦτος τῆς χάριτος αὐτοῦ	1	पावलले परमेश्‍वरको अनुग्रहलाई भौतिक सम्पत्तिको रूपमा चित्रण गरेका छन्। वैकल्पिक अनुवादः “परमेश्‍वरको अनुग्रहको महानता” वा “परमेश्‍वरको अनुग्रहको प्रशस्तता” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:8	pg6j			ἧς ἐπερίσσευσεν εἰς ἡμᾶς	1	“उहाँले हामीलाई यति ठूलो अनुग्रह दिनुभयो” वा “उहाँ हामीप्रति असाध्यै दयालु हुनुहुन्थ्यो”
1:8	sw98			ἐν πάσῃ σοφίᾳ καὶ φρονήσει	1	सम्भावित अर्थहरू हुन् (१) “किनभने उहाँसँग सारा बुद्धि र आन्तरिक समझ छ।” (२) “ताकि हामीसँग महान् बुद्धि र आन्तरिक समझ हुन सकेको होस्”।
1:9	v71p			κατὰ τὴν εὐδοκίαν αὐτοῦ	1	यसको अर्थ हुन सक्छ: (१) किनभने उहाँले हामीलाई यो कुरा बताउन चाहनुहुन्थ्यो। (२) जुन उहाँले चाहनुभएको थियो।
1:9	c2uk			ἣν προέθετο ἐν αὐτῷ	1	“उहाँले यस उद्देश्यलाई ख्रीष्‍टमा प्रदर्शन गर्नुभयो”
1:9	u53h			ἐν αὐτῷ	1	“ख्रीष्‍टको माध्यमद्वारा”
1:10	n2sl			εἰς οἰκονομίαν	1	यहाँ एउटा नयाँ वाक्य सुरू गर्न सकिन्छ । वैकल्‍पिक अनुवादः “उहाँले एउटा योजनालाई विचार गर्दै यसो गर्नुभयो” वा “उहाँले यसो गर्नुभयो, एउटा योजनाको बारेमा सोच्दै”
1:10	em7q			τοῦ πληρώματος τῶν καιρῶν	1	“ठीक समय आउनको लागि” वा “उहाँले नियुक्त गर्नुभएको समयको लागि”
1:11	t281		rc://*/ta/man/translate/figs-activepassive	ἐκληρώθημεν	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “परमेश्‍वरले हामीलाई उत्तराधिकारहरू हुनलाई चुन्‍नुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:11	nkf8		rc://*/ta/man/translate/figs-activepassive	προορισθέντες	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्‍पिक अनुवादः “परमेश्‍वरले हामीलाई पहिल्यैबाट चुन्‍नुभयो” वा “परमेश्‍वरले हामीलाई लामो समय अगाडि चुन्‍नुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:11	ww9s		rc://*/ta/man/translate/figs-exclusive	ἐκληρώθημεν, προορισθέντες	1	“हामी” सर्वनामको माध्यमद्वारा पावलले आफैँलाई र अन्य यहूदी ख्रीष्‍टिएनहरूलाई जनाउँछन्, तिनीहरू जसले एफिसी विश्‍वासीहरूले भन्दा अगाडि ख्रीष्‍टलाई विश्‍वास गरे । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-exclusive]])
1:12	gj44		rc://*/ta/man/translate/figs-exclusive	ἡμᾶς & τοὺς προηλπικότας ἐν τῷ Χριστῷ	1	फेरि पनि “हामी” शब्दले सुरुमा सुसन्देश सुनेका यहूदी विश्‍वासीहरूलाई जनाउँछ, एफिससमा भएका विश्‍वासीहरूलाई होइन । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-exclusive]])
1:12	zqm9			εἰς τὸ εἶναι ἡμᾶς, εἰς ἔπαινον δόξης αὐτοῦ	1	“ताकि हामी उहाँको महिमाको लागि उहाँलाई प्रशंसा गर्नलाई जिउन सकौँ”
1:12	jm4j		rc://*/ta/man/translate/figs-exclusive	ताकि हामी प्रथम हुन सकौँ & ताकि हामी प्रशंसाको लागि हुन सकौँ	1	एकपटक फेरि, “हामी”ले पावल र अन्य यहूदी विश्‍वासीहरूलाई जनाउँछ, एफिसी विश्‍वासीहरूलाई होइन । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-exclusive]])
1:13	j1zc			सामान्य जानकारीः	0	अघिल्ला दुई पदहरूमा पावलले आफ्‍नै र अन्य यहूदी विश्‍वासीहरूको बारेमा बोलिरहेका थिए, तर अब उनी एफिसी विश्‍वासीहरूको बारेमा कुरा गर्न सुरु गर्छन् ।
1:13	ac1e			τὸν λόγον τῆς ἀληθείας	1	सम्भावित अर्थहरू हुन् १) “सत्यताको बारेमा भएको सन्देश” वा “सत्य सन्देश ।”
1:13	qgf9		rc://*/ta/man/translate/figs-metaphor	ἐσφραγίσθητε τῷ Πνεύματι τῆς ἐπαγγελίας, τῷ Ἁγίῳ	1	पत्रमा मैन राखिन्थ्यो र त्यस पत्र लेख्‍ने व्यक्तिलाई जनाउने चिन्हले मोहोर लगाइन्थ्यो । पावलले यही शैलीलाई एउटा चित्रणको रूपमा प्रयोग गरी हामी परमेश्‍वरका हौँ भनेर हामीलाई निर्धक्‍क बनाउनका लागि कसरी परमेश्‍वरले पवित्र आत्मालाई प्रयोग गर्नुभएको छ भन्‍ने कुरालाई देखाएका छन् । वैकल्पिक अनुवादः “परमेश्‍वरले तिमीहरूलाई उहाँले प्रतिज्ञा गर्नुभएको पवित्र आत्माले छाप लगाउनुभएको छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]] अनि [[rc://ne/ta/man/translate/figs-activepassive]])
1:14	g6dw		rc://*/ta/man/translate/figs-metaphor	ἀρραβὼν τῆς κληρονομίας ἡμῶν	1	परमेश्‍वरले प्रतिज्ञा गर्नुभएका कुराहरूलाई प्राप्‍त गर्नु चाहिँ कोही व्यक्तिले परिवारको सदस्यबाट सम्पत्ति वा जायजेथाको अंश प्राप्‍त गरेको झैँ गरेर बताइएको छ । वैकल्पिक अनुवादः “परमेश्‍वरले प्रतिज्ञा गर्नुभएको कुरा हामीले प्राप्‍त गर्नेछौँ भनेर निश्‍चयता” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:15	d9qy			जोड्ने कथनः	0	पावल एफिससका विश्‍वासीहरूका निम्ति प्रार्थना गर्छन् र ख्रीष्‍टद्वारा विश्‍वासीहरूले प्राप्‍त गरेका शक्तिको लागि परमेश्‍वरको प्रशंसा गर्छन् ।
1:16	scy9		rc://*/ta/man/translate/figs-litotes	οὐ παύομαι εὐχαριστῶν	1	पावलले “छाडेको छैन” भन्‍ने वाक्यांश उनले निरन्तर परमेश्‍वरलाई धन्यवाद दिइरहन्छन् भन्‍ने कुरालाई जोड दिनलाई प्रयोग गर्छन् । वैकल्पिक अनुवादः “म निरन्तर परमेश्‍वरलाई धन्यवाद दिन्छु” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-litotes]])
1:17	b7l1			πνεῦμα σοφίας καὶ ἀποκαλύψεως, ἐν ἐπιγνώσει αὐτοῦ	1	“उहाँको प्रकाशको बारेमा बुझ्‍नको निम्ति आत्मिक बुद्धि”
1:18	gbl7		rc://*/ta/man/translate/figs-metonymy	πεφωτισμένους τοὺς ὀφθαλμοὺς τῆς καρδίας	1	यहाँ “हृदय” भनेको व्यक्तिको दिमागको लागि प्रतिस्थापन शब्द हो । “तिमीहरूका हृदयका आँखा” भन्‍ने वाक्यांशले कोही व्यक्तिको समझशक्ति प्राप्‍त गर्ने क्षमतालाई जनाउने अलङ्कार हो । वैकल्पिक अनुवादः “कि तिमीहरूले समझशक्ति हासिल गर्न सक र प्रकाश पाएका होओ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]] अनि [[rc://ne/ta/man/translate/figs-metaphor]])
1:18	iv1h		rc://*/ta/man/translate/figs-activepassive	πεφωτισμένους τοὺς ὀφθαλμοὺς τῆς καρδίας	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “कि परमेश्‍वरले तिमीहरूको हृदयलाई प्रकाश दिनुभएको होस्” वा “कि परमेश्‍वरले तिमीहरूको समझशक्तिलाई प्रकाश दिनुभएको होस्” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
