Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:3	ms8z		rc://*/ta/man/translate/figs-metonymy	τῷ ῥήματι τῆς δυνάμεως αὐτοῦ	1	“उहाँको शक्तिशाली वचन ।” यहाँ “वचन”ले सन्‍देश वा आदेशलाई जनाउँछ । वैकल्‍पिक अनुवादः “उहाँको शक्तिशाली आदेश” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:3	l1pg		rc://*/ta/man/translate/figs-abstractnouns	καθαρισμὸν τῶν ἁμαρτιῶν ποιησάμενος	1	भाववाचक नाम “शुद्धिकरण”लाई क्रियापदका रूपमा लेख्‍न सकिन्‍छः “शुद्ध पार्नु ।” वैकल्‍पिक अनुवादः “उहाँले हामीलाई पापबाट शुद्ध पार्ने कार्य समाप्‍त गर्नुभएपछि” वा “उहाँले हामीलाई हाम्रा पापबाट शुद्ध पार्न सिद्ध्‍याउनुभएपछि” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-abstractnouns]])
1:3	f729		rc://*/ta/man/translate/figs-metaphor	καθαρισμὸν τῶν ἁμαρτιῶν ποιησάμενος	1	पापको क्षमा गर्ने कुरा कुनै मानिसलाई सफा पार्ने कुरा जस्‍तो हो भनी लेखकले लेखेका छन् । वैकल्‍पिक अनुवादः “परमेश्‍वरले हाम्रा पाप क्षमा गर्न उहाँले सम्‍भव पार्नुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:3	xij7		rc://*/ta/man/translate/translate-symaction	ἐκάθισεν ἐν δεξιᾷ τῆς Μεγαλωσύνης ἐν ὑψηλοῖς	1	“परमेश्‍वरको दाहिने बाहुली”पट्टि विराजमान हुनु भनेको परमेश्‍वरबाट महान् सम्‍मान र अधिकार प्राप्‍त गर्ने कुरालाई जनाउने प्रतीकात्मक कार्य हो । वैकल्‍पिक अनुवादः “उहाँ सर्वोच्‍चको छेउमा सम्‍मान र अधिकारको स्थानमा बस्‍नुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-symaction]])
1:3	ir7x		rc://*/ta/man/translate/figs-metonymy	δεξιᾷ τῆς Μεγαλωσύνης ἐν ὑψηλοῖς	1	यहाँ “सर्वोच्‍च”ले परमेश्‍वरलाई जनाउँछ । वैकल्‍पिक अनुवादः “सर्वोच्‍च परमेश्‍वर” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:4	mn1p			सामान्य जानकारीः	0	पहिलो अगमवाणीको उद्धरण (तिमी मेरा पुत्र हौ) भजनसंग्रहबाट लिइएको हो । दोस्रो चाहिँ (म उनका पिता हुनेछु) शमूएल अगमवक्ताले लेखे । “उहाँ” शब्दका सबै प्रयोगहरूले पुत्र येशूलाई जनाउँछ । “तिमी” शब्‍दले येशूलाई जनाउँछ भने, “म” र “मलाई” शब्‍दहरूले परमेश्‍वर पितालाई जनाउँछ ।
1:4	x4bh			γενόμενος	1	“पुत्र ... हुनुभएको छ”
1:4	fzg3		rc://*/ta/man/translate/figs-metonymy	ὅσῳ διαφορώτερον παρ’ αὐτοὺς, κεκληρονόμηκεν ὄνομα	1	यहाँ “नाउँ” भन्‍नाले आदर र अधिकारलाई जनाउँछ । वैकल्‍पिक अनुवादः “जसरी उहाँले प्राप्‍त गर्नुभएको आदर र अधिकार तिनीहरूका आदर र अधिकारभन्‍दा श्रेष्‍ठ छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:4	qt7q		rc://*/ta/man/translate/figs-metaphor	κεκληρονόμηκεν	1	आदर र अधिकार प्राप्‍त गर्ने कुरालाई लेखकले बाबुबाट धनसम्‍पत्ति प्राप्‍त गर्ने कुरा जस्‍तो गरी लेखेका छन् । वैकल्‍पिक अनुवादः “उहाँले पाउनुभएको छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:5	ww5h		rc://*/ta/man/translate/figs-rquestion	τίνι γὰρ εἶπέν ποτε τῶν ἀγγέλων, Υἱός μου εἶ σύ & μοι εἰς Υἱόν?	1	परमेश्‍वरले उहाँका स्‍वर्गदूतहरूमध्‍ये कुनैलाई पनि आफ्‍नो पुत्र भन्‍नुहुन्‍न भनी यो प्रश्‍नले जोड दिन्‍छ । वैकल्‍पिक अनुवादः “किनभने स्‍वर्गदूतहरूमध्‍ये कुनैलाई पनि परमेश्‍वरले कदापि ‘तिमी मेरा पुत्र हौ ... मेरा पुत्र हुने छन्’ भन्‍नुभएको छैन ।” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-rquestion]])
1:5	t48e		rc://*/ta/man/translate/figs-parallelism	Υἱός μου εἶ σύ & ἐγὼ & γεγέννηκά σε	1	यी दुई खण्‍डका मूलभूत अर्थ एउटै हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-parallelism]])
1:6	b6dy			सामान्य जानकारीः	0	यस खण्‍डका पहिलो उद्धरण, “परमेश्‍वरका सबै स्‍वर्गदूतले उहाँको ...” मोशाले लेखेका पुस्‍तकहरूमध्‍ये एउटाबाट लिइएको हो । दोस्रो उद्धरण, “उहाँले आफ्‍ना ... आगोका ज्‍वालाहरू बनाउनुहुन्‍छ” भजनसंग्रहबाट लिइएको हो ।
1:6	b4s2		rc://*/ta/man/translate/figs-metaphor	τὸν πρωτότοκον	1	यसको अर्थ येशू हो । हरेक व्‍यक्तिमाथि पुत्रको प्रतिष्‍ठा र अधिकार भएको कुरामा जोड दिनका लागि लेखकले उहाँलाई “पहिले जन्‍मेको” भनेर लेखेका छन् । येशूको अस्‍तित्वभन्‍दा अगाडि त्यहाँ कुनै समय थियो अथवा परमेश्‍वरको येशू जस्तै गरी अरू छोराहरू छन् भन्‍ने चाहिँ यसको अर्थ होइन ।पहिले पनि समय थिएन । अनि परमेश्‍वरका येशूजस्‍तै अरु पुत्र थिएनन् । “आदर पाउनुभएको उहाँको पुत्र, उहाँको एकमात्र पुत्र” वैकल्‍पिक अनुवादः “उहाँको सम्‍मानित पुत्र, उहाँको एकमात्र पुत्र” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:6	n7ph			λέγει	1	“परमेश्‍वर भन्‍नुहुन्‍छ”
1:7	isd8		rc://*/ta/man/translate/figs-metaphor	ὁ ποιῶν τοὺς ἀγγέλους αὐτοῦ πνεύματα, καὶ τοὺς λειτουργοὺς αὐτοῦ πυρὸς φλόγα	1	सम्भावित अर्थहरू हुन् १) “परमेश्‍वरले आफ्‍ना स्‍वर्गदूतहरूलाई आत्माहरू बनाउनुभएको छ जसले आगोका ज्‍वालाहरूको जस्तै शक्तिका साथ उहाँको सेवा गर्दछन्” वा २) हावा र आगोका ज्‍वालाहरूलाई परमेश्‍वरले आफ्‍ना दूतहरू र सेवकहरू बनाउनुहुन्‍छ । मौलिक भाषामा “स्‍वर्गदूत” र “दूत” एउटै अर्थ दिने शब्‍द हुन्, र “आत्माहरू” र “हावा” शब्‍दले पनि एउटै अर्थ दिन्‍छन् । सम्‍भावित जुन अर्थलाई लिँदा पनि, स्‍वर्गदूतहरूले पुत्रको सेवा गर्दछन् किनभने उहाँ श्रेष्‍ठ हुनुहुन्‍छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:8	vl1n			सामान्य जानकारीः	0	धर्मशास्‍त्रको यो उद्धरण भजनसंग्रहबाट लिइएको हो ।
1:8	p1xx			πρὸς δὲ τὸν Υἱόν	1	“पुत्रको बारेमा परमेश्‍वरले यसो भन्‍नुहुन्‍छ”
1:8	b155		rc://*/ta/man/translate/guidelines-sonofgodprinciples	τὸν Υἱόν	1	यो परमेश्‍वरका पुत्र येशूको महत्त्वपूर्ण नाउँ हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/guidelines-sonofgodprinciples]])
1:8	ewm4		rc://*/ta/man/translate/figs-metonymy	ὁ θρόνος σου, ὁ Θεὸς, εἰς τὸν αἰῶνα τοῦ αἰῶνος	1	पुत्रको सिंहासन भन्‍नाले उहाँको शासनलाई जनाउँछ । वैकल्‍पिक अनुवादः “तपाईं परमेश्‍वर हुनुहुन्‍छ, र तपाईंको शासन सदासर्वदा रहनेछ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:8	k4cf		rc://*/ta/man/translate/figs-metonymy	ἡ ῥάβδος τῆς εὐθύτητος ῥάβδος τῆς βασιλείας αὐτοῦ	1	यहाँ “राजदण्‍ड” भन्‍नाले पुत्रको शासनलाई जनाउँछ । वैकल्‍पिक अनुवादः “र तपाईंले आफ्‍नो राज्‍यका मानिसहरूमाथि न्‍यायपूर्वक शासन गर्नुहुनेछ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:9	t9yw		rc://*/ta/man/translate/figs-metaphor	ἔχρισέν σε & ἔλαιον ἀγαλλιάσεως παρὰ τοὺς μετόχους σου	1	यहाँ “आनन्‍दको तेल” भन्‍नाले परमेश्‍वरले पुत्रको आदर गर्नुहुँदा पुत्रले महसुस गर्नुभएको आनन्‍दलाई जनाउँछ । वैकल्‍पिक अनुवादः “तपाईंको आदर गर्नुभएको छ र तपाईंलाई अरूभन्‍दा धेरै आनन्‍दित तुल्‍याउनुभएको छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:10	nsd4			सामान्य जानकारीः	0	यो उद्धरण भजनसंग्रहको अर्को खण्‍डबाट लिइएको हो ।
1:10	zp5r			जोड्ने कथनः	0	येशू स्‍वर्गदूतहरूभन्‍दा महान् हुनुहुन्‍छ भनेर लेखकले निरन्‍तर रूपमा स्‍पष्‍ट पार्दछन् ।
1:10	tmu5			κατ’ ἀρχάς	1	“कुनै थोक अस्‍तित्वमा हुनुअगि”
1:10	j64k		rc://*/ta/man/translate/figs-metaphor	τὴν γῆν ἐθεμελίωσας	1	परमेश्‍वरले पृथ्‍वीको सृष्‍टि गर्नुभएको कुरालाई उहाँले कुनै भवनको जग बसाल्‍नुभएको कुरा जस्‍तै गरी लेखकले लेख्दछन् । वैकल्‍पिक अनुवादः “तपाईंले पृथ्‍वीको सृष्‍टि गर्नुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:10	r19v		rc://*/ta/man/translate/figs-metonymy	ἔργα τῶν χειρῶν σού εἰσιν οἱ οὐρανοί	1	यहाँ “हात” शब्‍दले परमेश्‍वरको शक्ति र कार्यलाई जनाउँछ । वैकल्‍पिक अनुवादः “तपाईंले स्‍वर्गहरू बनाउनुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:11	a6le			αὐτοὶ ἀπολοῦνται	1	“स्‍वर्गहरू र पृथ्‍वी बितेर जानेछन्” वा “स्‍वर्गहरू र पृथ्‍वी फेरि अस्‍तित्वमा रहने छैनन्”
1:11	qy4e		rc://*/ta/man/translate/figs-simile	ὡς ἱμάτιον παλαιωθήσονται	1	स्‍वर्गहरू र पृथ्‍वी चाहिँ पुरानो हुने र आखिरमा फाटेर जाने लुगा जस्‍तै हो भनेर लेखक भन्‍छन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-simile]])
1:12	n4hl		rc://*/ta/man/translate/figs-simile	ὡσεὶ περιβόλαιον ἑλίξεις αὐτούς	1	स्‍वर्गहरू र पृथ्‍वी चाहिँ बाहिरी वस्‍त्र वा अरु लुगाको बाहिर ढाक्‍ने पछ्‍यौराजस्‍तै हो भनेर लेखक भन्‍छन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-simile]])
1:12	iv4r		rc://*/ta/man/translate/figs-simile	ὡς ἱμάτιον καὶ ἀλλαγήσονται	1	स्‍वर्गहरू र पृथ्‍वी चाहिँ अरू लुगासँग फेर्ने लुगाहरू जस्‍तै हो भनेर लेखक भन्‍छन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-simile]])
1:12	i761		rc://*/ta/man/translate/figs-activepassive	ἀλλαγήσονται	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्‍पिक अनुवादः “तपाईंले तिनीहरूलाई बदल्‍नुहुनेछ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
