Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:3	y6aq			सामान्य जानकारीः	0	पत्रुस विश्‍वासीहरूको उद्धार र विश्‍वासको बारेमा कुरा गर्न सुरु गर्छन् । यहाँ उनले एउटा अलङ्कारको व्याख्या गर्छन् जसमा परमेश्‍वरले सारा विश्‍वासीहरूको निम्ति जे गर्ने प्रतिज्ञा गर्नुभएको छ, सो कुरालाई उहाँलाई तिनीहरूलाई दिने एउटा उत्तराधिकार भएको जसरी व्यक्त गरिएको छ ।
1:3	cyf6		rc://*/ta/man/translate/figs-inclusive	τοῦ Κυρίου ἡμῶν, Ἰησοῦ Χριστοῦ & ἀναγεννήσας ἡμᾶς	1	“हाम्रा” र “हामी” शब्दहरूले पत्रुस र उनले लेखिरहेका व्यक्तिहरूलाई जनाउँछन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-inclusive]])
1:3	c92y			ἀναγεννήσας ἡμᾶς	1	“उहाँले हामीलाई पुनर्जन्म लिने तुल्याउनुभएको छ”
1:4	b2zy		rc://*/ta/man/translate/figs-abstractnouns	εἰς κληρονομίαν	1	यसलाई तपाईंले क्रियापद प्रयोग गरेर अनुवाद गर्न सक्नुहुन्‍छ । वैकल्‍पिक अनुवादः “हामी उत्तराधिकार प्राप्‍त गर्न दृढ भएर आशा गर्छौँ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-abstractnouns]])
1:4	cy1g		rc://*/ta/man/translate/figs-metaphor	κληρονομίαν	1	परमेश्‍वरले विश्‍वासीहरूका निम्ति गर्नुभएको प्रतिज्ञा प्राप्‍त गर्ने कुरा परिवारको सदस्यबाट उत्तराधिकारको रूपमा पाइने जायजेथा र धनको रूपमा व्यक्त गरिएको छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:4	vr9s		rc://*/ta/man/translate/figs-metaphor	ἄφθαρτον, καὶ ἀμίαντον, καὶ ἀμάραντον	1	पत्रुसले उत्तराधिकारलाई सिद्ध र अनन्तसम्‍म हुने केही कुराको रूपमा गर्नको निम्ति तीनवटा उस्तै किसिमका वाक्यांशको प्रयोग गर्छन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:4	z6w4		rc://*/ta/man/translate/figs-activepassive	τετηρημένην ἐν οὐρανοῖς εἰς ὑμᾶς	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्‍पिक अनुवादः “तिमीहरूका लागि परमेश्‍वरले स्‍वर्गमा सँचेर राख्‍नुभएको छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:5	r4es		rc://*/ta/man/translate/figs-activepassive	τοὺς ἐν δυνάμει Θεοῦ φρουρουμένους	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “परमेश्‍वरले तिमीहरूलाई सुरक्षा दिइरहनुभएको छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:5	fw3p		rc://*/ta/man/translate/figs-abstractnouns	ἐν δυνάμει Θεοῦ	1	यहाँ “शक्ति” भनेको परमेश्‍वर शक्तिशाली हुनुहुन्छ र विश्‍वासीहरूलाई बचाउन सक्षम हुनुहुन्छ भन्‍ने कुरालाई बताउने एउटा तरिका हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-abstractnouns]])
1:5	a4ab		rc://*/ta/man/translate/figs-abstractnouns	διὰ πίστεως	1	यहाँ “विश्‍वास”ले विश्‍वासीहरूले ख्रीष्‍टमाथि भरोसा गर्छन् भन्‍ने तथ्यलाई जनाउँछ । वैकल्पिक अनुवाद: “तिमीहरूको विश्‍वासको कारणले” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-abstractnouns]])
1:5	g4rb		rc://*/ta/man/translate/figs-activepassive	ἑτοίμην ἀποκαλυφθῆναι	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “जुन परमेश्‍वरले प्रकट गर्न लाग्‍नुभएको छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:6	hy8d			ἐν ᾧ ἀγαλλιᾶσθε	1	“यस” शब्‍दले पत्रुसले अगिल्ला पदहरूमा उल्लेख गरेका सबै आशिष्‌हरूलाई जनाउँछ ।
1:7	vvp1		rc://*/ta/man/translate/figs-metaphor	ἵνα τὸ δοκίμιον ὑμῶν τῆς πίστεως	1	आगोले जसरी सुनलाई खार्ने काम गर्दछ, त्यसरी नै कठिनाइहरूले विश्‍वासीहरूले ख्रीष्‍टमा राख्‍ने भरोसालाई जाँच्दछन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:7	ct3n			τὸ δοκίμιον ὑμῶν τῆς πίστεως	1	विश्‍वासीहरूले कति राम्रोसँग ख्रीष्‍टमा विश्‍वास गर्छन् भनी परमेश्‍वरले जाँच गर्ने इच्‍छा गर्नुहुन्‍छ ।
1:7	u63m			τῆς πίστεως πολυτιμότερον χρυσίου τοῦ ἀπολλυμένου, διὰ πυρὸς & δοκιμαζομένου	1	विश्‍वास सुनभन्दा बहुमूल्य हुन्छ, किनकि सुनलाई आगोमा खारे तापनि यो सधैँ रहँदैन ।
1:7	a6q4			εὑρεθῇ εἰς ἔπαινον, καὶ δόξαν, καὶ τιμὴν	1	सम्भावित अर्थहरू हुन् १) तिमीहरूको विश्‍वासको कारण “परमेश्‍वरले तिमीहरूको धेरै आदर गर्नुहुनेछ” वा २) परमेश्‍वरलाई “तिमीहरूको विश्‍वासले प्रशंसा, महिमा र आदर ल्याउनेछ” ।
1:7	bkr9		rc://*/ta/man/translate/figs-activepassive	ἐν ἀποκαλύψει Ἰησοῦ Χριστοῦ	1	“जब येशू ख्रीष्‍ट प्रकट हुनुहुन्छ ।” यसले येशू ख्रीष्‍टको पुनरागमनलाई जनाउँछ । यसलाई कर्तृ वाच्यमा पनि व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “जब येशू ख्रीष्‍ट सबै मानिसको सामु प्रकट हुनुहुन्छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:8	eka3			χαρᾷ ἀνεκλαλήτῳ καὶ δεδοξασμένῃ	1	“शब्दहरूले व्यक्त गर्न नसकिने अद्‍भूत आनन्द”
1:9	j2qe		rc://*/ta/man/translate/figs-synecdoche	σωτηρίαν ψυχῶν	1	यहाँ “प्राण” शब्दले सिङ्गो व्यक्तिलाई जनाउँछ । अमूर्त नाम “मुक्ति”लाई क्रियापदको प्रयोग गरेर अनुवाद गर्न सकिन्छ । वैकल्पिक अनुवादः “तिमीहरूको मुक्ति” वा “परमेश्‍वरले तिमीहरूलाई बचाउने काम” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-synecdoche]] अनि [[rc://ne/ta/man/translate/figs-abstractnouns]])
1:9	hw6y			σωτηρίαν	1	यो शब्दले अवधारणालाई कुनै एउटा वस्‍तु भए झैँ गरी प्रस्तुत गर्छ । वास्तवमा, “मुक्ति”ले परमेश्‍वरले हामीलाई बचाउने काम वा यसको परिणामलाई जनाउँछ ।
1:10	p4p5			σωτηρίας & χάριτος	1	यी शब्दहरूले दुईवटा विचारलाई तिनीहरू कुनै थोकहरू वा वस्‍तुहरू भए झैँ गरी प्रस्तुत गर्छन् । वास्तवमा, “मुक्ति”ले परमेश्‍वरले हामीलाई बचाउने काम वा यसको परिणामलाई जनाउँछ । यसै गरी, “अनुग्रह”ले परमेश्‍वरले विश्‍वासीहरूसँग गर्ने कोमल व्यवहारलाई जनाउँछ ।
1:10	yyz4		rc://*/ta/man/translate/figs-doublet	ἐξεζήτησαν καὶ ἐξηραύνησαν	1	“ध्‍यासित खोजतलास गरेका” भन्‍नुको अर्थ मूलभूत रूपमा “खोजेका” भन्‍ने अर्थ हुन्‍छ । यी शब्दहरूको सँगै प्रयोगले ती अगमवक्ताहरूले यो मुक्तिलाई बुझ्नको निम्ति कति धेरै परिश्रम गरेका थिए भन्‍ने कुरालाई जोड दिन्छ । वैकल्पिक अनुवादः “धेरै ध्यान दिएर जाँच गरे” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-doublet]])
1:11	x5x8			जोड्ने कथनः	0	पत्रुसले अगमवक्ताहरूको मुक्तिको खोजको बारेमा भएको कुरालाई निरन्तरता दिन्छन् ।
1:11	r5jf			ἐραυνῶντες	1	“तिनीहरूले निश्‍चय गर्न कोसिस गरे”
1:11	w3n8			τὸ & Πνεῦμα Χριστοῦ	1	यसले पवित्र आत्मालाई जनाउँछ ।
1:12	x4b1		rc://*/ta/man/translate/figs-activepassive	οἷς ἀπεκαλύφθη	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “परमेश्‍वरले अगमवक्ताहरूलाई प्रकट गर्नुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:12	xi4d			εἰς ἃ ἐπιθυμοῦσιν ἄγγελοι παρακύψαι	1	“स्‍वर्गदूतहरूले यो कुरा बुझ्‍ने इच्‍छा गर्दछन्”
1:13	bjg9			διὸ ἀναζωσάμενοι	1	“यसैले गर्दा, मन बाँध ।” पत्रुसले अहिलेसम्म मुक्तिको, तिनीहरूको विश्‍वासको र ख्रीष्‍टका आत्माले अगमवक्ताहरूलाई दिनुभएका प्रकाशहरूको बारेमा आफूले भनेका सबै कुरालाई अङ्‌कित गर्न “त्यसैले” शब्द प्रयोग गर्छन् ।
1:13	u87y		rc://*/ta/man/translate/figs-idiom	ἀναζωσάμενοι τὰς ὀσφύας τῆς διανοίας ὑμῶν	1	कम्‍मर कस्ने कुराले कडा मेहनत गर्नलाई तयर गर्ने कुरालाई जनाउँछ । यो कुरा सजिलोसँग हिँड्नको लागि कुनै व्यक्तिको वस्‍त्रको अन्तिम फेरलाई पेटिले कम्मरको वरिपरि बाँध्‍ने चलनबाट आएको हो । वैकल्‍पिक अनुवादः “तिमीहरूका मनलाई तयार गर” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-idiom]])
1:13	i56f		rc://*/ta/man/translate/figs-idiom	νήφοντες	1	यहाँ “संयमी” शब्दले मानसिक स्पष्‍टता र सतर्कतालाई जनाउँछ । वैकल्पिक अनुवादः “तिमीहरूका विचारहरूलाई काबुमा राख” वा “तिमीहरूले सोच्ने कुरामा होसियार होओ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-idiom]])
1:13	y771		rc://*/ta/man/translate/figs-activepassive	τὴν φερομένην ὑμῖν χάριν	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “परमेश्‍वरले तिमीहरूकहाँ ल्याउनुहुने अनुग्रह” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:13	ut69		rc://*/ta/man/translate/figs-metaphor	τὴν φερομένην ὑμῖν χάριν	1	यहाँ विश्‍वासीहरूसँग दयापूर्वक व्‍यवहार गर्ने परमेश्‍वरको तरिकालाई यो उहाँले तिनीहरूकहाँ ल्‍याउनुहुने कुनै वस्‍तु भए झैँ गरी लेखिएको छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:13	l45d		rc://*/ta/man/translate/figs-activepassive	ἐν ἀποκαλύψει Ἰησοῦ Χριστοῦ	1	यसले ख्रीष्‍टको दोस्रो आगमनलाई जनाउँछ । यसलाई कर्तृवाच्‍यको स्‍वरूपमा पनि लेख्‍न सकिन्‍छ । तपाईंले यसलाई [१ पत्रुस १:७](../01/07.md) मा कसरी अनुवाद गर्नुभयो, सो हेर्नुहोस् । वैकल्‍पिक अनुवादः “जब येशू ख्रीष्‍ट सबै मानिसहरूकहाँ देखा पर्नुहुन्‍छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:14	e4tb		rc://*/ta/man/translate/figs-idiom	μὴ συνσχηματιζόμενοι ταῖς & ἐπιθυμίαις	1	“तिनै कुराहरूको इच्छा नगर ।” वैकल्पिक अनुवादः “ती इच्छाहरूलाई सन्तुष्‍ट गर्नको निम्ति नजिओ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-idiom]])
1:16	m1q7		rc://*/ta/man/translate/figs-activepassive	διότι γέγραπται	1	यसले धर्मशास्‍त्रमा भएको परमेश्‍वरको सन्देशलाई जनाउँछ । यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्‍पिक अनुवादः “किनभने जस्‍तो परमेश्‍वरले भन्‍नुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:16	s8kz			ἅγιοι ἔσεσθε, ὅτι ἐγὼ ἅγιος	1	यहाँ “म” शब्दले परमेश्‍वरलाई जनाउँछ ।
1:17	s6gv		rc://*/ta/man/translate/figs-metaphor	τὸν τῆς παροικίας ὑμῶν χρόνον ἀναστράφητε	1	पत्रुसले आफ्ना पाठकहरूको बारेमा तिनीहरू आफ्नो देशभन्दा टाढा विदेशी भूमिमा बस्‍ने व्यक्तिहरूको रूपमा बताउँछन् । वैकल्पिक अनुवादः “तिमीहरूको साँचो घरबाट टाढा बस्दाखेरीको समयलाई प्रयोग गर” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:18	q4pc		rc://*/ta/man/translate/figs-activepassive	ἐλυτρώθητε	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “परमेश्‍वरले तिमीहरूलाई छुटकारा दिनुभएको छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:19	s4jd		rc://*/ta/man/translate/figs-metonymy	τιμίῳ αἵματι & Χριστοῦ	1	यहाँ “रगत”ले क्रुसमा भएको ख्रीष्‍टको मृत्युलाई जनाउँछ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:19	gk6a		rc://*/ta/man/translate/figs-simile	ὡς ἀμνοῦ ἀμώμου καὶ ἀσπίλου	1	परमेश्‍वरले मानिसहरूका पाप क्षमा गर्नुभएको होस् भनेर येशू बलिदानको रूपमा मर्नुभयो । वैकल्पिक अनुवादः “यहूदी पूजाहारीहरूले चढाउने खोट वा दागरहित थुमा जस्तै” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-simile]])
1:19	smu8		rc://*/ta/man/translate/figs-doublet	ἀμώμου καὶ ἀσπίλου	1	पत्रुसले ख्रीष्‍टको शुद्धतालाई जोड दिनको निम्ति एउटै कुरालाई दुईवटा फरक तरिकाले व्यक्त गर्दछन् । वैकल्‍पिक अनुवादः “असिद्ध कुराहरूले होइन” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-doublet]])
1:20	msw5		rc://*/ta/man/translate/figs-activepassive	προεγνωσμένου	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “परमेश्‍वरले ख्रीष्‍टलाई चुन्‍नुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:20	ky7a		rc://*/ta/man/translate/figs-abstractnouns	πρὸ καταβολῆς κόσμου	1	तपाईंले यसलाई क्रियापद भएको वाक्यांशसहित अनुवाद गर्न सक्‍नुहुन्छ । वैकल्पिक अनुवादः “परमेश्‍वरले संसारलाई सृष्‍टि गर्नुभन्दा अगाडि” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-abstractnouns]])
1:20	dkk2		rc://*/ta/man/translate/figs-activepassive	φανερωθέντος & δι’ ὑμᾶς	1	यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “परमेश्‍वरले उहाँलाई तिमीहरूकहाँ प्रकट गर्नुभएको छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:20	u7e3		rc://*/ta/man/translate/figs-metaphor	φανερωθέντος & δι’ ὑμᾶς	1	पत्रुसले भन्‍ने खोजेको उनका पाठकहरूले वास्तवमै ख्रीष्‍टलाई देखे भन्‍ने होइन, तर तिनीहरूले उहाँको बारेमा भएको सत्यता सिके भन्‍ने हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:21	lt5u			τὸν ἐγείραντα αὐτὸν ἐκ νεκρῶν	1	यहाँ कसैलाई बिउँताउनु भनेको मरिगएको कसैलाई पुनः जीवित हुने तुल्याउने कुरालाई जनाउने अलङ्कार हो । वैकल्‍पिक अनुवादः “जसले उहाँलाई पुनः जीवित हुने तुल्याउनुभयो ताकि उहाँ अरू बढी मृतकहरूको माझमा हुनुभएको नहोस्”
1:21	f7mn		rc://*/ta/man/translate/figs-abstractnouns	καὶ δόξαν αὐτῷ δόντα	1	“र उहाँलाई महिमित पार्नुभयो” वा “र उहाँ महिमित हुनुहुन्‍छ भनी दर्साउनुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-abstractnouns]])
1:22	luj3		rc://*/ta/man/translate/figs-synecdoche	τὰς ψυχὰς ὑμῶν ἡγνικότες	1	यहाँ “प्राण” शब्दले सिङ्गो व्यक्तिलाई जनाउँछ । वैकल्‍पिक अनुवादः “तिमीहरूले आफैँलाई शुद्ध बनायौ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-synecdoche]])
