Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:7	mht8		rc://*/ta/man/translate/figs-metaphor	μαρτυρήσῃ περὶ τοῦ φωτός	1	यहाँ “ज्योति” भनेको येशूमा परमेश्‍वरको प्रकाशको निम्ति अलङ्कार हो । वैकल्पिक अनुवादः “येशू कसरी परमेश्‍वरको साँचो प्रकाश झैँ हुनुहुन्छ भन्‍ने देखाउन” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:9	xe1z		rc://*/ta/man/translate/figs-metaphor	τὸ φῶς τὸ ἀληθινὸν	1	यहाँ ज्योति एउटा अलङ्कार हो जसले येशूलाई परमेश्‍वरको बारेमा भएको सत्यतालाई प्रकट गर्ने व्यक्ति र उहाँ आफैँ त्यो सत्य हुनुहुन्छ भनेर प्रतिनिधित्व गर्ने काम गर्छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:10	b93e			ἐν τῷ κόσμῳ ἦν, καὶ ὁ κόσμος δι’ αὐτοῦ ἐγένετο, καὶ ὁ κόσμος αὐτὸν οὐκ ἔγνω	1	“उहाँ संसारमा हुनुहुन्थ्यो र परमेश्‍वरले सबै थोक उहाँद्वारा बनाउनुभयो तापनि मानिसहरूले उहाँलाई चिनेनन्”
1:10	ke5s		rc://*/ta/man/translate/figs-metonymy	ὁ κόσμος αὐτὸν οὐκ ἔγνω	1	“संसार” संसारमा बस्‍ने सबै मानिसहरूको अर्थ दिने एक प्रतिस्थापन शब्द हो । वैकल्पिक अनवादः “उहाँ वास्तवमा को हुनुहुन्थ्यो भनेर मानिसहरूलाई थाहा थिएन” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:11	jr6d			εἰς τὰ ἴδια ἦλθεν, καὶ οἱ ἴδιοι αὐτὸν οὐ παρέλαβον	1	“उहाँ आफ्नै सङ्गी गाउँलेहरूकहाँ आउनुभयो, र उहाँका आफ्नै सङ्गी गाउँलेहरूले पनि उहाँलाई चिनेनन्”
1:11	va1w			αὐτὸν & παρέλαβον	1	“उहाँलाई स्‍वीकार गर्नु ।” कसैलाई ग्रहण गर्नु भनेको उससँग सम्बन्ध निर्माण गर्ने आशामा उसलाई स्वागत गर्नु र आदरसाथ व्यवहार गर्नु हो ।
1:12	jp3y		rc://*/ta/man/translate/figs-metonymy	πιστεύουσιν εἰς τὸ ὄνομα αὐτοῦ	1	“नाउँ” शब्द यहाँ येशूको पहिचानको र उहाँको बारेमा सबै थोकको अर्थ दिने प्रतिस्थापकीय शब्द हो । वैकल्पिक अनुवादः “उहाँमा विश्‍वास गरे” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:12	x4f9			ἔδωκεν & ἐξουσίαν	1	“उहाँले तिनीहरूलाई अधिकार दिनुभयो” वा “उहाँले तिनीहरूका लागि यो सम्भव बनाउनुभयो”
1:12	uc6e		rc://*/ta/man/translate/figs-metaphor	τέκνα Θεοῦ	1	“सन्तानहरू” शब्दचाहिँ बाबु र छोराछोरीहरूको जस्तो परमेश्‍वरसँग हाम्रो सम्बन्धको प्रतिनिधित्व गर्ने एउटा अलङ्कार हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:14	ft2l			ὁ λόγος	1	यसले येशूलाई जनाउँछ । यदि सम्भव हुन्छ भने “वचन” भनेर अनुवाद गर्नुहोस् । यदि तपाईंको भाषामा “वचन” स्‍त्रीवाचक हो भने, “जसलाई वचन भनिन्छ” भनेर अनुवाद गर्न सकिन्छ । तपाईंले यसलाई [यूहन्‍ना १:१](../01/01.md) मा कसरी अनुवाद गर्नुभयो, सो हेर्नुहोस् ।
1:14	x1ae		rc://*/ta/man/translate/figs-synecdoche	σὰρξ ἐγένετο	1	यहाँ “देह”ले “व्यक्ति” वा “मानव”लाई प्रतिनिधित्व गर्छ । “मानिस हुनुभयो” वा “मानव हुनुभयो” वैकल्‍पिक अनुवादः “मानव हुनुभयो” वा “मानव प्राणी हुनुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-synecdoche]])
1:14	wa23			μονογενοῦς παρὰ πατρός	1	“एक मात्र” भन्‍ने पदावलीको अर्थ उहाँ अद्वितीय हुनुहुन्छ र उहाँ जस्तो अरू कोही छैन भन्‍ने हुन्छ । “जो पिताबाट आउनुभयो” भन्‍ने पदावलीको अर्थ उहाँ पिताको सन्तान हुनुहुन्छ भन्‍ने हुन्छ । वैकल्‍पिक अनुवादः “पिताको अद्वितीय छोरा” वा “पिताको एक मात्र छोरा”
1:14	b5t5		rc://*/ta/man/translate/guidelines-sonofgodprinciples	πατρός	1	यो परमेश्‍वको निम्ति महत्त्वपूर्ण उपाधि हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/guidelines-sonofgodprinciples]])
1:14	tg4m			πλήρης χάριτος	1	“हामीप्रति दयाको कार्यहरूले भरीपूर्ण जसको लागि हामी योग्य छैनौँ”
1:15	k7rm			ὁ ὀπίσω μου ἐρχόμενος	1	यूहन्‍नाले येशूको बारेमा बताउँदैछन् । “मपछि आउनुहुन्छ” भन्‍ने वाक्यांशको तात्पर्य हो कि यूहन्‍नाको सेवकाइ अगि नै सुरु भइसकेको छ र येशूको सेवकाइ यूहन्‍नाको पछाडि, पछि सुरु हुनेछ ।
1:15	q75h			ἔμπροσθέν μου γέγονεν	1	“मभन्दा अझ महान् हुनुहुन्छ” वा “मसँग भएकोभन्दा बढी अधिकार छ”
1:15	lrd7			ὅτι πρῶτός μου ἦν	1	येशू मानवका वर्षहरूले ठूलो हुनुभएकोले मात्र यूहन्‍नाभन्दा महत्त्वपूर्ण हुनुभएको हो भन्‍ने भाव दिने तरिकाले अनुवाद नहोस् भन्‍नेमा होसियार हुनुहोस् । येशू सदा जीवित हुनुभएका पुत्र परमेश्‍वर हुनुभएकोले यूहन्‍नाभन्दा बढी महान् र महत्त्वपूर्ण हुनुहुन्छ ।
1:16	p3zg			τοῦ πληρώματος	1	यसले अन्त्य नै नहुने परमेश्‍वरको अनुग्रहलाई जनाउँछ ।
1:16	b9r1			χάριν ἀντὶ χάριτος	1	“आशिष्‌माथि आशिष्”
1:18	h5cq		rc://*/ta/man/translate/guidelines-sonofgodprinciples	Πατρὸς	1	यो परमेश्‍वको निम्ति महत्त्वपूर्ण उपाधि हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/guidelines-sonofgodprinciples]])
1:19	e1dz		rc://*/ta/man/translate/figs-synecdoche	ἀπέστειλαν οἱ Ἰουδαῖοι ἐξ Ἱεροσολύμων	1	यहाँ “यहूदी” शब्दले “यहूदी अगुवाहरू” को प्रतिनिधित्व गर्छ । वैकल्पिक अनुवादः “यहूदी अगुवाहरूले यरूशलेमबाट ... उहाँकहाँ पठाए” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-synecdoche]])
1:20	b7zz			ὡμολόγησεν καὶ οὐκ ἠρνήσατο, καὶ ὡμολόγησεν	1	पहिलो वाक्यांशले सकारात्मक भनाइहरूमा भनेको कुरालाई नै दोस्रो वाक्यांशले नकारात्मक भनाइहरूमा भन्छ । यसले यूहन्‍नाले सत्य भन्दै थिए भन्‍ने कुरालाई जोड दिन्छ र कडासँग बताइरहेका थिए कि उनी ख्रीष्‍ट थिएनन् । तपाईंको भाषाको यसो गर्ने फरक तरिका हुन सक्छ ।
1:21	iv9d			τί οὖν? σὺ	1	“यदि तिमी मसिह होइनौ भने, कुरा के हो त ?” वा “त्यसो भए के भइरहेछ त ?” वा “त्यसो भए तिमीले के गरिरहेका छौ त ?”
1:22	t8ib			जोड्ने कथनः	0	यूहन्‍ना पूजाहारीहरू र लेवीहरूसँग निरन्तर कुरा गर्छन् ।
1:22	sa3t			εἶπαν & αὐτῷ	1	“पूजाहारीहरू र लेवीहरूले यूहन्‍नालाई भने”
1:22	x8wz		rc://*/ta/man/translate/figs-exclusive	δῶμεν & ἡμᾶς	1	पूजाहारीहरू र लेवीहरू, यूहन्‍ना होइनन् (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-exclusive]])
1:23	a732			ἔφη	1	“यूहन्‍नाले भने”
1:23	baa5		rc://*/ta/man/translate/figs-metonymy	ἐγὼ φωνὴ βοῶντος ἐν τῇ ἐρήμῳ	1	यूहन्‍नाले बताइरहेका छन् कि यशैयाको अगमवाणी उनकै बारेमा हो । “आवाज” शब्दले यहाँ त्यो एउटा व्यक्तिलाई जनाउँछ जो उजाडस्थानमा कराइरहेको छ । वैकल्‍पिक अनुवादः “उजाडस्थानमा बोलाइरहने म नै हुँ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:23	iry1		rc://*/ta/man/translate/figs-metaphor	εὐθύνατε τὴν ὁδὸν Κυρίου	1	यहाँ “बाटो” शब्दलाई अलङ्कारको रूपमा प्रयोग गरिएको छ । वैकल्पिक अनुवादः “महत्त्वपूर्ण व्यक्तिले प्रयोग गर्नलाई मानिसहरूले बाटो तयार पारे झैँ गरी प्रभुको आगमनको निम्ति आफैँलाई तयार पार” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:24	bk96		rc://*/ta/man/translate/writing-background	καὶ ἀπεσταλμένοι ἦσαν ἐκ τῶν Φαρισαίων	1	यो यूहन्‍नालाई प्रश्‍न गर्नेहरूको पृष्‍ठभूमि जानकारी हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/writing-background]])
1:26	r4ty		rc://*/ta/man/translate/writing-background	सामान्य जानकारीः	0	पद २८ ले हामीलाई कथाको परिवेशको बारेमा पृष्‍ठभूमि जानकारी बताउँछ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/writing-background]])
1:27	x2ki		rc://*/ta/man/translate/figs-explicit	ὀπίσω μου ἐρχόμενος	1	उहाँ आउनुभएपछि उहाँले के गर्नुहुनेछ भन्‍ने कुरालाई स्‍पष्‍ट बनाउन तपाईंलाई आवश्‍यक हुनसक्छ । वैकल्पिक अनुवादः “म गएपछि उहाँले तपार्इंहरूलाई सिकाउनुहुनेछ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:27	y7v5		rc://*/ta/man/translate/figs-metaphor	μου & οὗ οὐκ εἰμὶ ἐγὼ ἄξιος, ἵνα λύσω αὐτοῦ τὸν ἱμάντα τοῦ ὑποδήματος	1	जुत्ताको फित्ता खोल्‍ने काम दास वा नोकरको काम थियो । यी शब्दहरू एक नोकरको सबैभन्दा मन नपर्ने कामको लागि एउटा अलङ्कार हो । वैकल्‍पिक अनुवादः “ ... म ... , जसको म सबैभन्दा मन नपर्दो किसिमले पनि सेवा गर्न योग्‍यको छैन” वा “ ... म ... । म उहाँको जुत्ताको फित्ता खोल्‍न पनि लायकको छैन” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:29	j397		rc://*/ta/man/translate/figs-metaphor	Ἀμνὸς τοῦ Θεοῦ	1	यो परमेश्‍वरको सिद्ध बलिदानलाई दर्शाउने अलङ्कार हो । यसलाई “परमेश्‍वरका थुमा” भनिन्छ, किनभने उहाँ मानिसहरूका पापहरूका लागि मूल्य चुकाउन बलिदान हुनुभयो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:29	rg4n		rc://*/ta/man/translate/figs-metonymy	κόσμου	1	“संसार” शब्द प्रतिस्थापकीय शब्द हो, र यसले संसारका मानिसहरूलाई जनाउँछ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]])
1:30	x393			ὀπίσω μου ἔρχεται ἀνὴρ, ὃς ἔμπροσθέν μου γέγονεν, ὅτι πρῶτός μου ἦν.	1	तपार्इंले यसलाई [यूहन्‍ना १:१५](../01/15.md) मा कसरी अनुवाद गर्नुभएको छ, सो हेर्नुहोस् ।
1:32	mcc7			καταβαῖνον	1	“तल आइरहनुभएको”
