Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:3	peh5		rc://*/ta/man/translate/figs-metaphor	ἑτοιμάσατε τὴν ὁδὸν Κυρίου	1	“बाटोलाई परमप्रभुको लागि तयार पार ।” यसो गर्नुले परमप्रभु आउनुहुँदा उहाँको सन्देश सुन्‍नलाई तयार रहने कुरालाई प्रतिनिधित्व गर्छ । मानिसहरूले आफ्‍ना पापहरूको पश्‍चात्ताप गरेर यो गर्छन् । वैकल्‍पिक अनुवादः “परमप्रभु आउनुहुँदा उहाँको सन्देश सुन्‍नलाई तयार गर” वा “पश्‍चात्ताप गर र परमप्रभु आउनुहुनको लागि तयार होऊ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]] अनि [[rc://ne/ta/man/translate/figs-explicit]])
1:4	j798			सामान्य जानकारीः	0	यी पदहरूमा “तिनी”, “तिनलाई” र “तिनको” शब्दहरूले यूहन्‍नालाई जनाउँछन् ।
1:4	yg66			ἐγένετο Ἰωάννης	1	तपार्इंको पाठकले अघिल्‍लो पदमा यशैयाले भनेको सन्देशवाहक यूहन्‍ना नै हुन् भनेर बुझेको होस् ।
1:5	u9yg		rc://*/ta/man/translate/figs-metaphor	πᾶσα ἡ Ἰουδαία χώρα καὶ οἱ Ἱεροσολυμεῖται πάντες	1	“पूरै इलाका” भन्‍ने शब्दहरू त्यस इलाकामा बस्‍ने मानिसहरूलाई जनाउने अलङ्कार हो र सामान्यकरण गरिएको हो जसले मानिसहरूको ठूलो सङ्ख्यालाई जनाउँछ, तर प्रत्येक व्यक्तिलाई होइन । वैकल्पिक अनुवादः “यहूदिया र यरूशलेमबाटका धेरै मानिसहरू” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]] अनि [[rc://ne/ta/man/translate/figs-hyperbole]])
1:5	h8h7		rc://*/ta/man/translate/figs-activepassive	ἐβαπτίζοντο ὑπ’ αὐτοῦ ἐν τῷ Ἰορδάνῃ ποταμῷ, ἐξομολογούμενοι τὰς ἁμαρτίας αὐτῶν	1	तिनीहरूले यी कुराहरू एकै समयमा गरे । मानिसहरूलाई बप्‍तिस्मा दिइयो किनभने तिनीहरूले आफ्‍ना पापहरूको पश्‍चात्ताप गरे । वैकल्पिक अनुवादः “जब तिनीहरूले आ-आफ्ना पाप स्वीकार गरे, यूहन्‍नाले तिनीहरूलाई यर्दन नदीमा बप्‍तिस्मा दिए” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:7	l7jd			ἐκήρυσσεν	1	“यूहन्‍नाले घोषणा गरे”
1:7	g8fw		rc://*/ta/man/translate/figs-metaphor	οὗ οὐκ εἰμὶ ἱκανὸς, κύψας λῦσαι τὸν ἱμάντα τῶν ὑποδημάτων αὐτοῦ	1	यूहन्‍नाले येशू कति महान् हुनुहुन्छ भनी देखाउन आफैँलाई नोकरसँग तुलना गरिरहेका छन् । वैकल्पिक अनुवादः “म उहाँका जुत्ताहरू फुकाल्ने जस्ता तुच्‍छ काम गर्न पनि योग्यको छैन” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:7	q5m4			τὸν ἱμάντα τῶν ὑποδημάτων αὐτοῦ	1	त्यस बेला जब येशू पृथ्‍वीमा हुनुहुन्थ्यो, मानिसहरूले प्राय छालाले बनेको चप्‍पललाई छालाकै फित्ताले खुट्टामा बाँधेर लगाउँथे ।
1:7	iz8v			κύψας	1	“झुक्‍न”
1:8	e4qi		rc://*/ta/man/translate/figs-metaphor	αὐτὸς δὲ βαπτίσει ὑμᾶς ἐν Πνεύματι Ἁγίῳ	1	यस अलङ्कारले यूहन्‍नाको पानीको बप्‍तिस्मालाई पवित्र आत्माको भावी बप्‍तिस्मासँग तुलना गर्छ । यसको अर्थ हुन्छ कि यूहन्‍नाको बप्‍तिस्माले मानिसहरूलाई तिनीहरूको पापहरूबाट साङ्केतिक रूपमा मात्र शुद्ध पार्छ । पवित्र आत्माको बप्‍तिस्माले मानिसहरूलाई तिनीहरूका पापहरूबाट साँचो रूपमा शुद्ध पार्नेछ । यदि सम्भव हुन्छ भने, दुईको बीचमा भएको तुलनालाई कायम राख्‍नलाई यहाँ “बप्‍तिस्मा दिनु”को लागि उही शब्दलाई प्रयोग गर्नुहोस् जुन तपाईंले यूहन्‍नाको बप्‍तिस्माको लागि प्रयोग गर्नुभयो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:9	u65k		rc://*/ta/man/translate/writing-newevent	ἐγένετο ἐν ἐκείναις ταῖς ἡμέραις	1	यसले कथावर्णनमा एउटा नयाँ घटनाको सुरुवातलाई अङ्कित गर्छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/writing-newevent]])
1:9	gi39		rc://*/ta/man/translate/figs-activepassive	ἐβαπτίσθη & ὑπὸ Ἰωάννου	1	यसलाई कर्तृवाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “यूहन्‍नाले उहाँलाई बप्‍तिस्मा दिए” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:10	m5f6		rc://*/ta/man/translate/figs-simile	τὸ Πνεῦμα ὡς περιστερὰν καταβαῖνον ἐπ’ αὐτόν	1	सम्भावित अर्थहरू हुन्ः १) यो एउटा उपमा हो, र आत्मा आकाशबाट चरा जमिनतिर आए जस्तै गरी येशूमाथि ओर्लनुभयो वा २) आत्मा येशूमाथि ओर्लदै गर्नुहुँदा साँच्‍चै ढुकुर जस्तै नै देखिनुभयो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-simile]])
1:11	e6ke		rc://*/ta/man/translate/figs-metonymy	φωνὴ ἐγένετο ἐκ τῶν οὐρανῶν	1	यसले परमेश्‍वरले बोलिरहनुभएको कुरालाई प्रतिनिधित्व गर्छ । कहिलेकाहीँ मानिसहरूले परमेश्‍वरलाई प्रत्यक्ष रूपमा जनाउने काम गर्दैनन् किनभने तिनीहरूले उहाँलाई आदर गर्छन् । वैकल्‍पिक अनुवादः “परमेश्‍वर स्वर्गबाट बोल्नुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metonymy]] अनि [[rc://ne/ta/man/translate/figs-euphemism]])
1:11	s6f4		rc://*/ta/man/translate/guidelines-sonofgodprinciples	ὁ Υἱός & ὁ ἀγαπητός	1	यो येशूको निम्ति एउटा महत्त्वपूर्ण नाउँ हो । पिताले येशूको निम्ति भएको आफ्‍नो अनन्‍त प्रेमको कारण उहाँलाई आफ्‍नो “प्रिय पुत्र” भन्‍नुहुन्छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/guidelines-sonofgodprinciples]])
1:12	yv6v			जोड्ने कथनः	0	येशू उहाँको बप्‍तिस्मापछि चालिस दिनसम्‍म उजाडस्थानमा बस्‍नुहुन्छ, अनि गालीलमा सिकाउन र उहाँका चेलाहरूलाई बोलाउन जानुहुन्छ ।
1:12	gp1e			αὐτὸν ἐκβάλλει	1	“येशूलाई जनालाई कर लगाउनुभयो”
1:13	w3ct			ἦν ἐν τῇ ἐρήμῳ	1	“उहाँ उजाडस्थानमा बस्‍नुभयो”
1:13	k45w		rc://*/ta/man/translate/translate-numbers	τεσσεράκοντα ἡμέρας	1	“४० दिन” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-numbers]])
1:13	siu3			ἦν μετὰ	1	“उहाँ ... को माझमा रहनुभयो”
1:14	q12s		rc://*/ta/man/translate/figs-activepassive	μετὰ & τὸ παραδοθῆναι τὸν Ἰωάννην	1	“यूहन्‍नालाई झ्यालखानामा राखिएपछि ।” यसलाई कर्तृ वाच्यमा व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “तिनीहरूले यूहन्‍नालाई गिरफ्तार गरेपछि” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-activepassive]])
1:14	ns6b			κηρύσσων τὸ εὐαγγέλιον	1	“धेरै मानिसहरूलाई खुशीको खबर भन्दै”
1:15	i9a9			πεπλήρωται ὁ καιρὸς	1	“समय अब यही हो”
1:15	bs8j			ἤγγικεν ἡ Βασιλεία τοῦ Θεοῦ	1	“परमेश्‍वरले उहाँका मानिसहरूमाथि शासन गर्न थालनी गर्ने समय लगभग भइसकेको छ”
1:16	wl35			εἶδεν Σίμωνα καὶ Ἀνδρέαν	1	“येशूले सिमोन र अन्द्रियासलाई देख्‍नुभयो”
1:16	z3j9		rc://*/ta/man/translate/figs-explicit	ἀμφιβάλλοντας ἐν τῇ θαλάσσῃ	1	यस भनाइको पूर्ण अर्थलाई प्रस्ट पार्न सकिन्छ । वैकल्पिक अनुवादः “माछा मार्न पानीमा जाल हान्दै” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:17	zui3			δεῦτε ὀπίσω μου	1	“मलाई पछ्याओ” वा “मसँगै आओ”
1:17	mlc6		rc://*/ta/man/translate/figs-metaphor	ποιήσω ὑμᾶς γενέσθαι ἁλιεῖς ἀνθρώπων	1	यस अलङ्कारको अर्थ हुन्छ कि पत्रुस र अन्द्रियासले मानिसहरूलाई परमेश्‍वरको साँचो सन्देश सिकाउनेछन्, ताकि अरूहरूले पनि येशूलाई पछ्याऊन् । वैकल्पिक अनुवादः “तिमीहरूले माछा बटुलेको जस्तै गरी मेरो लागि मानिसहरू बटुल्‍नलाई म तिमीहरूलाई सिकाउनेछु” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:19	g41w		rc://*/ta/man/translate/figs-explicit	ἐν τῷ πλοίῳ	1	यो डुङ्गा याकूब र यूहन्‍नाको थियो भनी अनुमान गर्न सकिन्छ । वैकल्पिक अनुवादः “तिनीहरूको डुङ्गामा” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:19	xl2m			καταρτίζοντας τὰ δίκτυα	1	“जालहरू मर्मत गर्दै”
1:20	zjz5		rc://*/ta/man/translate/figs-explicit	ἐκάλεσεν αὐτούς	1	येशूले याकूब र यूहन्‍नालाई किन बोलाउनुभयो भनी स्पष्‍ट पार्नु उपयुक्त हुन्छ । वैकल्पिक अनुवादः “तिनीहरूलाई उहाँसँग आउन बोलाउनुभयो” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-explicit]])
1:20	jd8i			τῶν μισθωτῶν	1	“तिनीहरूका निम्ति काम गर्ने नोकरहरू”
1:20	b2ci			ἀπῆλθον ὀπίσω αὐτοῦ	1	याकूब र यूहन्‍ना येशूसँगै गए ।
1:21	ee4j			जोड्ने कथनः	0	विश्रामको दिनमा येशूले कफर्नहुमको सहरमा भएको सभाघरमा सिकाउनुहुन्छ । उहाँले एउटा मानिसबाट भूत निकाल्नुभएर गालील वरिपरिका सबै नजिकैका क्षेत्रहरूमा भएका मानिसहरूलाई चकित बनाउनुहुन्छ ।
1:21	d4mr			εἰσπορεύονται εἰς Καφαρναούμ	1	“कफर्नहुममा आइपुग्‍नुभयो”
1:22	bsc9		rc://*/ta/man/translate/figs-ellipsis	ἦν γὰρ διδάσκων αὐτοὺς ὡς ἐξουσίαν ἔχων, καὶ οὐχ ὡς οἱ γραμματεῖς	1	“अधिकार भएको कोही व्यक्ति” र “शास्‍त्रीहरू”को बारेमा कुरा गर्दा “सिकाउनु”को अवधारणालाई प्रस्‍ट हुने गरेर व्यक्त गर्न सकिन्छ । वैकल्पिक अनुवादः “किनकि उहाँले तिनीहरूलाई अधिकार भएको व्यक्तिले जस्तो गरी सिकाइरहनुभएको थियो, शास्‍त्रीहरूले सिकाउने जस्तो गरी होइन” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-ellipsis]])
