Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:6	z3g5		rc://*/ta/man/translate/figs-hyperbole	ἐν παντὶ τῷ κόσμῳ	1	यो तिनीहरूलाई थाहा भएको संसारको भागलाई जनाउँदै गरिएको सामान्यकरण हो । वैकल्पिक अनुवादः “संसारभर” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-hyperbole]])
1:6	ait7			τὴν χάριν τοῦ Θεοῦ ἐν ἀληθείᾳ	1	“परमेश्‍वरको साँचो अनुग्रह”
1:7	f8t1		rc://*/ta/man/translate/figs-exclusive	ἡμῶν & ἡμῶν	1	“हाम्रा” शब्दले कलस्सीहरूलाई समावेश गर्दैन । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-exclusive]])
1:7	mjv5			ἐμάθετε ἀπὸ Ἐπαφρᾶ, τοῦ ἀγαπητοῦ συνδούλου ἡμῶν, ὅς	1	“यो ठ्याक्‍कै त्यही हो जुन तिमीहरूले इपाफ्रासबाट सिक्‍यौ, जो हाम्रा प्रिय सङ्गी सेवक हुन् र जो” वा “यो हाम्रा प्रिय सङ्गी सेवक, इपाफ्रासले तिमीहरूलाई सिकाएको जस्तै ठ्याक्‍कै हो । उनी”
1:7	q8gt			Ἐπαφρᾶ, τοῦ ἀγαπητοῦ συνδούλου ἡμῶν, ὅς ἐστιν πιστὸς ὑπὲρ ἡμῶν διάκονος τοῦ Χριστοῦ	1	यहाँ “हाम्रा पक्षमा” भन्‍ने कुराको अर्थ यो हो कि इपाफ्रासले ख्रीष्‍टको लागि त्यो काम गरिरहेका थिए जुन पावल झ्यालखानामा नभएका भए उनी आफैँले गर्ने थिए ।
1:7	pz3h		rc://*/ta/man/translate/translate-names	Ἐπαφρᾶ	1	ती मानिस जसले कलस्सेमा भएका मानिसहरूलाई सुसमाचार प्रचार गरे (हेर्नुहोस्ः [[rc://ne/ta/man/translate/translate-names]])
1:8	k2k9		rc://*/ta/man/translate/figs-exclusive	ἡμῖν	1	“हाम्रा” शब्दले कलस्सीहरूलाई समावेश गर्दैन । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-exclusive]])
1:8	e7ez		rc://*/ta/man/translate/figs-metaphor	τὴν ὑμῶν ἀγάπην ἐν Πνεύματι	1	पावल पवित्र आत्माको विषयमा उहाँ कुनै स्थान हुनुभए झैँ गरी बताउँछन् जुन स्थानमा विश्‍वासीहरू रहेका थिए । वैकल्पिक अनुवादः “विश्‍वासीहरूलाई प्रेम गर्न पवित्र आत्माले कसरी तिमीहरूलाई सक्षम पार्नुभएको छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:9	iyq4			जोड्ने कथनः	0	किनभने अरूहरूलाई प्रेम गर्न आत्माले तिनीहरूलाई सक्षम बनाउनुभएको छ, पावल तिनीहरूको लागि प्रार्थना गर्छन् र तिनीहरूको लागि उनले कसरी प्रार्थना गर्छन् भनेर यहाँ तिनीहरूलाई बताउँछन् ।
1:9	s83e			διὰ τοῦτο	1	“किनभने पवित्र आत्माले अरू विश्‍वासीहरूलाई प्रेम गर्न तिमीहरूलाई सक्षम बनाउनुभएको छ”
1:9	f2xd		rc://*/ta/man/translate/figs-exclusive	ἡμεῖς & ἠκούσαμεν & καὶ αἰτούμενοι	1	“हामी” शब्दले कलस्सीहरूलाई समावेश गर्दैन । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-exclusive]])
1:9	u7zh			ἀφ’ ἧς ἡμέρας ἠκούσαμεν	1	“इपाफ्रासले हामीहरूलाई यी कुराहरू भनेको दिनदेखि”
1:9	w2a7		rc://*/ta/man/translate/figs-metaphor	ἵνα πληρωθῆτε τὴν ἐπίγνωσιν τοῦ θελήματος αὐτοῦ	1	पावलले कलस्सी विश्‍वासीहरूको विषयमा तिनीहरू भाँडाहरू भए झैँ गरी बताउँछन् । वैकल्पिक अनुवादः “कि तिमीहरूले जान्‍नुपर्ने कुराहरूले परमेश्‍वरले तिमीहरूलाई भर्नुभएको होस् ताकि तिमीहरूले उहाँको इच्छा गर्न सक” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:9	mzz8			ἐν πάσῃ σοφίᾳ καὶ συνέσει πνευματικῇ	1	“ ... , ताकि पवित्र आत्माले तिमीहरूलाई बुद्धिमान् बनाउनुभएको होस् र तिमीहरूले के गरेको परमेश्‍वरले चाहनुहुन्छ भनेर बुझ्‍नलाई सक्षम बनाउनुभएको होस्”
1:10	cz4a		rc://*/ta/man/translate/figs-exclusive	περιπατῆσαι	1	“हामी” शब्दले कलस्सीहरूलाई समावेश गर्दैन । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-exclusive]])
1:10	m4hf		rc://*/ta/man/translate/figs-metaphor	περιπατῆσαι ἀξίως τοῦ Κυρίου	1	यहाँ “हिँडाइ”ले जीवनको आचरणलाई अङ्कित गर्छ । वैकल्पिक अनुवादः “कि तिमीहरू त्यसरी जिउन सक जसरी जिएको परमेश्‍वरले अपेक्षा गर्नुहुन्छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:10	vv4g			εἰς πᾶσαν ἀρεσκείαν	1	“प्रभुलाई खुशी बनाउने तरिकाहरूमा”
1:10	vfp3		rc://*/ta/man/translate/figs-metaphor	καρποφοροῦντες	1	पावलले कलस्सी विश्‍वासीहरूको विषयमा तिनीहरू रूखहरू वा बिरुवाहरू भए झैँ गरेर बताइरहेका छन् । जसरी बिरुवा हुर्कन्छ र फल फलाउँछ, त्यसै गरेर विश्‍वासीहरूले पनि परमेश्‍वरलाई झन् धेरै मात्रामा परमेश्‍वरलाई चिन्दै गर्नुपर्छ र असल कामहरू गर्दै रहनुपर्छ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:11	gxv6		rc://*/ta/man/translate/figs-exclusive	δυναμούμενοι	1	“हामी” शब्दले पावल र तिमोथीलाई जनाउँछ, तर कलस्सीहरूलाई होइन । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-exclusive]])
1:11	mzf2		rc://*/ta/man/translate/figs-metaphor	εἰς πᾶσαν ὑπομονὴν καὶ μακροθυμίαν	1	पावलले कलस्‍सी विश्‍वासीहरूको विषयमा यसरी बताउँछन् कि मानौँ परमेश्‍वरले तिनीहरूलाई सहनशीलता र धैर्यताको स्थानमा सार्नुहुनेछ । वास्तवमा चाहिँ, उनले प्रार्थना गरिरहेका छन् कि तिनीहरूले परमेश्‍वरमा भरोसा गर्न कहिल्यै छोड्ने छैनन् र तिनीहरूले उहाँलाई सम्‍मान गर्दै गर्दा तिनीहरू पूर्ण रूपमा धीरजी हुनेछन् । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:12	t5lw			ἱκανώσαντι ὑμᾶς εἰς τὴν μερίδα	1	“तिमीहरूलाई उत्तराधिकारी हुनलाई अनुमति दिनुभएको छ”
1:12	lt2q			ἱκανώσαντι ὑμᾶς	1	यहाँ पावलले उनका पाठकहरू परमेश्‍वरका आशिष्‌हरूका प्रापकहरू भएका कुरामा ध्यानकेन्द्रित गर्दैछन् । तर उनको अर्थ यो होइन कि ती आशिष्‌हरूमा उनको आफ्‍नै चाहिँ केही भाग छैन ।
1:12	r2zw		rc://*/ta/man/translate/figs-metaphor	τοῦ κλήρου	1	परमेश्‍वरले विश्‍वासीहरूलाई प्रतिज्ञा गर्नुभएका कुराहरू प्राप्‍त गर्ने कुराको विषयमा यसरी बताइएको छ कि मानौँ त्यो चाहिँ परिवारको सदस्यबाट सम्पत्ति र जायेजेथाको अंश पाउनु हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:12	hkf5		rc://*/ta/man/translate/figs-metaphor	ἐν τῷ φωτί	1	यो अवधारणा अर्को पदमा भएको अन्धकारको प्रभुत्वको अवधारणासँग विपरीतमा छ । वैकल्पिक अनुवादः “उहाँको उपस्थितिको महिमामा” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:13	g9d3			जोड्ने कथनः	0	पावलले ख्रीष्‍ट उत्कृष्‍ट हुनुभएका कुराहरूको विषयमा कुरा गर्छन् ।
1:13	mv87			ὃς ἐρρύσατο ἡμᾶς	1	“परमेश्‍वर पिताले ... छुटकारा दिनुभएको छ”
1:13	dw5k		rc://*/ta/man/translate/figs-metaphor	τῆς ἐξουσίας τοῦ σκότους	1	यहाँ अन्धकार चाहिँ दुष्‍टताको लागि एउटा अलङ्कार हो । वैकल्पिक अनुवादः “दुष्‍ट शक्तिहरू जसले हामीलाई नियन्‍त्रण गर्थे” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:13	zav6		rc://*/ta/man/translate/guidelines-sonofgodprinciples	τοῦ Υἱοῦ τῆς ἀγάπης αὐτοῦ	1	“पुत्र” चाहिँ येशू, परमेश्‍वरको पुत्रको लागि एउटा महत्त्वपूर्ण उपाधि हो । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/guidelines-sonofgodprinciples]])
1:14	wh6q		rc://*/ta/man/translate/figs-metaphor	ἐν ᾧ	1	पावलले धेरैपटक विश्‍वासीहरू येशू ख्रीष्‍ट“मा” वा परमेश्‍वर“मा” भएका झैँ गरेर बताउँछन् । यसलाई एउटा नयाँ वाक्यको सुरुवातको रूपमा अनुवाद गर्न सकिन्छ । वैकल्पिक अनुवादः “जसको माध्यमद्वारा” वा “उहाँको पुत्रको माध्यमद्वारा” वा “उहाँको पुत्रको कारण” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
1:14	v5d8		rc://*/ta/man/translate/figs-abstractnouns	ἔχομεν τὴν ἀπολύτρωσιν, τὴν ἄφεσιν τῶν ἁμαρτιῶν	1	नामपद शब्दहरू “उद्धार” र “क्षमा”लाई क्रियापदहरूको रूपमा अनुवाद गर्न सकिन्छ । वैकल्पिक अनुवादः “हामीले उद्धार पाएका छौँ; हाम्रा पापहरू क्षमा भएका छन्” वा “परमेश्‍वरले हाम्रो उद्धार गर्नुहुन्छ; उहाँले हाम्रा पापहरू क्षमा गर्नुहुन्छ” (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-abstractnouns]])
1:15	j5u9		rc://*/ta/man/translate/figs-metaphor	ὅς ἐστιν εἰκὼν τοῦ Θεοῦ τοῦ ἀοράτου	1	“उहाँको पुत्र अदृश्य परमेश्‍वरको प्रतिरूप हुनुहुन्छ ।” यहाँ “प्रतिरूप”को अर्थ केही दृश्य कुराको प्रतिनिधित्व गर्ने कुरा होइन । बरु, “प्रतिरूप”को अर्थ यहाँ यो हो कि पुत्रलाई जानेर हामी पिता कस्तो हुनुहुन्छ भनेर थाहा गर्छौँ । (हेर्नुहोस्ः [[rc://ne/ta/man/translate/figs-metaphor]])
