Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:3	j5ka			לְ⁠רֵ֨יחַ֙	1	The Hebrew word which the ULT translates as **As for** could: (1) indicate reference, in which case it should be translated with an equivalent phrase or as the ULT translates it. Alternate translation: [In reference to the scent of]; (2) indicate emphasis or be making an assertion. Alternate translation: [Truly, the scent of] or [Indeed, the scent of]
1:3	si36		rc://*/ta/man/translate/figs-explicit	שְׁמָנֶ֣י⁠ךָ טוֹבִ֔ים	1	Here, **oils** refers to colognes or perfumes. The author is assuming the reader knows that pleasant-smelling spices were mixed into olive oil in order to make a pleasant-smelling perfume, which was then applied to the skin. You could include this information if that would be helpful to your readers. If men do not put pleasant-smelling things on their skin in your culture, you could say that the scent of the man being spoken of here is pleasant. Alternate translation: [your colognes—they are good] or [your scented oils—they are good] or [your skin—it is good] or [your body—it is good]
1:3	z9t3		rc://*/ta/man/translate/figs-metonymy	שֶׁ֖מֶן תּוּרַ֣ק שְׁמֶ֑⁠ךָ	1	Here, **your name** represents her beloved’s reputation. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [oil poured out is your reputation] or [your name is pleasant like good perfume is pleasant]
1:3	ijen		rc://*/ta/man/translate/figs-metaphor	שֶׁ֖מֶן תּוּרַ֣ק שְׁמֶ֑⁠ךָ	1	The woman makes a comparison between the man’s reputation (which she refers to as his **name**) and scented oil that is poured out, after which the good smell of the oil spreads as the air moves. If it would be helpful in your language, you could explain the comparison. Alternate translation: [your reputation spreads like the fragrance of scented oil spreads after it has been poured out] or [your reputation spreads like the scent of perfumed oil after it has been poured out]
1:3	pj62		rc://*/ta/man/translate/grammar-connect-logic-result	עַל־כֵּ֖ן	1	The Hebrew words translated as **Therefore** indicate that what follows is a result of what came before. Use a connector in your language that makes it clear that what follows is a result of what came before. Alternate translation: [As a result]
1:3	vo1s		rc://*/ta/man/translate/translate-unknown	עֲלָמ֥וֹת	1	Here, **marriageable women** refers to young women who are old enough to be married or who have been recently married but not yet given birth to a child. Your language may have a term for women during this stage of life that you could use here, or you could use a more general term.
1:4	gec8			מָשְׁכֵ֖⁠נִי	1	Alternate translation: [Lead me]
1:4	ty2p		rc://*/ta/man/translate/figs-exclusive	נָּר֑וּצָה	1	The word **us** refers to the young woman and the man that she is addressing, so use the inclusive form of that word if your language marks that distinction. Alternate translation: [let you and me run]
1:4	xpoe		rc://*/ta/man/translate/figs-explicit	נָּר֑וּצָה	1	Here the woman uses **run** as a poetic way of expressing her desire that she and the man she loves should quickly go away together. You could include this information if that would be helpful to your readers. Alternate translation: [let us hurry]
1:4	vpdi		rc://*/ta/man/translate/figs-metaphor	הַ⁠מֶּ֜לֶךְ	1	Here the woman is speaking affectionately of the man she loves as if he were **The king**. She is not speaking of an actual king but using the word as a term of endearment. She is still speaking of the same man that she was speaking of in [1:2–3](../01/02.md). If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [He whom I love is like a king to me and] or [He who is like a king to me]
1:4	ieqb		rc://*/ta/man/translate/figs-declarative	הֱבִיאַ֨⁠נִי הַ⁠מֶּ֜לֶךְ	1	The original language word which the ULT translates as **The king has brought me** could be describing: (1) a request or wish that the woman has. Alternate translation: [May the king bring me]; (2) an action that has already happened. Alternate translation: [The king brought me]
1:4	aoaz		rc://*/ta/man/translate/figs-go	הֱבִיאַ֨⁠נִי	1	Your language may say “taken” rather than **brought** in a context such as this. Use whichever is more natural. Alternate translation: [has taken me]
1:4	at7l		rc://*/ta/man/translate/figs-exclusive	נָגִ֤ילָה וְ⁠נִשְׂמְחָה֙ בָּ֔⁠ךְ נַזְכִּ֤ירָה דֹדֶ֨י⁠ךָ֙ מִ⁠יַּ֔יִן	1	The **us** in these two lines could be: (1 )a group of young women speaking about the man. Alternate translation: [We will be glad and rejoice in you. We will profess your love more than wine]; (2) the woman continuing to speak to the man she loves and using **us** to refer to herself. Alternate translation: [May I be glad and rejoice in you. May I profess your love more than wine]
1:4	isr6		rc://*/ta/man/translate/figs-exclusive	נָּר֑וּצָה & נָגִ֤ילָה & נַזְכִּ֤ירָה	1	The word **us** is inclusive all three times that it occurs in this verse. Use the inclusive form of this word if your language marks that distinction.
1:4	ku0t		rc://*/ta/man/translate/figs-doublet	נָגִ֤ילָה וְ⁠נִשְׂמְחָה֙	1	The terms **be glad** and **rejoice** mean similar things. The author is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [Let us greatly rejoice] or [Let us rejoice greatly]
1:4	geq4			נַזְכִּ֤ירָה	1	Alternate translation: [Let us proclaim]
1:4	rc0e			מִ⁠יַּ֔יִן	1	The phrase **more than wine** could mean: (1) that the women would profess that the man’s love was more delightful than wine. Alternate translation: [as being more delightful than wine]; (2) that the women would profess the delightfulness of the man’s love more often than they would profess the delightfulness of wine. Alternate translation: [more often than we profess wine]
1:4	pmvq		rc://*/ta/man/translate/figs-abstractnouns	דֹדֶ֨י⁠ךָ֙ מִ⁠יַּ֔יִן	1	If your language does not use an abstract noun for the idea of **love**, you could express the same idea in another way. Alternate translation: [that the way you love is better than wine] or [that the way you love me is better than wine]
1:4	so9x			מֵישָׁרִ֖ים אֲהֵבֽוּ⁠ךָ	1	Here the speaker could be: (1) the woman speaking to the man about the young women who admire him. Alternate translation: [rightly do the young women love you]; (2) the young women speaking of other women who admire the man. Alternate translation: [rightly do the other young women love you]. You may wish to indicate who the presumed speaker is here by placing a heading above this section, as modeled by the UST.
1:4	ag8r			מֵישָׁרִ֖ים אֲהֵבֽוּ⁠ךָ	1	Alternate translation: [it is right that other young women adore you] or [no wonder other young women adore you]
1:5	ez2x		rc://*/ta/man/translate/figs-explicit	שְׁחוֹרָ֤ה אֲנִי֙	1	Solomon assumes that his readers will understand that here, **I am black** means “my skin is black” or “my skin is very dark.” If it would be helpful to your readers, you could include this information. Alternate translation: [My skin is black] or [My skin is very dark]
1:5	jpj9		rc://*/ta/man/translate/grammar-connect-logic-contrast	וְֽ⁠נָאוָ֔ה	1	Here the word **but** is introducing a contrast between what was expected and what follows. In the author’s culture, it was not considered attractive for a woman to have skin darkened by the sun. Use a natural form in your language for introducing a contrast. Alternate translation: [yet lovely] or [but still lovely]
1:5	ck9k		rc://*/ta/man/translate/figs-possession	בְּנ֖וֹת יְרוּשָׁלִָ֑ם	1	The woman is using the possessive form to poetically describe where the young women (**daughters of Jerusalem**) live. The phrase refers to the young women from Jerusalem; probably the same women as the “marriageable women” in [1:3](../01/03.md) and “they” in [1:4](../01/04.md)). If your language would not use the possessive form for this, you could indicate the association between them in a way that is natural in your language. Alternate translation: [daughters from Jerusalem] or [young women from Jerusalem]
1:5	rbb3		rc://*/ta/man/translate/figs-simile	כְּ⁠אָהֳלֵ֣י קֵדָ֔ר כִּ⁠ירִיע֖וֹת שְׁלֹמֹֽה	1	The **Kedar** people group used black goat skins to make their **tents**. The woman is comparing her skin to these tents. The phrase **the curtains of Solomon** refers to the beautiful curtains in Solomon’s palace. The point of the first comparison is that the woman’s skin was **black**. The second indicates that the woman was also **lovely**. If it would be helpful in your language, you could use equivalent comparisons from your culture, or you could state that explicitly. Alternate translation: [like the dark tents of the Kedar people, like the curtains of Solomon’s palace] or [as dark as the tents of Kedar, as beautiful as the curtains in Solomon’s palace]
1:6	avcq			אַל־תִּרְא֨וּ⁠נִי֙ שֶׁ⁠אֲנִ֣י שְׁחַרְחֹ֔רֶת	1	The phrase **Do not look at me** could mean: (1) the woman does not want people to look at her with contempt. Alternate translation: [Do not look at me with contempt, that I am black] or [Do not look at me disapprovingly, that I am black]; (2) the woman does not want people to stare at her in admiration of her beauty. Alternate translation: [Do not stare at my beauty, that I am black]
1:6	gy5l		rc://*/ta/man/translate/grammar-connect-logic-result	שֶׁ⁠אֲנִ֣י	1	The word **that** indicates that what follows is a reason for what came before. Use a connector in your language that makes it clear that what follows is a reason for what came before. Alternate translation: [because I]
1:6	nqqb		rc://*/ta/man/translate/figs-explicit	שֶׁ⁠אֲנִ֣י שְׁחַרְחֹ֔רֶת	1	Solomon assumes that his readers will understand that here, **I am black** means “my skin is black” or “my skin is very dark,” as it did in [1:5](../01/05.md). If it would be helpful to your readers, you could include this information. Alternate translation: [that my skin is black] or [that my skin is very dark]
1:6	im6w		rc://*/ta/man/translate/grammar-connect-logic-result	שֶׁ⁠שֱּׁזָפַ֖תְ⁠נִי הַ⁠שָּׁ֑מֶשׁ	1	The word **that** indicates that what follows is a reason for what came before. Use a connector in your language that makes it clear that what follows is a reason for what came before. Alternate translation: [because the sun scorched me]
1:6	thz7		rc://*/ta/man/translate/figs-explicit	שֶׁ⁠שֱּׁזָפַ֖תְ⁠נִי הַ⁠שָּׁ֑מֶשׁ	1	The author assumes that his readers will understand that **the sun scorched me** means “the sun made my skin color turn very dark.” You could include this information if that would be helpful to your readers. Alternate translation: [that the sun darkened my skin]
1:6	v86f			נֹטֵרָ֣ה אֶת־הַ⁠כְּרָמִ֔ים כַּרְמִ֥⁠י שֶׁ⁠לִּ֖⁠י לֹ֥א נָטָֽרְתִּי	1	Alternate translation: [as caretaker of the vineyards— I have not taken care of my own vineyard]
1:6	w18k		rc://*/ta/man/translate/figs-metaphor	כַּרְמִ֥⁠י שֶׁ⁠לִּ֖⁠י לֹ֥א נָטָֽרְתִּי	1	The woman is probably using the phrase **my vineyard** to refer to her skin. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [my skin I have not protected from the sun] or [I have not protected my complexion from the sun]
1:7	f9hi		rc://*/ta/man/translate/figs-synecdoche	שֶׁ֤⁠אָהֲבָה֙ נַפְשִׁ֔⁠י	1	The woman is using one part of herself, her **soul**, to represent all of her. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: [you, the man whom I love]
1:7	mpbu		rc://*/ta/man/translate/figs-ellipsis	אֵיכָ֣ה תִרְעֶ֔ה	1	The woman is leaving out some of the words that in many languages a sentence would need to be complete. You could supply these words from the context if it would be clearer in your language. Alternate translation: [where do you graze your flock] or [where do you graze your sheep]
1:7	v54w		rc://*/ta/man/translate/figs-rquestion	שַׁ⁠לָּ⁠מָ֤ה אֶֽהְיֶה֙ כְּ⁠עֹ֣טְיָ֔ה עַ֖ל עֶדְרֵ֥י חֲבֵרֶֽי⁠ךָ	1	Here the woman is not asking for information but is using the question form for emphasis. If you would not use a rhetorical question for this purpose in your language, you could translate her words as a statement or an exclamation and communicate the emphasis in another way. Alternate translation: [I do not want to be like a woman who covers herself beside the flocks of your companions] or [Tell me so that I will not be like a woman who covers herself beside the flocks of your companions]
1:7	f5eb		rc://*/ta/man/translate/figs-explicit	כְּ⁠עֹ֣טְיָ֔ה עַ֖ל עֶדְרֵ֥י חֲבֵרֶֽי⁠ךָ	1	The author assumes that his readers will understand that **covers herself** means “covers herself with a veil.” The phrase **your companions** refers to the other shepherds who pastured their animals near the flocks of the man; they were probably his friends. You could include this information if that would be helpful to your readers. Alternate translation: [like a woman who covers herself with a veil beside the flocks of the other shepherds]
1:7	v6rs		rc://*/ta/man/translate/figs-simile	שַׁ⁠לָּ⁠מָ֤ה אֶֽהְיֶה֙ כְּ⁠עֹ֣טְיָ֔ה עַ֖ל עֶדְרֵ֥י חֲבֵרֶֽי⁠ךָ	1	The woman does not want to look **like a woman who covers herself** because in her culture, prostitutes often covered their faces with a veil so that people would not recognize them. She did not want to be mistaken for a prostitute while attempting to find him. If it would be helpful in your language, you could state that explicitly. Alternate translation: [For why should I be like a prostitute who covers herself with a veil and wanders around among the flocks of your companions]
1:8	lc64		rc://*/ta/man/translate/grammar-connect-condition-hypothetical	אִם־לֹ֤א תֵדְעִי֙ לָ֔⁠ךְ הַ⁠יָּפָ֖ה בַּ⁠נָּשִׁ֑ים צְֽאִי־לָ֞⁠ךְ	1	If it would help your readers to see that this is a conditional statement, you could supply a word like “then” in your translation. Alternate translation: [If you do not know, most beautiful among women, then go out]
1:8	fu4f		rc://*/ta/man/translate/figs-infostructure	אִם־לֹ֤א תֵדְעִי֙ לָ֔⁠ךְ הַ⁠יָּפָ֖ה בַּ⁠נָּשִׁ֑ים	1	If it would be more natural in your language, you could begin this verse with the phrase **most beautiful among women**. Alternate translation: [Most beautiful among women, if you do not know]
1:8	sy7k		rc://*/ta/man/translate/figs-go	צְֽאִי־לָ֞⁠ךְ	1	Your language may say “come” rather than **go** in contexts such as these. Use whichever is more natural. Alternate translation: [come out]
1:8	al9c			וּ⁠רְעִי֙ אֶת־גְּדִיֹּתַ֔יִ⁠ךְ	1	Alternate translation: [and let your young goats graze] or [and let your young goats eat]
1:9	j8xv		rc://*/ta/man/translate/figs-infostructure	לְ⁠סֻסָתִ⁠י֙ בְּ⁠רִכְבֵ֣י פַרְעֹ֔ה דִּמִּיתִ֖י⁠ךְ רַעְיָתִֽ⁠י	1	If it would be more natural in your language, you could begin this verse with the phrase **my darling**. Alternate translation: [My darling, I liken you to a mare among the chariots of Pharaoh]
1:9	gw76		rc://*/ta/man/translate/figs-simile	לְ⁠סֻסָתִ⁠י֙ בְּ⁠רִכְבֵ֣י פַרְעֹ֔ה דִּמִּיתִ֖י⁠ךְ	1	The comparison **To a mare among the chariots of Pharaoh I liken you** could be: (1) the man saying that the excitement caused by a mare (a female horse) among Pharaoh’s male chariot horses is like the excitement that the woman caused him to feel. (2) the man saying that the beauty of the woman is like the beauty of one of Pharaoh’s mares. The horses of the king of Egypt, the Pharaoh, were known to be the best in the world and very beautiful. This is the second option because, normally, only stallions, not mares, pulled the chariots. Alternate translation: [Your beauty is like the beauty of Pharaoh’s chariot horses] or [I compare your beauty to the beauty of Pharaoh’s chariot horses]
1:9	zyj5		rc://*/ta/man/translate/figs-metonymy	בְּ⁠רִכְבֵ֣י פַרְעֹ֔ה	1	Here, **the chariots** represents “the horses that pull the chariots.” Chariots were normally drawn by pairs of male horses (stallions). If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: [among the stallions that pull Pharaoh’s chariots] or [among the stallions that pull the chariots of Pharaoh]
1:9	lnbo		rc://*/ta/man/translate/figs-genericnoun	פַרְעֹ֔ה	1	The word **Pharaoh** is a title and represents kings of Egypt in general, not one particular king of Egypt. If it would be helpful in your language, you could use a more natural expression. Alternate translation: [the king of Egypt]
1:10	hrjd		rc://*/ta/man/translate/translate-unknown	בַּ⁠תֹּרִ֔ים	1	The term which the ULT translates as **earrings** refers to strings of small ornaments or jewels which hung down the side of one’s face from the ears. If your readers would not be familiar with this type of jewelry, you could use the name of something similar in your area, or you could use a more general term and put an explanation in a footnote. Alternate translation: [with neck ornaments] or [with strings of jewels]
1:10	u7h9		rc://*/ta/man/translate/translate-unknown	בַּ⁠חֲרוּזִֽים	1	Here, **necklaces** are a type of jewelry worn around the neck to make a person look more attractive. If your readers would not be familiar with necklaces, you could use the name of something similar in your area, or you could use a more general term and make a footnote to explain what a necklace is. Alternate translation: [with neck ornaments] or [with strings of jewels]
1:11	yuyp		rc://*/ta/man/translate/translate-unknown	תּוֹרֵ֤י	1	See how you translated the term **Earrings** in the previous verse.
1:11	dza7		rc://*/ta/man/translate/figs-exclusive	תּוֹרֵ֤י זָהָב֙ נַעֲשֶׂה־לָּ֔⁠ךְ	1	By **we**, the writer could mean: (1) that the man will have someone make the **Earrings of gold** for her. The man is not including the woman, so use the exclusive form of this word if your language marks that distinction. Alternate translation: [Earrings of gold I will have someone make for you] or [I will pay someone to make earrings of gold for you]; (2) that though the man is using a plural form, he expects the woman to understand that he means “I.” Alternate translation: [Earrings of gold I will make for you]; (3) that a group of people, and not the man, speak here. If you are using section headers, you can place a header above this section to indicate who you think is speaking.
1:11	bp6l			עִ֖ם נְקֻדּ֥וֹת הַ⁠כָּֽסֶף	1	Alternate translation: [with beads of silver] or [that are decorated with silver]
1:12	kec9		rc://*/ta/man/translate/figs-metaphor	שֶׁ֤⁠הַ⁠מֶּ֨לֶךְ֙	1	See how you translated the phrase **the king** in [1:4](../01/04.md) where it is used with the same meaning.
1:12	zt7d		rc://*/ta/man/translate/translate-unknown	בִּ⁠מְסִבּ֔⁠וֹ	1	The word which the ULT translates as **couch** could: (1) refer to a couch, which is a long upholstered piece of furniture. (2) refer to a table. Alternate translation: [was at his table]
1:12	ur66		rc://*/ta/man/translate/translate-unknown	נִרְדִּ֖⁠י	1	The term **nard** refers to pleasant-smelling, perfumed oil that was made from the roots of the nard plant. If your readers would not be familiar with nard plants, you could use a general expression or describe what nard is. Alternate translation: [my perfumed oil] or [my pleasant-smelling perfume made from the nard plant]
1:12	lp8f			נָתַ֥ן רֵיחֽ⁠וֹ	1	Alternate translation: [gave off its good odor] or [spread its pleasant aroma]
1:13	vc5v		rc://*/ta/man/translate/figs-metaphor	צְר֨וֹר הַ⁠מֹּ֤ר ׀ דּוֹדִ⁠י֙ לִ֔⁠י בֵּ֥ין שָׁדַ֖⁠י יָלִֽין	1	In the author’s culture, women sometimes wore a small bag or pouch of myrrh on a necklace so they could enjoy its pleasant fragrance. The woman makes a comparison between that enjoyable experience and that of having the man she loves near her. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [I enjoy having my beloved near me throughout the night just like I enjoy the fragrance of a bag of myrrh]
1:13	d77b		rc://*/ta/man/translate/translate-unknown	הַ⁠מֹּ֤ר	1	Here, **myrrh** is a pleasant-smelling incense made from resin obtained from the bark of a certain kind of tree. If your readers would not be familiar with myrrh, you could use the name of something similar in your area, or you could use a more general term. Alternate translation: [pleasant-smelling perfume]
1:13	bzs7			דּוֹדִ⁠י֙	1	Alternate translation: [is my lover]
1:13	f8y8		rc://*/ta/man/translate/figs-euphemism	צְר֨וֹר הַ⁠מֹּ֤ר ׀ דּוֹדִ⁠י֙ לִ֔⁠י בֵּ֥ין שָׁדַ֖⁠י יָלִֽין	1	If it would be helpful in your language, you could use a polite way of referring to **breasts**, or state the meaning of the phrase **between my breasts it stays** by using a more general expression. Alternate translation: [My beloved stays very close to me during the night, like a bundle of myrrh around my neck]
1:13	bl0z		rc://*/ta/man/translate/writing-pronouns	יָלִֽין	1	Here the original language word that the ULT translates **it stays** is ambiguous regarding what it is that stays. This word could: (1) indicate that the **bundle of myrrh** is what stays. Alternate translation: [the bundle of myrrh stays]; (2) mean that the man does not leave that location throughout the night. Alternate translation: [he lingers]
