Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:3	s9t2		rc://*/ta/man/translate/figs-yousingular	עָלֶ֖⁠יהָ לִ⁠בְנֵי⁠כֶ֣ם סַפֵּ֑רוּ וּ⁠בְנֵי⁠כֶם֙	1	The imperative **Recount** and the word **your** are plural here because Joel is addressing the “elders” and “dwellers” mentioned in the previous verse. So use plural forms in your translation if your language marks that distinction.
1:4	h9j4		rc://*/ta/man/translate/figs-genericnoun	יֶ֤תֶר הַ⁠גָּזָם֙ אָכַ֣ל הָֽ⁠אַרְבֶּ֔ה וְ⁠יֶ֥תֶר הָ⁠אַרְבֶּ֖ה אָכַ֣ל הַ⁠יָּ֑לֶק וְ⁠יֶ֣תֶר הַ⁠יֶּ֔לֶק אָכַ֖ל הֶ⁠חָסִֽיל	1	Joel is not referring to specific locusts of these types. He means locusts of these types in general. It may be more natural in your language to express this meaning by using plural forms. Alternate translation: [The residue of the cutting locusts, swarming locusts have eaten, and the residue of the swarming locusts, hopping locusts have eaten, and the residue of the hopping locusts, destroying locusts have eaten]
1:4	m9p2		rc://*/ta/man/translate/figs-litany	יֶ֤תֶר הַ⁠גָּזָם֙ אָכַ֣ל הָֽ⁠אַרְבֶּ֔ה וְ⁠יֶ֥תֶר הָ⁠אַרְבֶּ֖ה אָכַ֣ל הַ⁠יָּ֑לֶק וְ⁠יֶ֣תֶר הַ⁠יֶּ֔לֶק אָכַ֖ל הֶ⁠חָסִֽיל	1	In the introduction to Joel, see the discussion of the litany form and how you might format this verse in your translation to show that Joel is using that form.
1:4	r2s6		rc://*/ta/man/translate/translate-unknown	יֶ֤תֶר הַ⁠גָּזָם֙ אָכַ֣ל הָֽ⁠אַרְבֶּ֔ה וְ⁠יֶ֥תֶר הָ⁠אַרְבֶּ֖ה אָכַ֣ל הַ⁠יָּ֑לֶק וְ⁠יֶ֣תֶר הַ⁠יֶּ֔לֶק אָכַ֖ל הֶ⁠חָסִֽיל	1	The terms **cutting**, **swarming**, **hopping**, and **destroying** describe different kinds of locusts. Interpreters are not certain specifically what kinds of locusts these were. You may wish to use more general expressions in your translation. Alternate translation: [The residue of one kind of locust, another kind of locust has eaten, and the residue of that kind of locust, yet another kind of locust has eaten, and the residue of that kind of locust, still another kind of locust has eaten]
1:5	f2g7		rc://*/ta/man/translate/grammar-connect-logic-result	הָקִ֤יצוּ שִׁכּוֹרִים֙ וּ⁠בְכ֔וּ וְ⁠הֵילִ֖לוּ כָּל־שֹׁ֣תֵי יָ֑יִן עַל־עָסִ֕יס כִּ֥י נִכְרַ֖ת מִ⁠פִּי⁠כֶֽם	1	See the discussion in the introduction to Joel of places such as this where the speaker describes a result before giving the reason for it. If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [The sweet wine has been cut off from your mouth, so wail upon it, all of the drinkers of wine]
1:5	q7n2		rc://*/ta/man/translate/figs-idiom	נִכְרַ֖ת מִ⁠פִּי⁠כֶֽם	1	This is an expression that means that something is no longer available. Your language may have a comparable expression that you could use in your translation. Alternate translation: [it is no longer available for you to drink]
1:5	v7w2		rc://*/ta/man/translate/grammar-collectivenouns	מִ⁠פִּי⁠כֶֽם	1	Since Joel is referring to a group of people, it might be more natural in your language to use the plural form of **mouth**. Alternate translation: [from your mouths]
1:5	w4x8		rc://*/ta/man/translate/figs-activepassive	נִכְרַ֖ת מִ⁠פִּי⁠כֶֽם	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [the locusts have cut it off from your mouth]
1:6	j003		rc://*/ta/man/translate/grammar-connect-words-phrases	כִּֽי	1	Joel is using the word **For** to introduce the reason for what he described in the previous verse. Alternate translation: [This has happened because]
1:6	z8a3		rc://*/ta/man/translate/figs-explicit	גוֹי֙ עָלָ֣ה עַל־אַרְצִ֔⁠י	1	See the discussion in the introduction to Joel of travel descriptions marked for change in elevation. Alternate translation: [a nation has come against my land]
1:6	j002		rc://*/ta/man/translate/figs-metaphor	גוֹי֙	1	Joel is speaking as if this locust swarm were literally a **nation**, meaning, in this context, an “army.” If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [a great swarm of locusts]
1:6	u3v7		rc://*/ta/man/translate/writing-pronouns	אַרְצִ֔⁠י	1	Since Joel and the people he is addressing live in the same land, it may be more natural in your language to say “our” instead of **my**. Alternate translation: [our land]
1:6	j7k9		rc://*/ta/man/translate/figs-hyperbole	וְ⁠אֵ֣ין מִסְפָּ֑ר	1	Joel is making an overstatement for emphasis. If it would be clearer in your language, you could express the emphasis in a different way. Alternate translation: [and in huge numbers]
1:6	e5f8		rc://*/ta/man/translate/figs-metaphor	שִׁנָּי⁠ו֙ שִׁנֵּ֣י אַרְיֵ֔ה וּֽ⁠מְתַלְּע֥וֹת לָבִ֖יא לֽ⁠וֹ	1	Joel is describing the locusts as if they literally had the teeth of lions and lionesses. He means that they have strong teeth that can chew even the toughest of plants. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [Like a lion or lioness, these locusts have strong teeth that powerfully grind and chew]
1:6	r35y		rc://*/ta/man/translate/figs-parallelism	שִׁנָּי⁠ו֙ שִׁנֵּ֣י אַרְיֵ֔ה וּֽ⁠מְתַלְּע֥וֹת לָבִ֖יא לֽ⁠וֹ	1	These two phrases, **Its teeth {are} the teeth of a lion, and the fangs of a lioness {are} to it**, mean similar things. Joel is using repetition to emphasize the idea that the phrases express. If it would be helpful to your readers, you could combine the phrases and express the emphasis in another way. Alternate translation: [Its teeth are as strong and sharp as the teeth of a lion] or [Its teeth, like the teeth of a lion, can tear through anything]
1:6	q8r9		rc://*/ta/man/translate/figs-possession	וּֽ⁠מְתַלְּע֥וֹת לָבִ֖יא לֽ⁠וֹ	1	Joel is using a particular possessive form here. A different kind of possessive form may be more natural in your language. Alternate translation: [and it has the fangs of a lioness]
1:7	w9x2		rc://*/ta/man/translate/writing-pronouns	שָׂ֤ם גַּפְנִ⁠י֙ לְ⁠שַׁמָּ֔ה וּ⁠תְאֵנָתִ֖⁠י לִ⁠קְצָפָ֑ה	1	Since Joel and the people whom he is addressing eat the same crops, it may be more natural in your language to say “our” instead of **my**. Alternate translation: [It has made our vines into a waste and our fig trees into splinters]
1:7	g4h8		rc://*/ta/man/translate/figs-abstractnouns	שָׂ֤ם גַּפְנִ⁠י֙ לְ⁠שַׁמָּ֔ה	1	If your language does not use an abstract noun for the idea of **waste**, you could express the same idea in another way. Alternate translation: [It has wasted my vine] or [It has ruined my vine]
1:7	b5c9		rc://*/ta/man/translate/figs-reduplication	חָשֹׂ֤ף חֲשָׂפָ⁠הּ֙	1	Joel is repeating the verb “strip” in order to intensify the idea that it expresses. If your language can repeat words for intensification, it would be appropriate to do that here in your translation. If not, your language may have another way of expressing the emphasis. Alternate translation: [It has stripped it completely]
1:7	g1h4		rc://*/ta/man/translate/figs-metaphor	וְ⁠הִשְׁלִ֔יךְ	1	Joel is speaking as if the locusts had literally **thrown … away** the vegetation they had finished eating. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [spit it out]
1:7	j004		rc://*/ta/man/translate/figs-metonymy	הִלְבִּ֖ינוּ שָׂרִיגֶֽי⁠הָ	1	Joel is using the term **have become white** to mean that the branches have been stripped of their bark, by association with the way the wood underneath the bark is white in color. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [its branches have been stripped of their bark]
1:8	q5r7		rc://*/ta/man/translate/writing-pronouns	אֱלִ֕י	1	The imperative **Mourn** is feminine singular because Joel is telling the community to mourn as it would as if it were a young woman whose fiancé had died. It may be more natural in your language to use a plural imperative.
1:8	h7j2		rc://*/ta/man/translate/figs-simile	כִּ⁠בְתוּלָ֥ה חֲגֻֽרַת־שַׂ֖ק עַל־בַּ֥עַל נְעוּרֶֽי⁠הָ	1	The point of this comparison is that just as a virgin dresses in sackcloth to express her grief, so the Israelites should mourn to express their grief. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [like a virgin dressed in sackcloth to express her grief for the husband of her youth]
1:8	g7h3		rc://*/ta/man/translate/translate-symaction	כִּ⁠בְתוּלָ֥ה חֲגֻֽרַת־שַׂ֖ק	1	To wear **sackcloth**, which is clothing made of rough, uncomfortable fabric, is a symbolic action that expresses grief. If it would be helpful to your readers, you could explain the significance of this action. Alternate translation: [like a virgin dressed in sackcloth to express her grief]
1:8	y6z1		rc://*/ta/man/translate/figs-activepassive	כִּ⁠בְתוּלָ֥ה חֲגֻֽרַת־שַׂ֖ק	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [like a virgin who has dressed herself in sackcloth]
1:8	j005		rc://*/ta/man/translate/figs-explicit	בַּ֥עַל נְעוּרֶֽי⁠הָ	1	Joel assumes that his listeners will know that by **the husband of her youth**, he means the fiancé to whom a young woman was betrothed. The word **virgin** indicates that this woman was not yet married, but in this culture, engagement was tanatmount to marriage and a fiancé was considered a **husband**. You could express this relationship with your own culture’s characteristic terms if that would be helpful to your readers. Alternate translation: [the fiancé of her youth]
1:8	j2k6		rc://*/ta/man/translate/figs-abstractnouns	בַּ֥עַל נְעוּרֶֽי⁠הָ	1	If your language does not use an abstract noun for the idea of **youth**, you could express the same idea in another way. Alternate translation: [the man she became engaged to while she was young]
1:9	j006		rc://*/ta/man/translate/figs-activepassive	הָכְרַ֥ת מִנְחָ֛ה וָ⁠נֶ֖סֶךְ	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [The locusts have cut off the grain offering and the drink offering]
1:9	m5db		rc://*/ta/man/translate/figs-idiom	הָכְרַ֥ת & מִ⁠בֵּ֣ית	1	The phrase **have been cut off** is an expression that means that something is no longer available. Your language may have a comparable expression that you could use in your translation. Alternate translation: [are no longer available for the house]
1:9	t9u2		rc://*/ta/man/translate/figs-metaphor	מִ⁠בֵּ֣ית יְהוָ֑ה	1	As the introduction to this chapter discusses, here and often in this chapter, Joel is using the word **house** to mean “temple.” Alternate translation: [from the temple of Yahweh]
1:10	j007		rc://*/ta/man/translate/figs-activepassive	שֻׁדַּ֣ד שָׂדֶ֔ה אָבְלָ֖ה אֲדָמָ֑ה כִּ֚י שֻׁדַּ֣ד דָּגָ֔ן	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [The locusts have destroyed the field, the ground mourns, for the locusts have destroyed the grain]
1:10	k6l2		rc://*/ta/man/translate/figs-genericnoun	שֻׁדַּ֣ד שָׂדֶ֔ה & שֻׁדַּ֣ד	1	Joel is not referring to a specific **field**. He means fields in general. It may be more natural in your language to express this meaning by using a plural form. Alternate translation: [The fields have been destroyed]
1:10	c7d9		rc://*/ta/man/translate/figs-personification	אָבְלָ֖ה אֲדָמָ֑ה	1	Joel is speaking of **the ground** as if it were a living thing that could **mourn** because it was bare of crops. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [the ground is bare]
1:10	j7k2		rc://*/ta/man/translate/figs-metaphor	הוֹבִ֥ישׁ תִּיר֖וֹשׁ	1	Joel is speaking as if the **new wine** the Israelites would have gotten from this harvest had literally dried up. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [the new wine disappears as if it had evaporated] or [the new wine runs out]
1:10	j008		rc://*/ta/man/translate/figs-activepassive	אֻמְלַ֥ל יִצְהָֽר	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [the oil has become weak]
1:10	a6rw		rc://*/ta/man/translate/figs-metaphor	אֻמְלַ֥ל יִצְהָֽר	1	Here Joel is speaking of the supply of **oil** as if it had been strong and now was **weak**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [the supply of oil is low] or [the oil runs out]
1:11	m8n5		rc://*/ta/man/translate/figs-genericnoun	שָׂדֶֽה	1	Joel is not referring to a specific **field**. He means fields in general. It may be more natural in your language to express this meaning by using a plural form. Alternate translation: [the fields]
1:12	p3q7		rc://*/ta/man/translate/figs-genericnoun	הַ⁠גֶּ֣פֶן הוֹבִ֔ישָׁה וְ⁠הַ⁠תְּאֵנָ֖ה אֻמְלָ֑לָה רִמּ֞וֹן גַּם־תָּמָ֣ר וְ⁠תַפּ֗וּחַ	1	Joel is not referring to a specific **vine**, **fig tree**, **pomegranate tree**, **palm tree**, or **apple tree**. He is talking about these kinds of trees in general. It may be more natural in your language to express this meaning by using plural forms. Alternate translation: [The vines have dried up and the fig trees have been made weak. The pomegranate trees, also the palm trees and the apple trees]
1:12	j009		rc://*/ta/man/translate/figs-activepassive	אֻמְלָ֑לָה	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [has become weak]
1:12	kiyn		rc://*/ta/man/translate/figs-metaphor	וְ⁠הַ⁠תְּאֵנָ֖ה אֻמְלָ֑לָה	1	Here Joel is speaking of **the fig tree** as if it had been strong and now was **weak**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [the fig tree is withered] or [the fig tree is dying]
1:12	m3n5		rc://*/ta/man/translate/figs-hyperbole	כָּל־עֲצֵ֤י הַ⁠שָּׂדֶה֙ יָבֵ֔שׁוּ	1	Joel is making an overstatement for emphasis. If it would be clearer in your language, you could express the emphasis in a different way. Alternate translation: [trees of the field of every kind have dried up]
1:12	l3m6		rc://*/ta/man/translate/figs-metaphor	הֹבִ֥ישׁ שָׂשׂ֖וֹן מִן־בְּנֵ֥י אָדָֽם	1	Joel is speaking of **joy** as if it were a liquid that had literally **dried up**. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [people no longer feel joyful]
1:12	h2j8		rc://*/ta/man/translate/figs-gendernotations	בְּנֵ֥י אָדָֽם	1	Here the masculine terms **sons** and **man** have a generic sense that includes both men and women. If it would be helpful to your readers, you could use language in your translation that is clearly inclusive of both men and women. Alternate translation: [human beings]
1:13	j010		rc://*/ta/man/translate/figs-explicit	חִגְר֨וּ	1	Joel assumes that his listeners will know that by **Dress**, he means “Dress in sackcloth.” You could say that explicitly if that would be helpful to your readers. Alternate translation: [Dress in sackcloth]
1:13	i9j5		rc://*/ta/man/translate/translate-symaction	לִ֣ינוּ בַ⁠שַּׂקִּ֔ים	1	To **lodge in sackcloth** is a symbolic action that expresses deep mourning and repentance. If it would be helpful to your readers, you could explain the significance of this action. Alternate translation: [spend the night wearing sackcloth to show your deep sorrow and repentance]
1:13	j011		rc://*/ta/man/translate/figs-activepassive	נִמְנַ֛ע & מִנְחָ֥ה וָ⁠נָֽסֶךְ	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [the locusts have taken away the grain offering and the drink offering]
1:13	y5z8		rc://*/ta/man/translate/writing-pronouns	אֱלֹהָ֑⁠י	1	Since Joel and the people he is addressing worship the same God, it may be more natural in your language to say “our” instead of **my**. Languages that mark the distinction should use the inclusive form of “our.” Alternate translation: [our God]
1:13	a1b4		rc://*/ta/man/translate/writing-pronouns	אֱלֹהֵי⁠כֶ֖ם	1	Since Joel and the people whom he is addressing worship the same God, it may be more natural in your language to say “our” instead of **your**. Languages that mark the distinction should use the inclusive form of “our.” Alternate translation: [our God]
1:14	k2l7		rc://*/ta/man/translate/translate-symaction	קַדְּשׁוּ־צוֹם֙	1	A **fast** is a time of going without eating. In this context, not eating would be a symbolic action to express sorrow for the sins that had caused Yahweh to punish the Israelites. If it would be helpful to your readers, you could explain the significance of this action. Alternate translation: [Consecrate a fast to show your sorrow for your sin]
1:14	c7d2		rc://*/ta/man/translate/writing-pronouns	אֱלֹהֵי⁠כֶ֑ם	1	Since Joel and the people he is addressing worship the same God, it may be more natural in your language to say “our” instead of **your**. Languages that mark the distinction should use the inclusive form of “our.” Alternate translation: [our God]
1:15	f9g3		rc://*/ta/man/translate/figs-exclamations	אֲהָ֖הּ לַ⁠יּ֑וֹם	1	Joel is using this phrase as an exclamation to express a strong feeling. There may be an equivalent phrase in your language that you could use in your translation to convey this strong feeling. If not, you could say what Joel was feeling. Alternate translation: [Oh, what a terrible day] or [What a distressing day]
1:15	j013		rc://*/ta/man/translate/figs-metonymy	אֲהָ֖הּ לַ⁠יּ֑וֹם	1	Joel is using the term **day** to mean “this particular time of trouble,” by association with the way a day is a specific period of time. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [Alas for this time]
1:15	j014		rc://*/ta/man/translate/figs-metonymy	י֣וֹם יְהוָ֔ה	1	Joel is using the term **day** to mean the time when Yahweh will judge and punish his enemies, by association with the way days make up specific periods of time. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [the time when Yahweh will judge and punish his enemies]
1:15	l9m3		rc://*/ta/man/translate/figs-abstractnouns	וּ⁠כְ⁠שֹׁ֖ד מִ⁠שַׁדַּ֥י יָבֽוֹא	1	If your language does not use an abstract noun for the idea of **destruction**, you could express the same idea in another way. Alternate translation: [when Shaddai will destroy many things]
1:15	j012		rc://*/ta/man/translate/translate-names	מִ⁠שַׁדַּ֥י	1	The word **Shaddai** is another name for God. Some versions choose to translate the name as “the Almighty,” as in the UST.
1:16	s7t2		rc://*/ta/man/translate/figs-rquestion	הֲ⁠ל֛וֹא נֶ֥גֶד עֵינֵ֖י⁠נוּ אֹ֣כֶל נִכְרָ֑ת מִ⁠בֵּ֥ית אֱלֹהֵ֖י⁠נוּ שִׂמְחָ֥ה וָ⁠גִֽיל	1	Joel is using the question form for emphasis. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [Food has been cut off before our eyes, and joy and gladness from the house of our God!]
1:16	j015		rc://*/ta/man/translate/figs-activepassive	הֲ⁠ל֛וֹא נֶ֥גֶד עֵינֵ֖י⁠נוּ אֹ֣כֶל נִכְרָ֑ת	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [Have not the locusts cut off food before our eyes]
1:16	j016		rc://*/ta/man/translate/figs-metonymy	נֶ֥גֶד עֵינֵ֖י⁠נוּ	1	Joel is using the term **eyes** to mean sight, by association with the way eyes are used for seeing. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [from our sight]
1:16	f1g6		rc://*/ta/man/translate/figs-ellipsis	מִ⁠בֵּ֥ית אֱלֹהֵ֖י⁠נוּ שִׂמְחָ֥ה וָ⁠גִֽיל	1	Joel is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words from the context if that would be clearer in your language. Alternate translation: [and have not joy and gladness been cut off from the house of our God]
1:16	k2m6		rc://*/ta/man/translate/figs-doublet	שִׂמְחָ֥ה וָ⁠גִֽיל	1	The terms **joy** and **gladness** mean similar things. Joel is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [all celebration]
1:17	n9p4		rc://*/ta/man/translate/figs-activepassive	נֶהֶרְס֖וּ מַמְּגֻר֑וֹת	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: [the granaries have broken down]
1:17	j017		rc://*/ta/man/translate/figs-metaphor	הֹבִ֖ישׁ דָּגָֽן	1	Joel is speaking of **grain** as if it were a liquid that had **dried up**. If it would be clearer in your language, you could state the meaning plainly. Alternate translation: [the grain has disappeared as if it had evaporated] or [the supply of grain has run out]
1:18	h5j7		rc://*/ta/man/translate/figs-exclamations	מַה־נֶּאֶנְחָ֣ה בְהֵמָ֗ה	1	Joel is using this phrase as an exclamation to express a strong feeling. There may be an equivalent phrase in your language that you could use in your translation to convey this strong feeling. If not, you could say what Joel was feeling. Alternate translation: [Listen to the animals’ pitiful cries] or [How sad to hear the beasts groan]
